"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"11"	0.0380969343710472	0.540563123794368	0.959021117482577	0	0	0	0.880010128575657	0.601777058955674	0	0.987309907360233	0.995150441240593	0	0.947618968704543	0.619896892452925	0	0	0	0.912916284231394	0.471095711723412	0.999611695403184	0.52388613270553	0.868899221279047	0.600671207550016	0.663068603996744	0.308905769287246	0.977850553529409	0	0.496426787281219	0.615554384610183	0	0.794398952141472	0	0.990309086920572	0.604496117359401	0	0.49241775181856	0	0.998042455757788	0.458007847110946	0.469578944809286	0	0.998414290310009	0	0	0.43988997861268	0.978169098699872	0	0	0	0
"12"	0.0389543462987645	0.542412645857084	0.968572689902947	0	0	0	0.894492376658748	0.602986559702521	0	0.988341444486299	0.995894379831481	0	0.959693084396525	0.634229061881102	0	0	0	0.916543139872374	0.477497439489133	0.999814738814997	0.523999511977104	0.87374848732527	0.611269469292298	0.667622717069479	0.312508374574556	0.982284772847317	0	0.501440138011394	0.619488649004127	0	0.79054273325586	0	0.992022623996789	0.607062214966438	0	0.496077425920757	0	0.998890842989876	0.46948740701038	0.479155475159655	0	0.998729254777355	0	0	0.441244653785732	0.982669223916286	0	0	0	0
"13"	0.0396549060517907	0.543745712482757	0.975897928919441	0	0	0	0.90560663579314	0.603903113905488	0	0.989085660865927	0.99652419574555	0	0.968984050040906	0.647899815135154	0	0	0	0.919535463653342	0.482586947972166	0.999908148236217	0.524090564878826	0.877323708940196	0.619482022076869	0.671298860648098	0.315504278149937	0.985831281450404	0	0.50519116997795	0.62268818865889	0	0.786415860765344	0	0.993433175246232	0.609075393006537	0	0.499223542241961	0	0.99937151405786	0.479094797442083	0.486671116877009	0	0.998981658855295	0.422417968482599	0	0.442378699277314	0.986024591648929	0	0	0	0
"14"	0.040227854521127	0.544706647787023	0.98151576063029	0	0	0	0.914041975343948	0.604597674540644	0	0.989622581892212	0.99705739578447	0	0.976133397024751	0.660490077422191	0	0	0	0.922004723192244	0.486633203524535	0.999951204240301	0.524163639565768	0.879961481504656	0.625800256057923	0.674306577214581	0.317994487049378	0.988667795021344	0	0.507997726641592	0.625290054034081	0	0.782320034437125	0	0.994594314304686	0.610655032750513	0	0.501928170065086	0	0.999643852924721	0.487135040235068	0.492569074978387	0	0.999183928714805	0.437040333604577	0	0.443325306022893	0.988526853697406	0	0	0	0
"15"	0.0406968249756461	0.545399600224338	0.985824157112559	0	0	0	0.9203878330991	0.605124009473062	0	0.990009965961616	0.997508801149327	0	0.981634780386219	0.671738580099419	0	0	0	0.924042656657477	0.489850043663123	0.999971111707117	0.524222258721118	0.88190958189462	0.630635780253629	0.676788157083087	0.320064207137018	0.990936451396172	0	0.510097621633281	0.627405849137027	0	0.778435455040356	0	0.99555014198085	0.611894697658773	0	0.504253264099011	0	0.999798158484648	0.493863559059582	0.49719715620415	0	0.999346022358259	0.451181928382046	0	0.44411391836439	0.9903932781858	0	0	0	0
"16"	0.0410809635970725	0.545899597523692	0.989128328612428	0	0	0	0.925127051494495	0.605522863702589	0	0.990289483910976	0.997890959415867	0	0.985868064600052	0.681530479253956	0	0	0	0.925724814173732	0.492407476404329	0.999980361224888	0.524269267336652	0.88335016212912	0.63432278960965	0.678844763147686	0.321784661952256	0.992750932987122	0	0.511668788400319	0.629126407392858	0	0.774860415397509	0	0.99633696120961	0.612867723326406	0	0.50625208433776	0	0.999885589631273	0.499494212261193	0.500828386185761	0	0.999475919856933	0.464425365413246	0	0.44477004259311	0.991785732249315	0	0	0	0
"17"	0.0413958129250957	0.546260635183028	0.991662345459456	0	0	0	0.928644344971793	0.605825113632449	0	0.990491193138982	0.998214493321431	0	0.989125553500137	0.689867314142674	0	0	0	0.927113447057069	0.494440663901144	0.999984691953495	0.524306957725656	0.884417034362036	0.637126854481582	0.680551879415986	0.323215104551908	0.994202163539454	0	0.512844357648296	0.630525625538066	0	0.771639251761155	0	0.996984655887411	0.613631596315606	0	0.507970416485884	0	0.999935131078487	0.504206035662666	0.503677126495974	0	0.99958001622865	0.476482800111342	0	0.445315449815238	0.992824820044896	0	0	0	0
"18"	0.0416540122787917	0.546521554889715	0.993605719574547	0	0	0	0.93124042083731	0.606054157261262	0	0.990636771773723	0.998488396039792	0	0.991632173277638	0.696831836174699	0	0	0	0.928259870274356	0.496057064490061	0.9999867439747	0.524337173714409	0.885208476973858	0.639255821819265	0.681968367418011	0.324404712564178	0.995362864274325	0	0.513723938193686	0.63166360148175	0	0.76878180267549	0	0.997517825871465	0.614231384275672	0	0.509447620979865	0	0.999963204509101	0.508148898509692	0.505911693558696	0	0.999663436269184	0.487200645573753	0	0.44576854776826	0.993600411148654	0	0	0	0
"19"	0.0418658557387123	0.546710296478482	0.995096121245277	0	0	0	0.933147030910283	0.60622772548648	0	0.990741854213221	0.998720281161677	0	0.993561003398531	0.702555789815402	0	0	0	0.929206397991025	0.497342110938403	0.99998773401231	0.524361396528796	0.885796683528617	0.640870590637855	0.68314176913942	0.325394260847294	0.996291197952088	0	0.514382057625081	0.632589198635802	0	0.766276766645284	0	0.997956721298028	0.614702423106424	0	0.510717534738619	0	0.999979113961401	0.511448245479609	0.507664250838289	0	0.999730286852425	0.4965417642421	0	0.446144804119425	0.994179481292181	0	0	0	0
"20"	0.0420397384622085	0.546846963249566	0.996239131913507	0	0	0	0.934540845958475	0.606359254717148	0	0.990817716508857	0.99891659432955	0	0.995045227691905	0.707194226510734	0	0	0	0.929987931834001	0.498363724915638	0.999988224462682	0.524380815024689	0.886234713929631	0.64209473736966	0.684111442817487	0.326217551135132	0.997033683442464	0	0.514874477766484	0.633342138817057	0	0.764100727921807	0	0.998318011703637	0.615072422114381	0	0.511809246339469	0	0.999988130926647	0.514209070857081	0.509038570019104	0	0.99978385911918	0.504556109770193	0	0.446457162573281	0.994611951568803	0	0	0	0
"21"	0.0421825149093788	0.546946026951624	0.997115723270994	0	0	0	0.935555366739741	0.606458926969133	0	0.990872491928522	0.999082792398133	0	0.996187330085022	0.710907053409704	0	0	0	0.930633265712784	0.499175905966374	0.999988476492996	0.524396382778524	0.886561597104101	0.643022638129324	0.684910467637771	0.326902612730432	0.997627526676851	0	0.515242919650355	0.633954708443865	0	0.762224139661989	0	0.998615419117142	0.61536311313201	0	0.512747762359748	0	0.999993242152504	0.51651924796301	0.510116123377204	0	0.999826790496564	0.511349533611891	0	0.44671642480689	0.994935036860786	0	0	0	0
