EGFR	EGF	MAP2K1	MAPK1	TP53	MDM2	HRAS	ERBB2	RPS6KA5	ARAF
24.338373073400003	0.0990887980876	19.375661834200002	12.192425927	12.712098642599999	13.7553496768	53.647531525699996	11.3245327699	1.07597477145	18.2700692411
1.65837592521	0.0163548406945	22.812284576	8.1435142781	19.2659992217	8.02147146415	30.2672173698	918.107768553	0.381293532881	21.3593502355
2.51727749049	0.0175743428315	9.85401210266	7.323547712210001	17.1119380284	3.54113209959	33.743752505500005	101.671254255	0.17961867676399998	26.6986607385
2.1518766308	0.00608971267847	11.0475893173	6.71452063737	42.9235873635	5.09229936306	63.7156126717	42.9205306753	0.255688423155	25.8384631214
2.55011430747	0.0	11.4772914375	6.41189306639	17.602885034	3.2890082316400004	39.8158798469	78.1259515957	0.112088597426	15.3281066519
29.3105365485	0.0	18.2290424866	5.84785279427	4.51204110371	3.995081813430001	45.249994758999996	30.293540186799998	0.125839055259	15.4895364795
9.70063341631	0.0369015771477	16.6281608755	9.5717632454	28.4708793256	93.1201999558	19.5120572327	63.9368181204	0.153455779541	23.693996399
6.262887537159999	0.0	21.2414930544	11.7140905707	17.4482054853	5.98592222662	31.155067379400002	51.4395629403	0.303849131355	14.0225446904
8.734603500239999	0.00772615542395	17.1016795732	6.451786200290001	33.3387610953	152.050593801	46.3551343581	30.0696579281	0.458425103688	13.7327516879
2.78609206907	0.0339413546075	12.8191000053	19.634368738800003	45.1437595516	4.58283084505	14.5657605046	1433.23445632	0.754335335037	19.867218378
21.8991254129	0.0271861563721	11.0610081936	8.44444745717	17.7253627971	5.62990101998	52.966113261400004	9.95770089301	0.578588035322	24.3647202128
4.479161725869999	0.07971904501799999	12.307026351700001	8.449230890139999	20.209784816400003	3.0631129190599995	18.1404992922	16.000267511300002	0.499976640355	26.3250864672
0.931830006332	0.0174184215818	11.1908802101	5.2203352133	35.6420092586	5.50779991611	29.7507188661	132.544226214	0.182195039583	16.1819945123
14.4149062928	1.00228606593	14.2493283671	9.10400755997	46.513913368100006	7.094259257969999	20.2648437521	10.069567838400001	0.905951934801	31.088665591599998
15.530080408699998	0.0	8.98126161832	14.132226642100001	6.06436906363	5.26663653678	36.9935959092	223.24178957900003	0.144523909294	27.6192519167
9.7188045314	0.038387168354300005	16.2590920968	16.7850501085	26.1473586996	93.9314363842	16.6911330133	128.255882146	0.907675298068	21.2814195254
66.30033073850001	0.06533639980980001	21.959346709499997	32.8099601809	18.5919174377	21.7816848523	7.34128809902	21.5187854164	1.58965609868	5.69615301789
6.45525849172	0.151316539454	20.5372181023	11.924673524000001	20.8660947106	17.4300813669	23.149248794499997	56.7253874444	0.208786863727	29.2844312944
8.063486381839999	1.29621975165	16.035239395599998	12.1445671296	19.6953538741	3.67116936135	23.910089360100002	36.7762525198	0.335515744853	16.12044731
2.04002862262	0.0144249291453	12.4104079075	9.422114691689998	8.0537379725	8.34451902137	32.956367452399995	101.915793886	0.688538297214	16.3595440579
7.5069505852999985	0.0550883495627	25.3631109053	12.334677362	23.2563865293	21.755821271	32.4903974352	26.5721716952	0.8976029898639999	15.6016408271
3.99173185365	0.0	8.91159115478	11.514403519000002	28.3296540244	6.0158437813	20.1498785255	67.2444316125	0.4006150948	22.3440849781
6.40921450925	1.47713553336	18.8181439854	14.7041867745	25.9376542883	8.35473359982	14.6178536756	6.54778659543	0.232262655629	21.7197446781
23.4865192479	0.0302066148942	35.569852896	10.3454875881	7.17858872722	3.54327206164	52.2196737313	20.6317351842	0.359717817157	23.2166598919
2.27360336246	0.00949099131075	5.72385804511	4.25644356878	32.089591404699995	3.09748901974	60.6134814013	25.048557183899998	0.328760616913	18.485863536500002
15.1537059617	0.100130335155	11.416782449400001	10.6306145378	21.3465673225	96.6558531542	17.5064700272	22.3076491245	0.928288445842	17.8343086148
38.4114062473	0.0220478479823	6.43990952224	2.48581356148	17.2908824998	4.604342142659999	102.86734572	39.2316894812	0.145192148334	27.2161467099
15.573625291900001	0.06816571351430001	20.0022683373	12.4987112399	15.297133711199999	33.9223013586	28.865053498600002	42.9914763166	0.7987740095550001	47.35159236720001
4.85432043954	0.00905004575357	12.7941773631	10.3258794664	31.2843358124	7.18551677625	15.293012033299998	63.0553074312	0.767967180535	20.3289168063
400.782435847	0.0551299883988	18.7193442957	16.9139932685	31.717720803899997	4.17244046417	42.5580762628	15.295684680699999	0.312877497638	20.1878375736
12.9716768004	0.007475866221899999	12.520420253	11.3077155617	20.080257394700002	12.0110768376	27.2752503264	45.0834568009	0.632733686317	18.3995977157
12.021554296300001	0.016846827741200002	16.8876339041	8.37710590018	19.799666602000002	33.0277647203	21.0588777011	42.0142793826	0.124716410755	15.7020738818
10.025145695800001	0.00421947908946	17.7234723539	8.978675933	5.18237257945	8.11051339253	21.5439569843	52.850221693	0.4028127858560001	21.2453278776
5.54523200408	0.0333248104538	16.2885904378	9.84566877638	27.850542528200002	16.7176844164	40.5553911012	41.227927608499996	0.365450759752	29.5441696272
18.7146615846	0.0229077891347	17.067162176	26.0516790926	26.6149980892	6.740796014369999	51.7749518861	10.6282930527	0.456983375827	25.4904009692
16.21051783	0.476701895182	10.3129426762	7.20591396461	43.3768446294	5.02404834706	57.1944384671	21.8344274408	0.373490415821	18.386485530399998
29.5169418733	0.241045459328	23.173285571799997	6.954150348210001	1.41594332845	2.33456869967	55.4158977687	16.129258632	0.15276622069499998	37.8059992984
11.0762249651	0.016411775917	14.677081619	12.6329401415	49.20448061729999	11.4143594444	50.069567945799996	42.9168258256	0.230297893358	18.3947765228
26.457438606999997	0.0406561086712	24.5954814705	12.638568306700002	17.7886827506	9.93807119931	31.326115376199997	35.6756215777	0.588129112723	24.4628049165
4.49144524787	0.00757366470523	15.128467781800001	10.3708660801	38.487130993899996	8.736774299610001	45.7405740391	51.6844670736	0.448540362761	21.784208920900003
6.073704427309999	0.0646941542342	14.144164919400001	9.96081138337	13.360405744500001	12.3755233024	24.0166172184	75.305108762	0.311660809682	28.1073620378
6.34435394176	0.0411820991954	18.1461139803	13.5752315122	4.67976592714	5.70517986809	38.2128441756	19.3705748683	0.881745226638	16.3139348949
1.98370075389	0.014105218516799996	9.9148119444	7.45791996263	29.872471488000002	4.95662325551	47.243462756099994	40.4962364519	0.383394246696	24.1482308622
32.803188793400004	0.0229361114265	21.3360533222	9.68009055912	11.098733705399999	5.8655445874800005	89.4091950411	16.9867897807	0.739278631503	25.998961465500003
15.828721725	0.078921428548	31.1255353282	20.261733110399998	10.957592084000002	6.20872073242	94.3248615527	15.9528453947	0.13482744624	44.1935956783
2.31758392723	0.0138785447499	19.872900153	5.84345132574	18.0394460048	4.2523328369	37.7010892702	12.7126461391	0.469241076369	20.524788436199998
3.85343227028	0.0531043357033	10.412887167300001	4.8621844448	11.688860632699999	11.1905014621	35.2572201775	57.126582399200004	0.945857438766	19.5774413959
1.43605802145	0.0220817948292	17.492270886500002	9.02967979434	6.030141285419999	3.0332233197500003	18.087309081	78.8246397084	0.455905404029	18.540548681
15.743729319000002	3.16727658678	17.3414581929	8.51005443796	22.441869175100003	33.201951724299995	35.0776371205	37.6391962572	0.115582653069	18.3827643129
4.85046633543	0.0103087397639	17.771739895	10.296641362899999	24.4986746513	5.96735532742	31.592180190500002	87.19379597940002	1.23243352292	34.7701748362
0.7608828672619999	0.0487746875112	21.556002155	10.7633316699	29.1011344132	6.104800128119999	33.803421578000005	11.131053129300001	0.063130753628	15.5067198759
11.01186691	0.035430545995400006	15.958301849300003	10.399657457	11.449802216199998	61.852205259099996	18.7498474888	85.23606630260001	0.8147983679440001	39.1916102068
5.5936520083099985	0.121462111254	18.507726271400003	7.9096593734	12.4972334016	43.0950394571	39.1690160046	68.60931485350001	0.721248287108	21.1201978928
12.6569263441	0.101268804567	19.092353113199998	8.529510083239998	32.9293997092	146.988395423	36.6275234389	27.9279747883	0.561955950781	19.9413682166
19.1498907052	0.167915044126	12.2956997155	8.66724399232	27.033851763	4.92975696775	42.881184389699996	20.2079853931	0.3654992581800001	15.4977154351
12.746660906199999	0.290293268953	18.7688743643	12.1405393175	14.1036281466	5.14384903163	20.3145651759	71.3978867575	0.146870063746	23.952475156
8.47352572876	2.8243280270599995	10.5789659152	10.4733589195	12.6460280278	8.77512161382	20.0272513851	32.7408515764	0.906574478409	21.9367069627
1.9023810111	0.0158592294205	18.3275271481	13.982687428399998	4.65356974017	3.16260253303	29.074854035300003	6.333764191769999	0.0911204993561	29.2470570223
3.82284280487	0.0413435933227	10.3440867598	5.83002399538	29.7461628873	18.0828227215	19.3331584546	60.244173724300005	2.8961972958	17.104843353299998
2.4386200389	0.0	11.490778091300001	7.101339700510001	8.96797165285	5.33283794327	52.592954308	41.2144178729	0.1567150038	16.2632391306
41.6074354238	0.0474619289984	27.526378421300002	15.6178426205	2.47168606666	4.913609463819999	14.686830251199998	16.2649423283	0.307975297844	16.6993622381
5.72664149523	0.0250291017875	11.1607031596	9.28213443707	17.1153244031	8.49862961277	17.7718734169	61.0934000313	0.436161134325	12.0228496628
142.855810012	0.306253054906	18.8583501623	15.1347212524	21.3305395964	3.75945809516	17.9130745044	7.17889587565	0.254537384688	23.4119981915
3.12426653776	0.105503568675	17.5221117139	6.830621487540001	7.572305926649999	4.75017494579	76.1080534854	56.9857752766	0.169030788726	12.5652938248
20.5181912027	1.4075464682700003	14.532061154400001	9.83910769423	22.5777457323	5.25905744788	35.888584472199994	6.680515883659999	1.20645474043	24.196869428000003
13.6988381116	0.0320006842265	12.7327545265	9.89527093552	24.9845251762	12.7120901163	58.799306847	14.2752014149	0.491085864691	18.543743218499998
12.677706112000001	0.0262860123014	11.8412899903	8.55814596121	14.341861351199999	63.7762308884	41.9575371791	37.1563464722	0.341992268817	11.321645755799999
2.50837021471	0.0035024313583400003	12.119792415	3.77281034639	18.924178545	6.893910082160001	71.0220386075	40.6628646265	0.260057612686	25.4477487811
17.1361785615	0.436785666882	14.5691582395	7.9851189005100025	13.663777808599999	6.51333575447	47.65747019689999	32.5218414296	0.371418988864	32.4382484707
5.48969508769	0.118632984033	23.9344631431	10.3565670251	19.0689706542	5.28560722827	44.5922778443	26.547904042800003	0.700063792745	31.2312899187
3.80808207769	1.73949224031	15.3430191398	12.3697718283	30.4451732424	4.28153834531	19.823058431	5.4527921171500005	0.222696565222	19.9087214282
4.8836923178500005	0.0200925476543	12.5432285502	5.7683800108300005	25.423146660500002	2.82732835085	51.538069296	27.807726451199997	0.06364186079919999	16.3388173565
12.5795475153	0.0556853994226	17.9714071742	16.991879118299998	26.2812139452	2.85166496372	33.400742325	11.092791823099999	0.2399587616	31.789993117399998
9.31290971406	0.00671682386441	26.3849671081	13.4904895025	31.8796962558	4.7810922081000005	18.6791121986	127.646718235	0.384436297074	19.6165363485
15.7893139313	0.131198390483	15.969575183900002	7.09343547777	11.805859469000001	5.97815299985	65.791877041	17.1799546124	0.168344906177	21.096682034
12.0553095219	0.306440084604	15.4634611373	10.747665496600002	8.338082318180001	5.22421915538	47.1532931097	6.06304685782	0.657702677791	28.1137185921
44.8448098418	0.729982705151	19.082320314500002	11.0665060534	10.913078374500001	3.0899521666900003	16.3016342815	18.715808646	0.16522772353700002	23.875759803
7.491495435269999	0.0192056939957	16.7478607621	8.41116650489	21.1668412792	5.2877051553699985	67.1421398567	20.5484821543	1.15865279454	23.6059889764
3.16418677865	0.261296742409	6.52271635689	3.39335086771	13.874050564000001	11.0820020857	101.44579692200001	43.4965769098	0.50227957951	16.8809988101
3.5560193460400003	0.0105651277235	5.80910951606	4.988943217759999	27.865471580900003	3.72440903976	52.5006251243	28.865489329699997	0.169656558086	13.1235224666
15.9431854643	0.0140736393477	6.6065459499	14.8314812381	14.4503995406	6.2808995127400005	19.3294771579	39.3374198348	0.3396172315	19.3972985921
37.052097804	0.154811709323	16.5849926749	13.1719470769	2.44098185246	4.01807727765	46.1937437646	7.61312978827	0.137395378516	21.4530723519
17.704505053800002	0.16572822725	23.424087977600003	14.7371425677	13.259451844600001	3.32967750285	38.0166253821	11.5171245198	0.526096213494	16.0538951666
7.920672766489999	0.0137601853557	9.59191320657	8.9594060694	12.3092922072	2.50687983924	60.601583133199995	7.253762836839999	0.0851418292898	24.779828358099998
13.472374051700001	0.5049243553939999	17.6024557819	8.63933328978	22.4927175791	9.495982800650001	30.3096028477	85.663039053	1.05584808438	26.511524300399998
31.7049166036	0.030198699554	14.584631059100001	9.724712780980001	16.6129813333	7.88454122156	35.648219401300004	11.534410411400001	0.193529377943	12.007155004000001
14.574367063	0.7451269812569999	14.1620100041	10.3491562422	1.37273369049	3.6857461484800007	29.481695335100003	23.7849156356	0.253789549497	27.630630806
15.068058223800001	0.24590035208	13.216592790899998	18.344460733800002	18.316136998599998	9.99038658375	15.7854994908	47.3860482412	0.184076825407	17.1334044071
6.11046703594	0.033181470868700005	13.9898047957	7.63402045282	17.607644854700006	9.008112555650001	52.476655265299996	36.7673776974	0.290858661779	13.604646063599999
22.6120867283	0.221808618116	23.5040332831	13.098495124100001	6.69998048359	7.584907192080001	64.5552874336	8.942088575739998	0.29464756267	17.0755100896
0.517020745583	0.08506563151180001	15.2980622625	5.42530528089	17.1197516502	6.4267758612199986	37.6165798327	7.343954385780001	0.052813811227699986	21.0276202222
38.3797093877	0.134032722385	14.5256464322	8.95561526731	16.121142106500002	3.11694135454	39.5106199097	23.645759707699998	0.25077484007	25.0534234306
16.5581914372	1.4055837643900002	17.9124925882	15.686143356199999	33.7234025352	6.7412072267799985	20.5062067284	49.5497841837	0.436071878944	14.2661491768
0.579024363551	0.0527958131616	25.569745940500002	10.8930026929	10.081353369299999	3.83116459777	27.788334914	57.8300196995	0.34145494442900004	18.9360067183
9.18927614084	0.882604011094	14.2963336873	11.7793586864	56.051908071599996	9.29358153029	25.1856699251	8.452090591860001	0.8362015169879999	15.0012242567
17.3737323386	0.123500296059	22.4863826455	10.742941565499999	22.4251100037	133.752532957	26.0487547001	30.451689375900003	0.210305695499	32.8323415198
16.1078219847	0.0371207131186	28.3688168671	16.266060500000002	2.6503686176	7.559010912330001	56.8719197741	47.288837606499996	1.97584865065	20.7214695223
14.7920817756	0.092535960589	26.2707161166	6.84952755742	14.8260071029	5.59577983872	61.849646021800005	11.1624709973	0.503044385451	20.677886153
11.9455723159	0.0360946765024	20.1796127813	6.48757233077	40.5210521499	10.3833313595	48.3966728507	1496.68364939	0.939033094615	16.402278698
24.521594902100002	0.789878800073	30.555876869099997	13.8935733183	16.6654022299	6.18169369126	39.3961932395	16.9287389428	0.666872456843	18.9490391533
6.47652575764	0.139195423565	11.904076956900001	9.65553794468	22.2073396958	6.12058564345	61.3764902649	9.9352433386	0.251969799198	21.4669126744
4.83710796765	0.00884770786174	13.0513341294	5.39421083678	20.5077617217	34.6689360104	35.6136276116	125.272101996	0.816296464826	36.2984010368
17.1007170908	0.15943516975	24.4929469585	11.144040072100001	3.45687355885	5.82734292758	95.57459371280001	15.380257128399998	0.727301690477	11.507556338399999
6.795003457359999	0.00549258251053	14.5659795955	6.320337855190001	39.4328965014	2.8980215194	29.4963382919	62.1021265612	0.218479028621	11.7190688245
18.853900346099998	0.0	20.6132441801	9.41164512858	26.009272419299997	2.16817433664	106.249721725	13.7829550338	0.5733107391350001	24.3690906761
11.7619689709	0.140245276762	22.624029060300003	7.5333051845	16.501949004300002	55.7803988196	24.4006001522	25.2779212431	0.141286831708	23.7430586106
5.50123365115	0.0244685861326	10.5609359967	4.91442400496	19.7987577125	13.0457678336	33.9460666844	35.747575431	0.820807485182	15.6153283812
27.9998965967	0.0326610015214	13.4192633272	11.947271248	14.9330100972	4.50687705012	36.574996485999996	8.88570559166	0.5722490790420001	12.6077049063
12.6718995285	0.390899516945	17.4962115207	11.3884162632	16.2140025265	16.030827113599994	26.9911151421	15.829037156099998	0.597033067199	15.6189875994
36.376938552199995	0.0554550504273	34.0849547457	20.866606415699998	24.1865455379	5.1011460173900005	13.8781498125	22.0747314928	0.396605816177	10.7388744371
5.9721459265400005	0.5593049451550001	18.4487504782	14.7808297721	9.53127903008	26.124031133699997	10.1335584244	20.2216726356	1.5590618887399998	14.6261733696
8.29624393403	0.0633358882824	14.8000924641	8.23134681107	22.4521379274	16.7207460833	20.2839502148	60.0011227478	0.222667016891	14.4305849539
50.788554814499996	0.0507979415185	9.43211173547	5.24634643877	5.120102757250001	4.8461330612	48.7535001833	55.6954242486	0.231994244108	27.455358130900002
17.0292830713	0.118839453769	17.9597388081	13.467223906500001	10.848132850799999	22.716810359	44.2782712123	24.3789709905	0.270023196436	29.8244394504
8.235633684660003	0.0666217380218	17.4721985814	8.87967506112	26.90682313	21.9595465392	29.5795647752	92.15649304829999	1.11300833145	29.1276599264
50.7528355141	0.0210215059041	10.861720945899998	10.4927365053	52.1608826421	74.1444418344	18.9828818737	28.6493332616	0.378601294236	16.1499443645
2.21358567545	0.00416972304383	12.648212035	7.015754339069999	18.3041307196	3.99781315053	24.9140187195	56.7321152717	0.166780951064	9.11340684184
0.264053220352	0.00925816205867	12.3288449185	8.07637269925	35.183954474000004	8.03739646658	47.9641390263	3.66769910489	2.1652493401400004	22.149667774
5.70570227105	0.0392726375955	25.0662763617	10.416898231900001	35.2845108929	4.97937475204	20.84148639	6.32779913473	0.44333289808	26.268910879
13.8138573197	0.08479276885939999	30.9068486433	6.059543496130002	5.24260551395	5.609468003559999	33.5912053476	93.36203280049999	1.17345710117	17.1307403608
5.640512448080001	0.195244087368	14.410401262	7.0019771552600005	23.5822427247	14.7466141677	30.880268457800003	42.7576971146	0.294120682614	17.230040806199998
