68.5,59.4
36.2,147
300,56.2
76.4,1.68
219,30.5
86.6,211
457,31.6
74.3,319
322,114
262,53.3
80.6,23.7
235,328
248,355
124,13.5
322,843
189,23.9
205,17.2
90.6,88.2
86.6,82.8
97.3,15.3
346,89
207,20.9
196,17.3
225,63.2
346,34.9
340,843
142,123
73.7,30.8
213,37.5
461,57.3
241,15.5
196,621
93.9,209
235,30
181,141
191,4.74
253,90.6
145,407
257,661
505,83.5
359,35.2
183,34.3
109,21.1
396,115
176,18.8
131,24.6
90.6,19.6
547,255
58.8,259
297,644
334,48.7
316,67.3
149,578
211,334
82.8,14.1
217,22.3
143,567
129,43.3
267,44.1
93.1,253
59.9,7.84
209,547
95.6,279
163,362
297,46.6
164,63.2
168,28.4
375,74.3
145,325
110,9.39
118,41.4
58.3,71
274,31.6
151,14.1
142,38.9
131,328
85.8,133
63.2,9.82
186,16.7
281,931
289,514
372,31.9
111,7.5
231,20.7
250,70.4
82.8,31.1
294,359
101,129
183,28.4
250,71.7
66.7,26.7
173,11.4
610,49.6
101,478
111,15.1
250,48.7
286,71
198,18.8
107,396
73,9.39
119,28.6
61.5,11.8
106,7.23
69.8,13.6
215,221
154,105
410,219
139,35.2
227,168
229,108
219,28.4
126,45.3
165,552
255,717
136,18.4
106,3.72
255,94.7
110,33.7
153,64.4
375,85.1
284,57.3
474,820
184,400
209,615
69.8,196
119,111
175,615
385,407
274,55.2
241,160
239,244
355,47.4
176,12.7
44.9,11.2
71.7,202
164,16.1
362,1165
172,38.2
62.6,13.1
207,127
53.8,19.5
24.8,27.6
248,38.9
82,28.6
163,114
400,20.4
105,137
500,58.8
146,262
113,27.6
105,11
53.8,28.4
153,414
81.3,15.5
50.9,82
55.7,21.7
58.3,50.5
196,34.9
322,39.6
104,126
255,57.8
392,30.8
262,453
168,79.9
137,18.3
172,28.4
170,429
164,65.5
112,129
139,5.38
223,13.6
175,12
81.3,178
170,21.3
108,11.8
87.4,15.4
120,14.1
109,188
202,231
83.5,346
235,13.7
157,13.8
48.3,10.3
193,49.6
17.8,47.4
94.7,26.2
105,74.3
86.6,259
91.4,193
125,27.6
198,28.1
112,31.6
138,322
259,47
92.2,13.9
141,80.6
205,53.3
433,50.9
542,626
110,292
118,21.9
229,52.8
211,196
340,106
352,62.6
316,72.3
204,164
160,604
334,105
38.5,12.6
98.2,437
445,45.3
55.2,20
204,34.6
28.6,18.4
151,23.7
547,41.4
104,64.4
183,118
319,33.4
121,24.8
202,11.9
207,26.2
102,22.1
76.4,25.7
64.9,250
289,59.9
100,19.1
204,36.5
219,8.82
253,219
80.6,34.6
262,79.9
184,392
164,403
193,313
215,121
202,35.5
231,33.7
146,82.8
50.9,40.7
229,38.2
96.5,205
167,237
179,125
145,12.6
319,44.5
122,27.9
64.9,15.4
54.7,1
193,106
65.5,14.1
117,505
178,30.2
113,64.4
279,22.9
118,32.2
93.1,13.3
235,101
170,161
88.2,66.7
170,59.9
248,28.9
239,130
61,6.61
297,557
103,42.9
191,241
229,43.3
286,24.1
85.8,26.7
107,21.3
328,183
547,96.5
255,76.4
165,12.2
284,129
193,453
257,41.8
66.1,149
389,139
286,61.5
279,429
286,429
108,231
119,28.9
112,392
396,47.8
359,35.9
86.6,15.1
42.9,19.3
196,11.4
284,102
87.4,10
88.2,14.9
138,173
170,355
250,12.9
186,30
85.8,19.3
349,57.8
172,45.3
77,209
111,26.2
229,30
311,19.1
175,94.7
426,47.4
221,55.2
50.5,26.9
349,349
300,77
319,40.7
209,50
297,352
66.7,38.5
172,235
308,594
325,55.2
248,69.2
106,17.9
308,37.5
56.2,17.8
157,644
100,235
267,294
244,400
227,75.7
105,38.5
229,97.3
562,407
470,43.7
250,195
279,56.2
93.9,50
63.2,13.1
340,55.7
221,47.4
149,519
200,5.23
106,17
51.9,13
112,46.6
453,188
221,685
229,710
82,176
382,44.1
149,16.5
105,496
328,858
89.8,23.9
78.4,13.5
340,75.7
146,16.1
188,328
110,433
372,76.4
271,542
165,24.8
302,461
165,59.4
264,685
124,231
181,32.5
233,828
106,25.9
227,30.8
77.7,20.2
82,11.4
145,18.3
115,359
253,38.5
133,11.5
346,95.6
106,22.3
331,35.2
163,346
121,267
410,235
200,149
137,114
93.1,8.98
149,51.4
284,316
83.5,30
337,777
223,37.2
105,40
131,445
61.5,17.2
122,17.8
227,233
157,28.1
334,39.2
250,149
538,79.9
106,16.3
92.2,334
122,176
150,96.5
267,461
141,23.3
322,248
328,40.3
229,62.6
264,931
147,44.1
253,40.3
101,27.4
131,319
72.3,271
108,10.6
562,170
165,24.8
198,433
87.4,211
55.7,115
119,359
132,65.5
248,20.4
61,25.7
552,52.3
110,16.7
271,129
131,362
65.5,27.6
257,38.5
66.1,213
209,16.1
179,209
157,49.1
319,215
127,15.7
219,73.7
107,57.8
86.6,12
204,882
110,85.8
51.9,13
57.3,33.4
279,64.4
325,78.4
179,115
215,40.7
85.8,15.8
141,227
56.2,4.33
106,410
346,30.5
259,1075
155,322
305,528
72.3,16.8
57.8,233
143,184
118,16.7
105,13.8
198,30
170,509
160,119
93.9,20.2
76.4,237
118,18.8
87.4,19.6
92.2,3.68
98.2,233
311,40.7
138,229
414,45.3
89,21.7
121,25.5
62.1,8.58
120,407
111,62.6
500,973
219,20
235,18.9
113,27.9
139,67.3
233,79.9
223,135
233,389
164,42.2
127,37.9
51.9,22.7
250,50.5
88.2,39.2
322,53.3
147,24.1
198,219
233,44.9
63.2,21.3
248,106
359,68.5
73,6.04
136,49.1
110,17.9
107,379
163,99.1
161,331
158,50.5
95.6,15.4
638,359
93.9,25.9
308,552
95.6,14.2
158,34.6
157,27.1
100,23.7
231,102
141,311
173,27.9
300,355
126,20.9
170,305
189,89
372,34.9
47.4,61
300,37.2
250,34.6
223,126
176,48.3
133,167
145,11.3
25.3,11.1
355,126
204,46.1
124,30.2
125,82.8
244,34
337,562
137,235
286,1433
160,19.5
127,14.3
89.8,15.7
132,29.4
244,505
160,181
61.5,15.8
80.6,17.9
385,26.9
418,43.3
131,22.5
105,225
204,27.9
362,45.3
149,37.2
89,17.9
61.5,9.22
95.6,362
297,21.7
143,311
300,165
202,66.1
441,157
207,48.3
44.9,200
219,45.3
123,27.6
160,23.7
165,500
125,30
496,176
359,68.5
202,176
305,649
410,35.5
157,538
445,85.8
157,157
239,32.5
60.4,23.1
340,49.1
47.8,139
127,59.4
346,487
122,239
514,49.1
48.7,21.9
189,55.2
302,26.2
79.9,8.2
355,85.8
125,583
132,23.9
122,13.5
292,18.8
147,25
250,679
316,79.1
328,36.5
131,8.74
81.3,26.7
130,20
168,170
229,49.1
161,34.3
135,36.5
257,33.4
441,47.4
41.4,28.9
186,126
186,41.8
211,588
68.5,16.8
461,24.4
433,1420
119,18.1
259,40.7
340,30.2
143,27.1
167,29.2
196,46.6
215,62.6
316,523
375,35.2
121,30
102,34.6
297,68.5
269,56.2
198,9.65
154,573
271,61
547,866
114,30.8
231,1075
138,13
161,11.1
113,28.9
83.5,257
337,47.8
604,55.2
213,81.3
176,365
167,437
281,375
207,154
96.5,231
93.1,5.94
77,21.3
121,27.6
269,509
385,46.1
227,42.6
211,207
229,141
308,36.8
188,191
267,45.7
426,300
239,32.2
269,147
103,43.3
62.6,163
264,673
47.8,13.8
368,685
153,21.5
141,188
49.6,18.1
209,44.1
198,349
94.7,1
66.1,352
161,23.5
82,20.9
221,29.2
167,281
165,16.8
269,466
110,34
115,403
445,59.9
160,16.7
56.7,7.91
61,161
939,1346
213,418
151,58.8
145,26.9
106,267
262,70.4
294,63.2
123,22.7
47.8,14.1
223,78.4
66.1,26.7
496,61.5
90.6,313
98.2,11.3
209,37.5
74.3,4.49
151,11.7
101,106
98.2,5.94
422,101
101,17.6
160,57.3
227,610
184,10.6
142,16.1
145,13.2
113,31.3
340,667
98.2,20.7
172,18.3
173,81.3
382,61
138,16.7
403,28.4
82,10.6
57.8,101
433,41
103,13.7
200,51.4
146,28.9
213,20.4
104,24.6
114,20.7
181,528
50.5,75.7
110,22.7
583,112
143,25
418,183
127,28.6
1094,79.1
257,146
382,77.7
67.9,44.9
85.8,114
88.2,24.8
87.4,523
453,75
246,340
175,461
161,25
157,89.8
127,27.1
382,32.8
106,262
262,44.5
138,14.5
221,25.5
184,10.1
392,38.5
176,24.1
59.4,14.3
120,302
142,453
165,69.8
173,18.8
250,55.2
313,279
217,583
178,44.5
153,253
313,1420
80.6,21.1
325,44.5
57.8,12.1
164,48.3
54.7,18.3
89.8,34.9
64.4,17.5
105,2.35
355,79.9
41.4,102
137,20.7
178,38.5
248,49.6
96.5,207
125,26.4
227,77
308,610
461,43.7
114,107
184,16.8
98.2,235
139,48.3
225,20.2
337,37.2
101,25.3
157,599
147,94.7
110,20.5
153,403
189,32.5
154,160
241,51.9
85.8,262
49.1,117
133,403
126,32.5
157,33.4
167,193
422,165
196,151
125,21.3
69.2,7.77
244,48.7
164,400
223,35.2
229,396
107,37.2
297,28.9
63.2,255
137,655
163,32.5
157,67.9
82,9.22
60.4,8.51
279,45.7
82.8,34.9
105,196
136,69.2
215,28.9
149,6.26
179,31.9
109,217
44.9,14.5
136,13.9
132,21.1
157,34
207,48.7
106,24.8
649,122
82,223
120,104
108,15.8
139,39.2
161,29.4
181,644
221,27.6
198,66.7
346,66.7
131,189
189,62.1
59.9,75
109,47.4
146,21.5
82.8,189
319,30.5
121,26.7
62.1,12.5
262,16.5
221,23.9
183,6.38
246,163
85.1,20.7
59.4,10.3
136,429
43.3,14.7
227,34.6
193,18.6
478,17.2
78.4,219
505,205
132,193
211,56.7
117,66.1
274,40
136,33.1
79.1,102
196,396
244,69.2
139,40.3
227,757
461,26.2
130,365
71,78.4
248,25.5
193,32.2
188,375
362,52.3
84.3,1
279,99.1
244,53.8
237,426
196,40.7
163,300
137,578
297,56.2
73,259
225,42.2
143,94.7
168,33.1
225,235
82,12.9
105,7.57
276,22.7
112,105
352,63.2
178,26.9
103,27.4
246,57.3
244,42.6
107,10.6
167,143
125,267
139,18.1
382,51.9
276,90.6
188,19.3
80.6,191
172,750
193,13.5
53.3,1.68
198,82
349,429
153,106
441,655
244,750
368,93.9
67.9,20.7
389,410
147,375
289,528
154,667
99.1,37.2
237,60.4
253,20.4
145,26.2
133,20.9
26.9,73
410,80.6
207,32.5
55.7,13.9
418,217
59.4,15
131,23.5
311,385
51.9,231
123,11.4
129,36.8
191,74.3
72.3,85.1
457,973
82,14.9
183,138
638,64.4
300,117
250,53.3
96.5,39.2
95.6,14.6
246,359
294,154
157,105
453,57.3
123,6.73
107,21.9
136,21.5
191,36.8
255,24.8
130,37.9
207,19.6
82,14.7
233,20.4
124,4.14
123,359
233,16.8
104,48.3
114,264
132,20.9
202,41
168,153
233,68.5
138,385
207,102
158,11.8
176,49.1
82,284
143,874
172,433
179,23.1
229,183
184,35.5
213,40.7
98.2,12.7
157,35.5
56.2,8.43
63.2,13.7
237,25.3
160,33.7
173,12.3
146,188
133,31.1
151,28.4
44.1,20
149,47.4
316,59.4
115,255
223,117
267,23.9
77.7,311
80.6,25.5
77,17.9
66.1,213
207,27.4
276,207
302,154
284,93.1
246,209
96.5,33.1
217,10.8
289,32.5
253,28.6
133,24.6
355,58.8
114,300
262,36.2
237,117
114,104
59.9,11.3
184,45.3
167,14.6
352,33.7
71.7,37.2
196,51.9
297,68.5
223,27.1
284,36.8
164,57.8
235,835
305,30
120,19.8
108,70.4
195,198
313,55.7
250,379
82,10.4
70.4,53.3
104,11.7
211,22.1
60.4,213
227,42.6
157,92.2
133,27.1
340,39.6
257,38.9
292,70.4
99.1,27.6
129,429
118,37.9
325,573
379,19.5
250,27.9
223,874
400,1037
79.1,32.8
193,71.7
135,241
262,77.7
334,147
172,25
294,375
215,34.9
1134,73.7
375,29.7
146,267
175,16.3
163,173
158,33.4
131,23.7
173,30.5
271,37.2
368,31.9
155,102
63.2,4.1
205,38.5
44.9,5.62
125,213
137,407
198,14.6
407,60.4
170,29.2
33.1,79.9
27.4,143
173,29.4
239,118
65.5,10
334,237
195,25.5
183,26.9
138,13
213,55.2
183,155
64.4,27.1
422,34.9
143,65.5
43.3,213
161,294
179,89
198,253
150,42.9
125,99.1
229,102
264,79.1
250,27.6
221,30.8
123,433
305,31.3
80.6,34.3
125,12.4
227,119
188,213
340,36.8
115,239
79.9,6.98
98.2,15.1
191,24.4
297,615
81.3,16.7
143,15.3
139,685
375,667
119,127
168,21.3
302,22.7
142,62.1
51.4,113
93.1,28.6
121,403
457,33.4
241,68.5
158,23.3
168,21.1
209,73
82.8,14.2
158,59.9
120,132
40.3,137
204,59.4
221,49.6
297,372
59.9,15.5
31.1,9.39
279,41
241,36.8
146,18.3
79.1,20.5
145,37.5
92.2,24.4
418,102
181,31.3
237,72.3
79.1,6.85
130,368
196,20
69.8,178
410,32.5
305,138
181,172
104,286
45.7,334
248,284
217,38.2
77,17.9
186,40
119,259
183,45.7
143,48.7
184,37.9
311,35.2
355,389
170,24.8
365,60.4
213,542
163,43.3
59.9,39.6
186,457
129,14.3
65.5,246
175,396
223,11.7
279,365
123,18.3
66.7,26.9
73.7,11.9
154,567
259,40.7
191,46.1
259,15.5
104,41.8
175,414
104,279
127,19.5
322,55.7
143,126
163,51.9
281,533
235,47.8
151,26.4
161,207
340,75
207,17
55.2,89
410,426
271,24.6
297,38.5
56.2,138
89.8,23.1
200,610
250,30.5
204,28.1
97.3,217
161,52.3
89,23.7
105,17.2
191,24.6
514,149
257,209
193,35.5
385,161
213,89
149,30.5
297,21.9
274,791
153,165
157,37.2
137,28.4
119,30.5
120,32.2
205,710
111,61.5
99.1,37.5
168,39.2
161,33.7
54.2,3.82
325,56.2
95.6,12.1
68.5,14.9
80.6,8.28
114,22.7
121,66.1
207,62.6
349,30
211,64.4
52.8,7.64
77.7,22.1
109,172
83.5,70.4
154,38.5
509,41
225,54.2
107,259
262,84.3
168,331
193,50
85.8,10.9
276,22.7
204,43.7
79.9,55.2
302,195
145,31.6
385,42.6
158,11
188,82.8
53.3,8.43
279,44.5
186,426
505,170
392,38.9
155,126
106,22.5
195,331
43.7,10.5
365,36.5
153,191
98.2,1.86
91.4,40
173,72.3
294,28.6
127,20.5
97.3,15.7
248,91.4
80.6,34.3
519,25.5
170,61.5
178,24.8
269,392
42.6,2.89
110,352
368,349
289,41
132,16.7
276,50
305,39.6
122,325
271,143
286,39.2
113,16.8
98.2,11.7
81.3,12.9
227,42.6
396,95.6
102,31.9
433,68.5
170,90.6
183,38.9
173,621
142,23.3
181,483
193,29.7
181,679
209,66.1
172,122
137,17.3
133,36.2
113,12.1
137,24.6
311,31.1
31.3,26.4
343,44.9
334,52.8
200,132
172,17.8
313,35.5
106,112
146,102
250,56.2
193,24.4
213,207
202,514
132,77
246,85.1
103,30.5
302,42.2
219,478
93.9,17.6
138,453
72.3,375
97.3,372
136,21.9
141,43.7
160,26.7
271,147
136,31.9
255,25.5
127,18.6
172,35.5
211,56.2
138,21.5
179,9.14
111,16.8
184,519
123,21.3
237,253
259,562
294,75
259,552
255,31.6
375,117
286,604
396,55.7
279,18.4
47,9.56
143,20.9
135,36.8
77,25
47,13.3
48.7,137
64.4,215
154,80.6
112,200
181,41.4
257,65.5
143,368
155,22.5
322,813
213,35.5
127,3.75
63.8,20.9
250,362
106,21.3
255,20.9
97.3,93.9
164,178
153,48.3
437,57.3
77,29.2
81.3,34.6
105,33.1
189,76.4
121,113
165,583
78.4,32.5
461,835
135,557
89.8,16.3
117,59.9
161,40.7
168,20.4
83.5,160
68.5,20.4
89.8,147
69.2,16.4
331,30.8
403,349
88.2,13.1
56.7,233
150,20.4
155,27.1
155,106
154,14.5
181,92.2
150,21.7
135,35.5
108,14.1
54.2,9.39
106,25.5
93.9,122
81.3,264
213,33.7
264,19.8
57.3,18.6
173,56.2
340,5.19
250,519
552,41.8
114,77
235,36.8
267,77
184,274
231,30
93.1,25.3
77,167
340,22.9
143,115
121,58.8
286,813
337,60.4
181,610
90.6,90.6
75,337
429,542
246,22.5
96.5,205
139,17.3
255,835
143,37.5
39.2,16.4
54.2,11.2
127,79.1
132,13.6
175,42.9
316,604
62.1,147
195,487
36.8,11.5
221,449
396,86.6
71,141
158,26.9
73.7,7.57
264,50
325,610
89.8,198
239,400
297,25
294,17.3
97.3,25.9
85.1,11.3
82,32.2
198,60.4
146,25.3
137,24.8
259,17.3
389,40.3
56.7,24.1
123,183
375,93.1
211,211
233,322
294,75
407,47.8
118,38.5
41.8,11.3
271,692
281,111
276,72.3
184,308
175,200
133,244
121,274
122,41
407,53.3
69.2,17.2
142,71
104,239
392,294
300,30.5
66.1,54.7
106,8.43
200,244
175,30
131,679
138,392
292,22.3
141,42.6
191,13.2
202,45.7
127,392
294,46.6
89.8,11.7
123,25.7
284,31.3
227,235
147,34.3
196,33.4
101,26.9
129,28.9
135,365
217,16
118,19.3
154,16
186,11.7
281,78.4
158,77
279,23.7
99.1,138
217,28.1
514,418
141,4.87
89,191
215,31.9
158,632
284,191
168,38.2
183,33.7
98.2,29.4
150,328
227,49.1
239,519
334,75
300,791
107,88.2
225,2.86
63.2,18.3
79.1,23.5
149,71.7
215,26.4
91.4,106
195,131
127,170
474,109
274,38.5
237,47.8
279,135
125,37.5
229,98.2
221,151
136,12.6
223,63.2
108,19.6
150,15.1
106,7.37
470,50.9
231,286
81.3,1.43
241,57.3
117,147
215,54.2
710,621
219,40.7
28.6,9.65
184,528
297,244
135,100
83.5,34.6
346,874
202,28.9
145,340
205,362
279,866
154,196
131,28.4
120,176
99.1,39.2
101,359
300,599
164,382
142,23.1
422,120
155,64.9
195,43.3
112,14.5
292,146
104,82.8
221,644
215,562
75.7,127
211,271
257,22.5
130,588
225,193
414,63.8
82,25.3
244,28.6
160,183
112,34
137,33.7
217,372
153,15.7
519,87.4
164,500
112,24.1
276,13.6
150,14.6
147,328
267,685
119,26.4
276,74.3
164,110
157,108
202,36.8
176,53.3
279,10.1
355,58.8
105,15.8
102,205
385,820
163,547
385,30
73,259
118,106
82,286
137,31.9
533,80.6
297,207
235,567
153,181
173,22.5
213,61.5
215,1018
137,11.5
193,407
79.9,267
131,16.7
62.6,281
445,655
225,14.5
157,31.9
178,188
58.8,5.05
237,84.3
791,29.7
158,24.6
308,21.9
673,96.5
85.1,289
39.6,2.15
264,91.4
221,49.1
113,7.5
120,43.7
125,20.5
379,27.1
141,241
146,496
331,42.2
209,49.6
204,34.6
41,20.7
184,422
213,31.6
127,5.42
181,10.7
407,70.4
241,67.3
179,331
269,74.3
237,115
150,30.2
186,71.7
74.3,191
38.5,20.2
255,362
279,257
62.6,24.6
146,94.7
300,562
41.4,167
126,328
191,22.1
198,43.7
100,29.7
146,170
71.7,8.35
47.4,17.6
183,233
79.1,79.1
246,78.4
223,46.1
96.5,6.21
286,45.3
84.3,28.1
334,66.7
267,851
186,26.7
122,487
173,52.3
59.4,7.04
396,121
302,103
538,1176
269,382
163,33.4
207,21.5
123,102
97.3,50.5
235,61.5
89,31.9
178,54.7
207,698
56.2,25.7
79.1,5.47
43.3,79.9
418,49.1
215,64.9
99.1,13.9
250,45.3
519,294
176,155
209,297
97.3,17.9
229,372
72.3,9.91
205,38.5
68.5,13.8
47.8,11.2
158,313
170,47
107,352
259,21.3
279,573
120,308
84.3,10.7
175,38.2
124,37.9
195,35.2
211,331
141,55.2
284,165
161,53.3
276,157
235,73
225,34.6
146,59.4
54.2,11.8
153,202
49.6,24.6
130,19.6
75.7,29.2
146,26.2
207,10.4
198,27.1
164,15
81.3,14.7
181,40.3
22.5,74.3
76.4,13.3
253,66.1
161,18.1
297,42.9
79.9,300
255,91.4
211,519
217,27.1
75.7,30.8
167,100
286,49.1
155,392
127,153
126,31.6
178,319
253,223
120,18.1
297,26.4
284,47.4
414,126
429,54.7
514,71
151,297
109,163
426,48.3
118,34.6
164,21.3
79.1,23.1
205,76.4
346,22.9
276,35.9
136,305
102,392
168,52.3
253,122
770,28.6
64.4,25
175,75
113,509
229,281
120,253
29.4,79.1
66.7,20.4
213,20.9
137,18.6
33.7,3.02
150,181
115,26.2
410,42.2
29.4,12.5
286,51.9
107,30.8
87.4,10.3
325,40.7
132,28.6
158,21.5
131,5.62
737,204
123,98.2
137,322
213,286
107,15.1
319,87.4
179,41
231,18.3
161,155
89.8,53.3
103,31.6
173,20
84.3,42.6
300,17.9
538,50.9
136,276
85.1,219
422,72.3
297,59.9
496,72.3
94.7,28.1
385,39.6
183,626
133,24.6
117,294
375,95.6
426,213
331,38.5
259,649
184,12.1
173,679
82,20.4
211,223
225,7.37
99.1,239
179,31.1
103,21.9
71.7,19.5
80.6,10.5
305,75.7
175,26.9
331,44.1
83.5,61
528,86.6
103,25.3
289,68.5
248,453
340,107
250,1018
262,26.4
126,32.8
63.2,24.8
219,29.7
39.6,24.6
30.5,16.4
195,30.8
188,83.5
343,117
292,519
209,39.6
173,167
123,18.4
145,16.5
106,227
217,36.8
85.1,26.9
155,337
69.8,10.8
267,67.9
244,717
244,143
93.1,400
163,215
114,23.9
164,319
235,103
189,68.5
441,94.7
84.3,1.36
94.7,21.7
233,679
547,457
422,56.2
382,528
78.4,71
205,193
87.4,305
80.6,21.7
207,29.4
349,184
168,40.3
178,764
445,31.6
302,292
632,235
75.7,19.8
170,9.65
343,27.1
209,153
137,21.9
215,259
79.9,9.91
223,47
279,22.9
142,276
143,25.5
229,59.4
346,61.5
200,33.7
111,53.3
55.7,13.3
181,573
161,17.5
274,204
146,27.4
151,14.6
362,62.6
79.1,221
237,70.4
158,83.5
122,11.3
297,72.3
146,466
61.5,19.1
340,30.8
69.8,8.35
599,85.1
80.6,33.7
158,400
349,44.1
91.4,17.8
133,73.7
195,229
189,32.2
195,49.6
195,68.5
97.3,13.9
64.9,109
131,48.3
110,28.9
246,820
221,42.2
365,48.3
127,80.6
108,43.7
126,12
107,165
186,505
231,47.8
202,578
108,26.7
176,16
292,41.4
253,557
195,255
231,22.7
98.2,7.17
181,172
136,219
198,316
74.3,151
73.7,21.9
37.9,13.3
122,30.5
108,325
246,255
125,49.1
178,38.2
146,322
105,64.4
231,108
158,48.7
271,19.8
118,18.4
233,1046
126,355
267,509
286,35.9
385,17.9
184,79.9
42.9,54.2
449,64.9
385,131
73.7,13
422,149
78.4,23.3
120,53.8
191,103
71.7,10.9
76.4,359
382,874
151,23.3
211,730
410,615
123,160
87.4,35.2
429,882
106,195
106,382
77.7,3.89
163,25.9
50.9,19.8
276,483
103,453
552,44.5
85.8,414
385,567
75.7,90.6
181,32.8
196,20.7
207,271
59.4,51.9
231,45.3
55.7,22.9
158,259
375,33.1
168,37.2
126,449
407,42.6
75,22.3
71,115
51.4,3.96
132,433
82,22.3
119,23.7
248,717
269,23.3
248,46.6
196,66.7
49.1,229
139,34.6
130,4.61
106,15.5
153,9.91
418,58.8
229,19.6
227,71
122,184
176,461
213,340
57.8,1
239,24.6
205,165
248,403
200,149
164,48.3
62.6,11.8
173,25.7
264,141
161,38.5
227,297
231,19.1
294,165
176,22.1
200,36.2
125,379
196,573
392,77
61.5,25.5
86.6,19.3
100,189
349,64.9
325,45.3
63.8,79.1
92.2,19.3
281,14.1
181,57.3
69.2,33.1
340,31.3
146,34.6
188,168
250,30.8
79.1,253
331,36.5
244,56.2
167,105
179,51.4
289,142
244,91.4
379,86.6
235,137
133,63.8
505,1094
105,1
93.9,41.4
133,37.2
178,22.7
84.3,213
308,33.7
150,562
231,51.4
215,47.8
567,70.4
223,743
155,79.9
167,55.2
346,183
114,286
262,355
164,96.5
82,30.8
349,302
125,14.5
122,25.7
64.9,117
343,54.7
188,39.6
126,12.5
626,50.5
138,4.45
221,18.8
99.1,30.2
219,583
316,70.4
136,7.23
328,27.1
161,30.8
644,39.6
183,22.9
158,21.5
246,9.91
175,75.7
179,23.3
104,164
189,17.9
223,47
170,41
145,25.3
202,396
189,45.3
76.4,21.3
160,474
164,46.1
136,41.4
253,43.3
241,21.9
106,40
145,33.1
227,313
77.7,14.5
91.4,274
271,125
407,51.9
297,445
136,21.1
88.2,253
119,5.73
172,27.6
66.1,19.5
146,26.4
300,599
379,36.2
186,9.22
172,54.2
379,50.5
227,15.8
127,403
96.5,6.26
334,35.9
213,710
382,30.8
237,55.7
149,158
198,31.3
217,9.56
400,73
129,319
126,145
113,11.8
334,483
139,28.9
155,108
117,207
88.2,20.7
97.3,20.7
407,368
176,27.9
189,578
137,44.5
73,18.3
355,604
207,24.4
264,97.3
179,40.7
157,400
445,410
45.7,15.1
99.1,23.1
52.8,61.5
150,259
142,13.1
365,16.3
65.5,35.2
109,25
178,655
114,21.3
217,20.4
161,322
207,29.2
69.2,10.1
155,19.8
340,362
150,160
189,311
179,36.8
204,352
95.6,36.8
264,41.4
213,36.2
163,34
286,60.4
385,48.7
129,5.47
64.4,20.2
179,45.7
150,15
76.4,26.4
68.5,75
133,50.9
93.9,188
474,104
186,50
496,328
168,21.1
145,328
93.9,328
227,449
133,233
334,890
157,365
85.1,17.6
186,505
198,23.9
225,87.4
168,11.2
250,352
59.4,28.9
72.3,15.1
50,11
102,191
183,38.5
445,890
191,67.9
151,18.8
112,19.8
223,552
289,28.9
105,59.4
77,4.37
47.8,26.2
175,42.9
279,56.2
58.8,204
207,52.3
145,23.9
362,55.7
255,25.7
239,184
294,50
98.2,22.3
121,47.4
57.3,15.7
125,30.8
121,74.3
96.5,269
53.3,6.79
195,62.6
246,538
117,28.6
267,85.8
334,23.3
248,31.9
158,172
141,51.9
209,21.1
281,20.5
215,500
102,22.9
139,19.6
