49.6,17.5
51.9,2.35
100,79.9
64.4,102
38.2,20.7
77,38.5
45.7,49.6
70.4,207
58.3,26.4
47.4,77
52.8,610
40.3,43.7
67.9,107
39.6,16.8
38.2,235
58.8,48.3
61,20.2
54.2,37.2
37.9,25.3
30.2,599
42.9,94.7
55.7,20.5
49.6,403
67.3,32.5
37.5,160
54.2,51.9
47.8,262
82.8,117
37.2,403
49.6,32.5
26.7,33.4
45.7,193
75.7,165
56.2,151
51.9,21.3
30.2,7.77
51.9,48.7
46.1,400
78.4,35.2
47.4,396
50,37.2
89.8,28.9
28.4,255
43.7,655
75.7,32.5
32.5,67.9
38.9,9.22
22.9,8.51
63.8,45.7
60.4,34.9
74.3,196
64.4,69.2
84.3,28.9
47.4,6.26
40.3,31.9
44.9,217
39.6,14.5
38.9,13.9
75.7,21.1
52.8,34
46.1,48.7
39.2,24.8
37.5,122
41.4,223
44.9,104
53.3,15.8
55.2,39.2
56.7,29.4
45.7,644
48.3,27.6
38.9,66.7
60.4,66.7
52.8,189
40,62.1
44.5,75
82,47.4
61,21.5
54.7,189
51.9,30.5
56.2,26.7
68.5,12.5
40.7,16.5
54.7,23.9
34,6.38
69.2,163
52.8,20.7
32.5,10.3
49.6,429
33.1,14.7
41,34.6
28.9,18.6
79.1,17.2
36.8,219
97.3,205
71,193
41.4,56.7
63.8,66.1
51.4,40
54.2,33.1
46.6,102
55.2,396
76.4,69.2
46.6,40.3
90.6,757
75.7,26.2
72.3,365
32.5,78.4
58.8,25.5
63.2,32.2
83.5,375
64.9,52.3
40.3,1
66.1,99.1
100,53.8
69.8,426
70.4,40.7
75,300
63.2,578
66.7,56.2
58.3,259
63.8,42.2
79.1,94.7
81.3,33.1
42.9,235
34.9,12.9
69.8,7.57
28.6,22.7
33.4,105
70.4,63.2
59.9,26.9
33.4,27.4
67.9,57.3
66.7,42.6
33.1,10.6
68.5,143
61,267
85.8,18.1
79.1,51.9
87.4,90.6
48.3,19.3
55.2,191
47.4,750
55.7,13.5
35.9,1.68
35.2,82
92.2,429
47,106
59.9,655
86.6,750
64.4,93.9
48.7,20.7
76.4,410
61.5,375
61.5,528
51.9,667
43.3,37.2
75,60.4
47.8,20.4
73,26.2
60.4,20.9
37.2,73
64.9,80.6
61,32.5
40.7,13.9
106,217
53.3,15
42.9,23.5
95.6,385
28.6,231
47.4,11.4
59.9,36.8
47,74.3
61,85.1
67.9,973
43.7,14.9
54.2,138
66.7,64.4
60.4,117
58.3,53.3
44.1,39.2
53.3,14.6
68.5,359
55.2,154
64.9,105
95.6,57.3
29.2,6.73
62.1,21.9
48.7,21.5
37.2,36.8
52.8,24.8
28.4,37.9
42.2,19.6
46.6,14.7
55.2,20.4
42.2,4.14
34.9,359
34,16.8
67.9,48.3
50,264
58.3,20.9
69.2,41
44.9,153
71.7,68.5
64.4,385
100,102
30,11.8
106,49.1
38.9,284
16.7,874
42.9,433
34,23.1
65.5,183
50.9,35.5
71.7,40.7
45.3,12.7
46.6,35.5
34,8.43
48.7,13.7
50.9,25.3
42.9,33.7
70.4,12.3
64.9,188
49.1,31.1
38.2,28.4
41.8,20
75,47.4
50.5,59.4
43.7,255
69.8,117
40,23.9
30,311
74.3,25.5
28.9,17.9
53.8,213
41.8,27.4
42.6,207
47.8,154
42.2,93.1
90.6,209
50.9,33.1
56.2,10.8
76.4,32.5
74.3,28.6
46.1,24.6
86.6,58.8
41.8,300
96.5,36.2
96.5,117
84.3,104
49.1,11.3
70.4,45.3
46.1,14.6
43.7,33.7
35.9,37.2
108,51.9
77.7,68.5
51.4,27.1
36.5,36.8
78.4,57.8
68.5,835
52.3,30
36.8,19.8
52.8,70.4
55.2,198
59.4,55.7
42.6,379
32.2,10.4
54.7,53.3
49.1,11.7
69.8,22.1
37.9,213
41.4,42.6
39.6,92.2
62.6,27.1
48.7,39.6
65.5,38.9
109,70.4
57.8,27.6
33.1,429
48.7,37.9
82,573
42.2,19.5
82,27.9
80.6,874
55.7,1037
42.9,32.8
50.9,71.7
31.6,241
52.3,77.7
61,147
49.6,25
80.6,375
63.8,34.9
50.5,73.7
54.2,29.7
48.3,267
50.9,16.3
63.8,173
44.9,33.4
40,23.7
48.7,30.5
77,37.2
46.1,31.9
67.9,102
37.5,4.1
65.5,38.5
40.7,5.62
63.8,213
33.4,407
76.4,14.6
69.2,60.4
41,29.2
45.7,79.9
37.2,143
69.2,29.4
34.6,118
27.4,10
75.7,237
58.3,25.5
59.4,26.9
29.2,13
53.3,55.2
49.1,155
55.7,27.1
86.6,34.9
39.6,65.5
52.3,213
38.2,294
50.9,89
41,253
33.7,42.9
47.8,99.1
114,102
46.6,79.1
45.3,27.6
52.8,30.8
49.1,433
74.3,31.3
47.4,34.3
29.2,12.4
47,119
77,213
50.5,36.8
86.6,239
44.9,6.98
41.4,15.1
50.5,24.4
91.4,615
49.6,16.7
40.3,15.3
46.1,685
62.6,667
66.7,127
34.3,21.3
40.3,22.7
129,62.1
36.8,113
54.2,28.6
50,403
51.9,33.4
72.3,68.5
36.8,23.3
57.8,21.1
82,73
43.7,14.2
47.4,59.9
50,132
49.6,137
59.9,59.4
71.7,49.6
51.9,372
48.7,15.5
35.2,9.39
55.2,41
47.4,36.8
58.8,18.3
38.5,20.5
56.7,37.5
40.7,24.4
78.4,102
43.7,31.3
74.3,72.3
32.5,6.85
57.8,368
45.7,20
41.8,178
74.3,32.5
108,138
49.6,172
48.3,286
39.2,334
110,284
63.2,38.2
35.2,17.9
31.9,40
26.4,259
52.3,45.7
54.7,48.7
40.7,37.9
66.7,35.2
74.3,389
71.7,24.8
71,60.4
47.8,542
65.5,43.3
58.8,39.6
82.8,457
21.1,14.3
27.1,246
54.7,396
62.1,11.7
68.5,365
88.2,18.3
30.8,26.9
50,11.9
54.2,567
50.5,40.7
59.9,46.1
52.8,15.5
42.9,41.8
91.4,414
70.4,279
61,19.5
85.8,55.7
46.6,126
47,51.9
83.5,533
50.5,47.8
57.8,26.4
51.4,207
68.5,75
66.1,17
42.2,89
87.4,426
50.5,24.6
48.7,38.5
31.3,138
45.3,23.1
97.3,610
94.7,30.5
41.4,28.1
61.5,217
63.8,52.3
48.3,23.7
57.8,17.2
70.4,24.6
105,149
48.7,209
59.4,35.5
56.7,161
77.7,89
60.4,30.5
51.9,21.9
98.2,791
63.8,165
72.3,37.2
41.8,28.4
37.9,30.5
62.6,32.2
99.1,710
52.3,61.5
61,37.5
49.1,39.2
50.5,33.7
48.7,3.82
51.9,56.2
49.6,12.1
49.6,14.9
24.4,8.28
33.7,22.7
62.6,66.1
69.2,62.6
73.7,30
79.1,64.4
41.8,7.64
44.9,22.1
55.7,172
53.3,70.4
47.4,38.5
80.6,41
54.2,54.2
71.7,259
50.9,84.3
45.3,331
55.7,50
46.6,10.9
47.8,22.7
44.9,43.7
82.8,55.2
66.7,195
48.3,31.6
55.2,42.6
58.8,11
51.9,82.8
37.2,8.43
52.8,44.5
81.3,426
64.9,170
41.8,38.9
64.4,126
38.5,22.5
47.4,331
47.8,10.5
69.2,36.5
51.9,191
31.6,1.86
84.3,40
76.4,72.3
54.2,28.6
32.8,20.5
29.7,15.7
41.4,91.4
39.2,34.3
46.1,25.5
44.9,61.5
89,24.8
43.7,392
22.5,2.89
30.2,352
84.3,349
54.7,41
48.3,16.7
77,50
51.9,39.6
58.3,325
100,143
56.2,39.2
45.3,16.8
59.4,11.7
38.9,12.9
52.3,42.6
75,95.6
101,31.9
73,68.5
59.9,90.6
89,38.9
47.4,621
45.7,23.3
45.7,483
52.8,29.7
123,679
58.8,66.1
54.2,122
38.5,17.3
46.1,36.2
51.9,12.1
52.8,24.6
52.8,31.1
43.7,26.4
74.3,44.9
47,52.8
61.5,132
52.3,17.8
52.8,35.5
66.7,112
61,102
52.3,56.2
37.5,24.4
52.8,207
57.8,514
87.4,77
110,85.1
55.2,30.5
58.8,42.2
45.3,478
41,17.6
61,453
34,375
85.8,372
46.6,21.9
37.9,43.7
53.8,26.7
77,147
34,31.9
58.3,25.5
61,18.6
68.5,35.5
58.3,56.2
57.3,21.5
43.7,9.14
53.8,16.8
58.3,519
34.3,21.3
56.2,253
74.3,562
75.7,75
82,552
73.7,31.6
75.7,117
69.2,604
57.8,55.7
47.8,18.4
36.2,9.56
58.8,20.9
77.7,36.8
19.5,25
62.1,13.3
42.9,137
44.9,215
36.8,80.6
59.9,200
41,41.4
31.9,65.5
43.7,368
54.2,22.5
54.2,813
61.5,35.5
21.7,3.75
31.3,20.9
41.4,362
40,21.3
47.8,20.9
42.2,93.9
47.4,178
59.9,48.3
109,57.3
75.7,29.2
38.5,34.6
89.8,33.1
90.6,76.4
56.7,113
37.5,583
41.8,32.5
69.2,835
41.4,557
53.3,16.3
67.3,59.9
62.1,40.7
73,20.4
58.3,160
33.7,20.4
61,147
48.3,16.4
40,30.8
41.4,349
41,13.1
41.4,233
43.3,20.4
41.4,27.1
36.2,106
44.1,14.5
73.7,92.2
47,21.7
64.4,35.5
91.4,14.1
51.4,9.39
47.4,25.5
38.9,122
47,264
50.9,33.7
51.4,19.8
57.3,18.6
48.3,56.2
22.3,5.19
80.6,519
38.5,41.8
61.5,77
50,36.8
47.8,77
107,274
64.4,30
24.4,25.3
45.3,167
23.3,22.9
47,115
51.4,58.8
73,813
101,60.4
93.9,610
38.9,90.6
44.1,337
109,542
64.4,22.5
56.2,205
81.3,17.3
43.3,835
47.8,37.5
36.8,16.4
23.3,11.2
45.7,79.1
37.9,13.6
56.2,42.9
50.5,604
56.7,147
62.6,487
36.8,11.5
93.9,449
44.5,86.6
40.3,141
73,26.9
38.2,7.57
41.4,50
62.1,610
55.2,198
62.1,400
89,25
93.9,17.3
67.9,25.9
53.8,11.3
61.5,32.2
44.1,60.4
75,25.3
34,24.8
55.2,17.3
77.7,40.3
37.2,24.1
57.3,183
38.5,93.1
67.3,211
78.4,322
46.1,75
77,47.8
59.9,38.5
47,11.3
105,692
36.2,111
59.4,72.3
64.4,308
23.1,200
26.4,244
62.1,274
62.6,41
64.9,53.3
27.6,17.2
57.3,71
52.8,239
42.2,294
85.8,30.5
78.4,54.7
44.5,8.43
44.9,244
37.2,30
50,679
47,392
32.8,22.3
66.1,42.6
32.2,13.2
79.1,45.7
62.1,392
115,46.6
35.9,11.7
35.2,25.7
76.4,31.3
71,235
59.4,34.3
44.1,33.4
63.2,26.9
44.5,28.9
43.3,365
53.8,16
34.9,19.3
40,16
37.5,11.7
67.9,78.4
91.4,77
49.6,23.7
71,138
52.8,28.1
72.3,418
57.8,4.87
49.6,191
56.2,31.9
73,632
77,191
53.3,38.2
58.3,33.7
45.7,29.4
66.1,328
53.3,49.1
56.7,519
51.4,75
36.8,791
45.3,88.2
59.4,2.86
34.6,18.3
39.6,23.5
63.2,71.7
41,26.4
77,106
62.6,131
63.8,170
81.3,109
59.4,38.5
85.8,47.8
66.7,135
69.8,37.5
42.2,98.2
69.2,151
37.9,12.6
78.4,63.2
52.8,19.6
35.2,15.1
69.2,7.37
64.9,50.9
48.3,286
52.8,1.43
102,57.3
65.5,147
29.7,54.2
105,621
48.3,40.7
40.7,9.65
74.3,528
66.1,244
42.9,100
50.5,34.6
95.6,874
32.8,28.9
37.5,340
67.9,362
78.4,866
42.6,196
46.1,28.4
49.6,176
47.4,39.2
32.8,359
90.6,599
74.3,382
38.5,23.1
62.1,120
56.2,64.9
46.6,43.3
47.8,14.5
81.3,146
49.1,82.8
55.7,644
47,562
21.1,127
48.3,271
62.6,22.5
69.2,588
79.1,193
58.8,63.8
33.4,25.3
68.5,28.6
58.8,183
41.4,34
41,33.7
65.5,372
42.6,15.7
82.8,87.4
78.4,500
55.7,24.1
66.7,13.6
50.9,14.6
36.8,328
73.7,685
33.1,26.4
61,74.3
47,110
89.8,108
98.2,36.8
104,53.3
51.4,10.1
59.9,58.8
33.7,15.8
66.1,205
74.3,820
64.4,547
52.3,30
38.2,259
43.7,106
21.9,286
73,31.9
50.9,80.6
76.4,207
42.2,567
47,181
40,22.5
67.9,61.5
77,1018
44.9,11.5
58.3,407
50,267
49.1,16.7
46.1,281
75.7,655
21.3,14.5
47,31.9
66.1,188
34.3,5.05
38.5,84.3
49.6,29.7
61,24.6
52.8,21.9
82.8,96.5
45.3,289
31.6,2.15
87.4,91.4
34.9,49.1
37.2,7.5
45.3,43.7
50,20.5
66.7,27.1
56.2,241
74.3,496
47.4,42.2
92.2,49.6
63.2,34.6
37.2,20.7
51.4,422
51.4,31.6
43.7,5.42
77.7,10.7
75.7,70.4
53.3,67.3
77,331
124,74.3
45.7,115
69.2,30.2
67.9,71.7
47.8,191
50,20.2
44.9,362
57.8,257
50,24.6
86.6,94.7
93.9,562
27.6,167
93.1,328
54.2,22.1
75.7,43.7
40,29.7
58.3,170
42.6,8.35
42.2,17.6
78.4,233
63.8,79.1
46.6,78.4
76.4,46.1
51.4,6.21
62.6,45.3
41,28.1
125,66.7
85.8,851
48.3,26.7
52.3,487
56.7,52.3
55.7,7.04
61.5,121
85.8,103
75.7,1176
54.2,382
53.8,33.4
61.5,21.5
50,102
59.9,50.5
38.9,61.5
28.9,31.9
75.7,54.7
62.6,698
49.6,25.7
32.8,5.47
50.5,79.9
59.4,49.1
47.4,64.9
50.9,13.9
68.5,45.3
52.8,294
40,155
48.7,297
45.7,17.9
54.2,372
50.5,9.91
93.9,38.5
54.2,13.8
29.7,11.2
54.2,313
66.7,47
75.7,352
47,21.3
58.8,573
31.3,308
85.8,10.7
56.7,38.2
63.8,37.9
48.7,35.2
63.8,331
48.3,55.2
120,165
47.4,53.3
85.1,157
55.7,73
50.5,34.6
56.2,59.4
27.4,11.8
87.4,202
40,24.6
56.2,19.6
38.5,29.2
36.8,26.2
42.6,10.4
57.3,27.1
54.2,15
44.9,14.7
53.8,40.3
72.3,74.3
36.2,13.3
99.1,66.1
20.7,18.1
56.2,42.9
69.2,300
32.8,91.4
61,519
40,27.1
37.5,30.8
52.8,100
58.3,49.1
43.3,392
59.9,153
22.1,31.6
59.9,319
45.7,223
39.2,18.1
53.8,26.4
75,47.4
66.7,126
59.4,54.7
46.6,71
75.7,297
46.1,163
74.3,48.3
46.6,34.6
31.1,21.3
32.2,23.1
44.9,76.4
72.3,22.9
62.6,35.9
46.6,305
50,392
44.5,52.3
42.9,122
69.2,28.6
33.1,25
93.1,75
58.3,509
80.6,281
63.8,253
34.3,79.1
49.1,20.4
47.8,20.9
52.8,18.6
58.3,3.02
61,181
64.4,26.2
51.9,42.2
29.2,12.5
106,51.9
56.2,30.8
65.5,10.3
67.3,40.7
39.6,28.6
53.3,21.5
42.6,5.62
112,204
45.3,98.2
62.1,322
74.3,286
44.9,15.1
42.2,87.4
50.5,41
63.8,18.3
74.3,155
44.1,53.3
50.5,31.6
55.2,20
42.2,42.6
63.8,17.9
78.4,50.9
52.8,276
71,219
42.9,72.3
108,59.9
70.4,72.3
52.8,28.1
61,39.6
71,626
28.4,24.6
44.1,294
71.7,95.6
85.8,213
77.7,38.5
84.3,649
38.9,12.1
39.6,679
40.3,20.4
54.2,223
37.5,7.37
41.8,239
62.1,31.1
35.5,21.9
29.7,19.5
46.6,10.5
45.3,75.7
44.9,26.9
61,44.1
45.3,61
81.3,86.6
36.8,25.3
61.5,68.5
77,453
49.6,107
47,1018
59.9,26.4
32.5,32.8
28.4,24.8
58.8,29.7
17.2,24.6
32.8,16.4
51.4,30.8
54.7,83.5
92.2,117
75.7,519
46.1,39.6
56.2,167
37.5,18.4
38.5,16.5
70.4,227
62.6,36.8
63.8,26.9
33.1,337
55.2,10.8
61,67.9
106,717
73,143
91.4,400
45.3,215
55.2,23.9
85.8,319
36.8,103
51.9,68.5
56.7,94.7
35.5,1.36
