"","Acc","Recall","Pre","FPR","Fmeasure","Acc0","Recall0","Pre0","FPR0","Fmeasure0"
"13",0.4978,0.328767123287671,0.00480288172903742,0.500956985997784,0.00946745562130178,0.4961,0.125,0.00140084050430258,0.501810136765889,0.00277063130813378
"14",0.4948,0.305882352941176,0.00518031480374577,0.503580433686334,0.0101880877742947,0.4934,0.169014084507042,0.00239091452480574,0.504280390774499,0.00471512770137525
"15",0.496,0.246575342465753,0.00359784129522287,0.502165810416037,0.00709219858156028,0.4954,0.17910447761194,0.00239856086348191,0.50246652572234,0.00473372781065089
"16",0.4847,0.26027397260274,0.00371238765142634,0.513649642389443,0.00732036216528607,0.4842,0.205882352941176,0.00273544353262993,0.51389448248087,0.00539915156189742
"17",0.4703,0.275,0.00418171450294621,0.528125,0.00823815764838045,0.4691,0.147058823529412,0.001900779319521,0.528695126862666,0.00375304935259899
"18",0.4906,0.256410256410256,0.00395569620253165,0.50755895988712,0.00779119594857811,0.49,0.194444444444444,0.00276898734177215,0.507856567284448,0.00546021840873635
"19",0.4952,0.333333333333333,0.00517722023098367,0.503527514613989,0.0101960784313725,0.4939,0.2,0.00258861011549184,0.50417715148465,0.00511106742677413
"20",0.498,0.223684210526316,0.00341502611490558,0.499899234179766,0.00672734467748318,0.4972,0.132352941176471,0.00180795500200884,0.500302053966975,0.00356718192627824
"21",0.5043,0.265822784810127,0.00426829268292683,0.493801028122165,0.00840168033606721,0.504,0.236842105263158,0.00365853658536585,0.493954050785973,0.00720576461168935
"22",0.4438,0.342105263157895,0.00469483568075117,0.555421201128577,0.00926255789098682,0.4419,0.12280701754386,0.0012639942217407,0.556270743236448,0.00250223413762288
"23",0.4889,0.298701298701299,0.00452755905511811,0.509624105613222,0.00891991467907698,0.4874,0.129032258064516,0.0015748031496063,0.510364258402093,0.00311162971606379
"24",0.4901,0.26027397260274,0.0037519747235387,0.508209932507303,0.00739731360716371,0.4892,0.15625,0.00197472353870458,0.50865539452496,0.00390015600624025
"25",0.5,0.210526315789474,0.00322841000807102,0.497783151954857,0.00635930047694754,0.4994,0.142857142857143,0.00201775625504439,0.498086606243706,0.00397930760047752
"26",0.4707,0.263157894736842,0.00380445120791326,0.527710600564289,0.00750046877929871,0.4695,0.125,0.0015217804831653,0.528280998389694,0.00300695358015411
"27",0.4846,0.329268292682927,0.00526726492391728,0.514115749142972,0.01036866359447,0.4828,0.140625,0.00175575497463909,0.514995974235105,0.00346820809248555
"28",0.4825,0.28735632183908,0.00486570650058389,0.515787349944517,0.00956937799043062,0.481,0.138888888888889,0.00194628260023355,0.51651893634166,0.00383877159309021
"29",0.4686,0.310810810810811,0.00435111615588347,0.53022365504735,0.00858208955223881,0.4672,0.15,0.00170261066969353,0.530885311871227,0.00336700336700337
"30",0.4851,0.293333333333333,0.00429855412270418,0.513450881612091,0.00847294434816099,0.4836,0.116666666666667,0.00136772176631497,0.514185110663984,0.00270374662031672
"31",0.4839,0.228915662650602,0.00371383893666927,0.51396591711203,0.00730909790344297,0.4828,0.111111111111111,0.00156372165754496,0.51450443190975,0.0030840400925212
"32",0.4846,0.283783783783784,0.00409996095275283,0.513902881321781,0.00808314087759815,0.4838,0.196969696969697,0.00253807106598985,0.514294342661566,0.00501156515034695
"33",0.4903,0.365853658536585,0.00591133004926108,0.508671103044969,0.0116346713205352,0.4886,0.2,0.0025615763546798,0.509511826874685,0.00505836575875486
"34",0.4954,0.241379310344828,0.00419916016796641,0.502370624432563,0.00825471698113208,0.4939,0.0833333333333333,0.0011997600479904,0.50312248186946,0.00236546422235364
"35",0.482,0.311688311688312,0.0046592894583576,0.516678423863751,0.00918133129303749,0.4803,0.116666666666667,0.0013589594253543,0.517505030181087,0.00268662444828248
"36",0.503,0.36144578313253,0.00606428138265616,0.495815266713724,0.0119284294234592,0.5013,0.196969696969697,0.00262785526581767,0.49667807529696,0.00518651506084181
"37",0.4946,0.310344827586207,0.00537741485759809,0.503782911328558,0.0105716523101018,0.4933,0.189189189189189,0.00278828918542123,0.504432802740278,0.00549558390578999
"38",0.4713,0.333333333333333,0.00456013680410412,0.527699435938759,0.00899718837863168,0.4696,0.127272727272727,0.00133003990119704,0.528506787330317,0.00263256863482512
"39",0.4786,0.227848101265823,0.00348095146006575,0.519403285959077,0.00685714285714286,0.4776,0.115942028985507,0.001547089537807,0.519887221830631,0.00305343511450382
"40",0.4622,0.337837837837838,0.00466940605155024,0.536872859157768,0.00921149594694178,0.461,0.209677419354839,0.00242809114680613,0.537432078889112,0.00480059084194978
"41",0.4796,0.310810810810811,0.0044435857805255,0.519141648196655,0.00876190476190476,0.4782,0.15,0.00173879443585781,0.519818913480885,0.00343773873185638
"42",0.4596,0.268292682926829,0.00409988818486769,0.538818310143174,0.00807635829662261,0.4582,0.117647058823529,0.00149086843086098,0.539468385018123,0.00294442399705558
"43",0.4753,0.284090909090909,0.00479938567863313,0.523002421307506,0.00943930526713234,0.4736,0.112676056338028,0.0015358034171626,0.523819115721624,0.00303030303030303
"44",0.4898,0.220779220779221,0.00336034789484088,0.508112465988108,0.00661993769470405,0.489,0.130434782608696,0.00177900770903341,0.508508710099688,0.00351014040561622
"45",0.4562,0.316455696202532,0.00462192641893141,0.542687229109969,0.00911078717201166,0.4545,0.129032258064516,0.00147901645405805,0.543469510968002,0.00292451105830744
"46",0.4874,0.333333333333333,0.00509803921568627,0.511388832896593,0.0100424874468907,0.4854,0.103448275862069,0.00117647058823529,0.512371756185878,0.00232648313299729
