"","min","max","links","AUROC","AUPR","Acc","Recall","Pre","FPR","Fmeasure","AUROC0","AUPR0","Acc0","Recall0","Pre0","FPR0","Fmeasure0"
"12",3,21,558,0.456478763793365,0.0361373014005967,0.7304,0.132911392405063,0.0376344086021505,0.229291204099061,0.058659217877095,0.41940069405464,0.0373643754423514,0.7264,0.0743243243243243,0.0197132616487455,0.232568027210884,0.0311614730878187
"13",3,19,573,0.424372708919812,0.0248105665694555,0.7192,0.0838709677419355,0.0226876090750436,0.238805970149254,0.0357142857142857,0.412111912390749,0.0372067551974491,0.718,0.0657894736842105,0.0174520069808028,0.239778534923339,0.0275862068965517
"14",4,18,589,0.449459520944263,0.0324661778446751,0.72,0.137254901960784,0.0356536502546689,0.242011077971879,0.0566037735849057,0.41796177523656,0.0369566381875038,0.7168,0.0896551724137931,0.0220713073005093,0.244585987261146,0.0354223433242507
"15",4,18,589,0.465116819565501,0.0344817991047537,0.7236,0.16,0.0407470288624788,0.240425531914894,0.0649526387009472,0.457890689977526,0.0449170643957989,0.7224,0.142857142857143,0.0356536502546689,0.241393965150871,0.0570652173913043
"16",5,16,546,0.439500707593212,0.0270255151062631,0.7332,0.0993377483443709,0.0274725274725275,0.226053639846743,0.0430416068866571,0.425093584035203,0.0379438637660905,0.7312,0.0684931506849315,0.0183150183150183,0.227697536108751,0.0289017341040462
"17",4,20,606,0.431034840823084,0.0252256403913878,0.7132,0.117241379310345,0.0280528052805281,0.250106157112527,0.0452729693741678,0.432342560368918,0.0408496671189328,0.7128,0.111111111111111,0.0264026402640264,0.250424448217317,0.0426666666666667
"18",4,19,573,0.441146509370284,0.0291891510662075,0.7236,0.111842105263158,0.0296684118673647,0.23679727427598,0.0468965517241379,0.4193264552647,0.0370059625542254,0.7208,0.0689655172413793,0.0174520069808028,0.239065817409766,0.0278551532033426
"19",4,20,570,0.454822406994273,0.0320383344774811,0.7284,0.143790849673203,0.0385964912280702,0.233489561141883,0.0608575380359613,0.444815113715833,0.0432735697260672,0.7264,0.114864864864865,0.0298245614035088,0.235119047619048,0.0473537604456825
"20",4,17,548,0.469364283686944,0.0295771804329824,0.7348,0.129032258064516,0.0364963503649635,0.225159914712154,0.0568990042674253,0.4692263428763,0.0448781490205145,0.7324,0.0939597315436242,0.0255474452554745,0.227137388345385,0.0401721664275466
"21",3,19,598,0.486658270047208,0.0472798759028963,0.7224,0.192307692307692,0.0501672240802676,0.242320819112628,0.0795755968169761,0.428763483792814,0.0343627792738239,0.7148,0.0802919708029197,0.0183946488294314,0.24841303427846,0.0299319727891156
"22",4,17,555,0.465180252185274,0.0382808951073719,0.7336,0.150943396226415,0.0432432432432432,0.226826142674071,0.0672268907563025,0.445445360172314,0.0451689015851696,0.7316,0.123376623376623,0.0342342342342342,0.22847399829497,0.0535966149506347
"23",4,22,666,0.4473110020376,0.0348684637553839,0.6904,0.153846153846154,0.036036036036036,0.273890784982935,0.0583941605839416,0.424014556186227,0.0411893592598002,0.6876,0.114093959731544,0.0255255255255255,0.276052743513399,0.0417177914110429
