,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
S31,5.74560832994897,4.77913461382523,1.88477222785155,0.325126535945877,3.1955913574949,3.72090562615677,3.7407468225204,3.15115558953017,1.94539150642916,6.48686612321346,2.59650910576719,4.51015233533431,6.08530905477339,1.0562742754842,0.24752357880808,1.88055856411716,3.58025196598876,1.19891805372454,4.97466024524939,1.92479647362812
S32,2.69311298946766,2.51614553409894,4.82433006184483,1.74990890846005,2.79765923025637,1.81752930765033,8.05210890782296,1.47441008406791,0.999514106062146,3.52617768405821,1.43342543371082,1.5537840663743,6.23544123847839,2.47459628927789,1.23680706744561,2.8121435884808,3.92353591806148,0.365179441858266,5.42755815115744,1.87211252718297
S33,5.34104500693285,4.80151605654481,1.91597007083898,0.720111222368707,3.12571072012585,3.25162067542084,4.13119155637568,3.17810469064645,1.85989582962004,6.00572553365475,2.62939212583432,5.66908631937139,5.86145093634235,1.09761144577265,0.609836449429465,1.08226582885429,3.27275978722243,1.12278084710383,6.06605782792728,1.44777020203819
S34,2.77390007612015,3.06064902268021,4.69484098219354,2.36553846239099,2.92512710983227,3.3945428592894,7.77684701322434,0.774482256931326,1.7373783439949,2.31115118894527,1.58655715898291,0.828304506763556,6.99193935546714,2.63429323492582,0.149877734354331,3.00689839000795,4.81860206472555,0.148473031254418,5.26297687539995,2.34649313352422
S35,5.44742883897013,4.55877574249972,2.14313361394397,0.678046654636018,3.35929010942822,3.41955587423138,4.0756520229576,3.20579109012732,1.99488355298692,6.36345115684401,2.43726498161838,4.90249864102021,5.78026635592875,1.37585660349931,0.505140939231002,1.78600919078257,3.39797128126842,1.01290549867109,5.72957391146341,1.7138443309254
S36,2.12239038264786,4.59016267360789,1.34710158632188,2.42170426532072,6.51721644589496,3.61532896426593,3.15931085868282,4.70228547714688,2.65301420921656,5.31175315201342,1.16964236126418,6.20558209826646,3.60968805229219,1.12241063836624,0.0453419193017223,1.82854559481011,3.0718556454684,0.871292517342861,3.54109063983364,1.53546599181936
S37,2.27919225493797,6.2987223822082,1.18255899906622,1.34976815774015,4.16394621094098,3.90761228550776,2.6739091218414,3.91220960365051,0.852544201712026,4.9892362843368,1.4584321443958,8.79746297794702,2.48040900577857,0.051854019650836,0.374492550034726,1.02709804579919,2.91795501614779,0.787377154154895,4.11880197777274,1.22782479988315
S38,4.58468237900062,4.24052472522927,5.80874153039755,1.08187814767026,1.48922175492444,1.96551218602491,3.75131992939618,3.4878097959302,4.58913493417221,2.66637248229508,3.5622793381086,4.27252686143636,3.05981289856228,6.9460113312169,1.47062802244885,1.98481346884232,3.28905301704505,1.70516371222466,1.98098889821389,3.53241960199974
S39,3.97384427390309,4.34934839079652,4.75489436389771,0.658107513218919,4.15420120717949,5.26367763302782,4.41758859858237,0.965086196066012,4.44013930437233,3.45868283192376,5.68227907368223,3.52332788707813,7.01884690887922,6.08575637241098,3.49579904731905,2.19635602361545,2.22578658507956,0.986149307908957,6.83261602711139,5.11663189041778
S40,5.13732710508174,3.98005688654908,4.57953012417806,0.9295774142206,3.26102451347526,3.22457197837686,3.04812429891309,1.88706583909512,5.28284513153397,1.96877245387565,4.23490428534335,2.57027023067502,5.99851211312887,7.72621872990368,5.17165059903649,1.5215895031406,4.39733844118905,0.776924204841534,6.1959700046092,4.13247199628802
S41,2.78803299764579,6.27637245948345,2.72271005232888,1.92954436713026,4.26048594380556,4.68914273438237,6.67661418322826,1.22044398039453,2.79113730470176,6.20972801638321,2.59692296650389,5.92015193787799,3.46859349793434,3.8614277367971,2.6654665293853,3.32543084359168,7.24071211284329,1.06741685458263,3.91473364570723,4.35035110920609
S42,4.13689483548683,4.20746179493779,4.11561792181063,0.0684678349683594,3.96038842414839,4.05377030445921,2.87686068656424,2.1847964709835,5.44545523415223,1.85566705924086,5.57142604162172,1.9695836197795,7.29204636459738,7.22153393012769,4.74048156307328,2.01430117041944,3.43538254874202,0.833310172732028,6.67475110443348,5.07208315441024
S43,3.78089026175236,8.82894011396497,4.31702278887711,2.27433774684792,1.94178324169162,2.91078969733412,6.69725492411711,2.08670665760803,2.52287698608195,6.41186386932095,1.31175322342632,6.11455017715015,4.79094657022042,4.51527281160374,1.15131847669719,3.78376389558093,6.7773439775801,0.897015808997576,4.85921227629326,5.13728977397472
S44,2.64919600245303,2.48337121358677,5.20663473635546,1.35720166388409,2.39295810162161,1.69437494751683,6.10789700351465,1.39122064418465,1.40727857905218,2.47709102015569,1.55291130434887,1.87314847064291,6.02466404039391,3.14964835254217,2.07439277986801,3.27183074904921,2.90186486912857,0.417935834879897,5.42619271918945,2.01022159939157
S45,5.37376750420562,1.7931919940189,2.72853359261991,1.21450648759543,2.87470554149312,0.79022818493353,5.76156006491524,2.28776179244419,3.59955498490789,6.36196636436013,1.18323173654958,4.36376616835189,2.99600370410021,2.75966947104364,3.89005784681454,0.31880885130995,2.92549354305555,0.636689247841563,4.64849613486666,2.51201553905487
S46,4.72726577415754,4.90611083228268,0.391398089868848,0.707331584787209,4.12896919148519,3.22985102855578,3.00562991587708,1.60554733254226,2.30266269603356,6.24650689452693,4.07189021180655,4.56226381073511,3.67949538555148,1.44025968930161,3.3505273612464,0.983699905337252,4.95954064657356,0.134173901310462,2.60354390775243,4.45677805586044
S47,3.68415591848181,8.65956339560949,3.81093233198808,2.5371843675077,2.38227307493809,3.94462622836895,7.28157244184087,1.47526116775146,2.74392243046815,6.86682547775197,1.40018182365427,5.42153998182344,4.5654895958566,4.81778194849294,1.30377556502558,4.00988630283643,6.68910618493334,0.76752393117334,4.81628183706355,4.95825777117047
S48,3.58914501021037,3.49492271942806,5.80754331736081,0.228653362073819,2.33713834054017,1.6902502914002,5.37616343132557,2.27835169875808,1.07737443354632,2.81048813797094,2.1063555829628,2.18214434214688,4.82281812152106,4.08942703880912,2.30315358155148,3.0579536471968,1.09641915785683,0.310389730920937,4.88278463621451,1.44937412448838
S49,5.34104500693285,4.80151605654481,1.91597007083898,0.720111222368707,3.12571072012585,3.25162067542084,4.13119155637568,3.17810469064645,1.85989582962004,6.00572553365475,2.62939212583432,5.66908631937139,5.86145093634235,1.09761144577265,0.609836449429465,1.08226582885429,3.27275978722243,1.12278084710383,6.06605782792728,1.44777020203819
S50,3.19645890574011,2.53345645244166,4.39145069247536,1.94693865421179,2.61235044874145,3.06355984508722,8.17045931076548,1.24066129275535,1.65273532964783,2.4200294905568,1.38763063272593,0.74753313971663,6.7214674803852,2.48045009732479,0.0545065750775277,3.04977033558206,4.39352980562406,0.263281538098863,5.63445272624079,2.15774282665848
