4.500700331370302010e+00,5.715203226826048422e+00,5.700379755436666862e+00,5.403110023522227578e+00,4.752563944330402634e+00,4.767683462316483656e+00,4.797971706668233693e+00,4.226211441904444754e+00,5.793511097625525963e+00,5.107366285651202098e+00
4.386815130386350958e+00,1.928778493486569046e+00,4.252717320576903326e+00,1.951160474119929766e+00,2.789259893181778693e+00,4.076863310252392125e+00,1.788482422197052113e+00,2.961713677638635023e+00,3.645601852093698358e+00,2.551095472805295916e+00
1.028911874922803449e+00,1.452430299647759604e+00,5.857800828726277276e-01,1.219799478146057048e+00,7.766612759855370252e-01,7.007091902592204047e-01,1.254279548420375923e+00,7.161919551569890796e-01,5.966021637319439685e-01,9.117710879484783870e-01
3.828566877712960892e+00,4.644989100054778497e+00,6.284319710291468297e+00,4.526850389178791900e+00,5.161810084055145076e+00,7.329343682063877985e+00,4.296653823547710083e+00,4.696839000795604235e+00,6.581228514350281777e+00,5.094237029829780106e+00
5.169048983527948060e+00,3.754933164410829249e+00,4.900247197982374736e+00,3.999627167844951092e+00,4.252694701328348259e+00,3.357780123336479683e+00,2.948172459013873592e+00,5.041386563397800558e+00,4.984668735451364796e+00,3.844672153914521662e+00
7.931481825528129193e+00,1.266546126697664043e+01,1.230647692046834685e+01,1.239911730405513168e+01,1.218774840664257475e+01,1.411660815673331726e+01,1.176773474946855202e+01,1.221371203697707131e+01,1.193855370119323389e+01,1.237123627158716843e+01
2.532803356085897128e+00,4.264702107350751170e+00,2.733151734805639332e+00,4.878447645377724129e+00,4.878047109578946383e+00,2.903217575590853805e+00,4.271238761911640758e+00,5.164947931666141301e+00,2.974894001540021815e+00,4.983130571439763123e+00
3.831928193668447502e+00,7.667545424956818678e-01,2.462218830707227024e+00,8.686537966921903386e-01,8.051662740200036250e-01,3.180025171625578739e+00,6.552785640272676959e-01,4.413343426573750339e-01,2.483734029942293642e+00,6.038261914277757159e-01
4.892601409342043794e+00,1.132320442195826837e+00,2.241957836014657701e+00,1.381432709640028733e+00,1.891587585045021003e+00,1.915564493124581213e+00,1.607748190475482897e+00,2.901075195728870071e+00,2.074775688195817480e+00,1.341242498851097587e+00
3.955798565153272772e+00,5.561055840505725989e+00,4.996316601482941877e+00,4.913280254270115499e+00,5.236784769084845692e+00,4.351231031269319871e+00,5.465228808160354390e+00,5.085079705620456636e+00,5.268199250170638059e+00,5.091844400770453305e+00
1.101485493112151204e+01,1.212102146083181431e+01,1.198444598680458206e+01,1.244678452776564548e+01,1.206645254248873655e+01,1.274849266069623610e+01,1.264476566499689625e+01,1.119179868374155262e+01,1.233651330883400554e+01,1.190763691680660052e+01
7.729937389149347915e+00,6.602293692570380124e+00,4.333823107402777097e+00,7.214407754446167331e+00,6.631595653838036952e+00,4.244433976224984306e+00,7.107524734011502865e+00,7.388785477201306406e+00,4.814357639849071724e+00,6.994202164425748158e+00
9.477818286394384728e+00,9.665223502691420165e+00,9.491792727549235309e+00,1.018725741398070106e+01,8.717979358402542900e+00,9.257395671158491268e+00,9.068860978098546965e+00,8.464431589027844538e+00,9.208569618366995613e+00,8.692326424765919768e+00
1.051234015349494655e+01,3.203696177569021142e+00,4.853516503965384032e+00,3.414741225034424676e+00,3.939979509576559735e+00,6.313098334717595961e+00,3.090439482928545534e+00,5.055313472631017824e+00,4.846941810106992321e+00,3.873776852386503045e+00
5.192019225273442062e-01,1.074062182019726919e+00,1.641456742576838046e+00,1.386492598082551320e+00,1.351572303110357476e+00,1.398960874946284960e+00,9.303791892240155237e-01,1.009655095236939637e+00,1.686260289842547166e+00,1.292039220428248703e+00
4.060156639383864174e+00,4.085076073914378547e+00,5.613088314839360216e+00,4.227453445280784372e+00,4.239898141339185855e+00,7.005752910140355283e+00,4.134094552422670432e+00,4.383080889535771796e+00,5.768409637868529671e+00,4.132563151922857614e+00
3.468730784233081899e+00,5.781714694124108211e-01,2.473274161369389823e+00,5.818752638152019374e-01,2.220669553827082088e-01,2.523224473767890608e+00,6.525055440121280137e-01,4.731943677193840014e-01,2.835971686945968351e+00,1.738223676172815368e-01
3.237546573461567156e+00,4.566626574352786072e+00,3.510594726610228200e+00,5.205228138361695400e+00,4.528708060924318879e+00,3.130249217617590674e+00,4.512178995605905740e+00,4.889745943337604928e+00,3.379145978466814970e+00,4.689358425693242793e+00
7.011401600200211526e+00,6.587017456548437622e+00,5.836748182343040270e+00,7.127427469385672509e+00,8.463283527135978090e+00,6.027119293136818712e+00,6.622724412389145776e+00,7.495620900333404002e+00,6.189166560983723642e+00,7.919000635160504231e+00
1.224236148055650020e+01,1.111547713057260900e+01,1.155664644150713904e+01,1.215858855802409444e+01,1.332313004330066164e+01,9.836482257528080808e+00,1.140672615717931748e+01,1.316752766529382335e+01,1.169366573374996499e+01,1.275422220351010516e+01
2.564491156654596926e-01,2.248076507074850960e-01,1.607252887105338479e-01,1.135999756397330085e-01,2.287288257809111103e-01,4.363630310352766689e-02,5.455505404635464795e-02,2.509030781260842558e-01,1.566836365561515843e-01,8.504644677827610799e-02
8.330798431680639382e+00,1.141862657998419017e+01,1.032262088508831610e+01,1.200902079063464889e+01,1.163247718350231352e+01,9.002226365758149385e+00,1.248159555270448351e+01,1.044385741767514553e+01,1.045940621102151624e+01,1.186786971167208193e+01
1.067418001677463124e+01,1.126353344112080279e+01,8.948341932937241339e+00,1.113296993195339368e+01,1.073387791176106276e+01,9.112271081489266678e+00,1.133635901987442907e+01,1.119280408556044648e+01,8.933772666823591280e+00,1.063502503810817501e+01
5.920420549691771228e+00,4.255001676347719197e+00,5.652501751313360856e+00,4.066121643477897507e+00,4.881879578030715372e+00,5.643261033254434622e+00,4.604190857783211577e+00,5.106206278314320279e+00,5.432486735090132690e+00,5.079084313330671563e+00
8.789083249207038762e+00,7.689605570798878631e+00,7.403552193285493743e+00,6.270714319368173584e+00,5.680780887432318238e+00,7.896816350150085206e+00,7.628680894047413119e+00,5.619411771135331968e+00,7.454781419312689117e+00,5.497557979897235825e+00
2.284586982635419816e-02,4.817069811647073374e-01,2.191570093205154057e-01,6.618963640678949822e-01,9.541740911994005536e-01,5.927036963297106775e-02,4.038960988575520661e-01,8.253308723357686283e-01,2.727007765724966948e-01,8.658373833846916279e-01
8.567148729034375521e+00,6.022816651844157043e+00,6.080901226874673604e+00,6.504489156523340476e+00,6.931776841554756707e+00,6.000021105620300332e+00,6.227493170440989267e+00,7.157974548273195126e+00,6.490433047866386751e+00,6.385518727484049251e+00
5.858291160831159416e+00,4.992919334923637820e+00,4.376781648271344416e+00,4.367207829153181287e+00,4.867894261622085494e+00,3.475873692566747053e+00,4.990057209913787872e+00,5.229517264352275596e+00,4.613275873426366580e+00,4.644240043556189690e+00
9.561526029511728808e+00,4.775273952628198870e+00,6.905200785748981218e+00,5.631681617959888086e+00,6.049527372143557180e+00,6.389794104715285528e+00,5.568465033960323218e+00,4.165808384449541713e+00,6.800973173113925796e+00,5.188728621364177229e+00
6.730539361363571338e+00,1.382525132186374961e+01,6.980576166285398010e+00,1.362282674137715333e+01,1.322156300214748192e+01,6.501836641236774739e+00,1.496483612941024788e+01,1.417530492125293229e+01,7.477320419750921765e+00,1.320132863691028291e+01
4.858680523140970209e+00,1.983076836073359939e+00,6.956937686733882131e+00,2.030794599158086911e+00,2.947253676966484548e+00,8.229033871147759527e+00,1.964612051876004628e+00,3.416046125798952282e+00,7.176361465966048847e+00,2.316996615701958362e+00
9.065089777769847146e+00,6.478086456435912410e+00,9.364267276979946431e+00,6.464129725048724850e+00,4.457303367760056645e+00,9.200539392768659397e+00,7.337372559585850773e+00,5.136729066445393954e+00,9.830735496300251341e+00,5.206054627655428924e+00
6.365430897294321877e-01,9.093671773745629627e-01,6.326012014191695343e-01,7.747356786644545856e-01,9.019482481001575014e-01,4.755128115865139837e-01,6.947325295188384597e-01,7.947515480388989140e-01,6.969710674467893829e-01,1.056527652128969486e+00
5.391229739175308566e+00,5.382864315118556675e+00,3.511468748503387527e+00,5.510359509858916205e+00,6.087590700548258127e+00,3.983966660169619978e+00,4.237884309831978946e+00,6.202132556177414990e+00,3.727960723677332222e+00,5.832293334372607774e+00
4.117615299946105090e+00,3.779812156203649742e+00,4.202990603243708989e+00,3.953436887134769595e+00,3.780471249277979062e+00,4.856699334410804703e+00,4.229641738670446571e+00,3.998857214563099394e+00,4.290810911179851139e+00,4.197783384014663888e+00
1.227440735438068486e+01,1.348044144076061990e+01,1.066970511361617291e+01,1.579169640585526757e+01,1.624594345658204020e+01,1.152650103202273257e+01,1.483449812189783223e+01,1.603006360048844670e+01,1.098966319314618723e+01,1.594469616331271489e+01
3.074489505183204408e+00,3.656664277254296103e+00,2.564295065987364897e+00,3.350809248279237540e+00,2.863798112486653835e+00,2.604494917040899971e+00,3.901017271664781738e+00,3.182461802423832253e+00,2.143302141559775276e+00,3.157999638720242253e+00
5.879960236263015005e+00,6.717252784024003276e+00,5.959452293744474716e+00,6.513066655737763888e+00,6.329202003878481086e+00,5.669087399304484798e+00,5.743331059966524599e+00,6.871722981963168664e+00,5.889253877763010792e+00,6.005567508210780225e+00
5.582493685513492565e+00,8.836935309464307053e+00,5.149054205548790897e+00,9.396346453033158852e+00,8.249945013030632879e+00,4.170531354305525795e+00,8.497214185376737561e+00,8.453417540292999632e+00,4.929240229333331058e+00,8.896458751738592241e+00
5.495232596354687082e+00,6.012833341707036539e+00,5.654276188388457136e+00,5.934036888088105144e+00,5.176234382378879673e+00,5.446570972202669836e+00,5.437931353278264268e+00,4.669346591651514444e+00,5.577498681535855596e+00,5.499428408217331032e+00
1.745183856061105709e+00,5.461022797644421445e+00,5.164122805626866430e+00,4.915386000340980388e+00,4.714749640740773629e+00,3.822932092296678519e+00,5.108762251704390245e+00,4.726092450437390902e+00,5.166254370412695529e+00,5.102734835435626337e+00
4.128960298316609823e+00,8.271828666757246040e+00,4.643312890363186618e+00,7.912678582852723075e+00,8.102666912118699827e+00,4.098312649397136020e+00,8.238195183029368707e+00,7.549081161852402744e+00,4.669757374030655939e+00,8.291972050778623426e+00
2.390183614233028386e+00,4.448167978984249871e+00,4.165424856121328290e+00,4.241144723964946017e+00,3.800263625050126493e+00,4.654948815430202558e+00,4.921597005250585966e+00,3.462814370967046251e+00,3.914416554195047304e+00,3.890675382806715543e+00
8.495595324732319042e-01,4.993139016393950413e+00,2.821475637140566040e+00,4.651236138683440657e+00,5.430987566973215053e+00,3.164983167506093320e+00,4.874452419888635646e+00,5.619078075800980621e+00,2.659745749333494391e+00,5.346318644319276281e+00
5.784945256189382157e+00,5.718576956197495065e+00,4.937185354160485318e+00,5.817042229161030420e+00,5.492756003830806755e+00,5.344723630268275016e+00,5.050187830692833835e+00,5.631328741590932552e+00,4.723598128338805324e+00,5.470917260941202009e+00
4.081679618161524914e+00,1.688894951392061694e+00,3.554900753298661620e+00,1.748098865330839136e+00,1.582522564948446453e+00,2.993311874805972828e+00,1.295687310778428802e+00,2.044904529410117355e+00,3.039600475521551548e+00,1.411387494063571335e+00
9.586086268085162843e+00,1.082255192066565819e+01,9.888657211531599600e+00,1.067234919666615056e+01,9.749162306298062575e+00,9.283631763729692565e+00,1.113272841974729310e+01,9.357733413454800697e+00,8.840829451521548421e+00,9.321055516297727550e+00
1.170079469835406805e+01,7.332768419752310862e+00,1.106196211190435719e+01,7.359988509906832732e+00,6.717139170892020061e+00,1.067289835820199073e+01,7.152854268024596784e+00,6.956301051993261986e+00,1.157602420692617073e+01,6.715869801974525544e+00
2.746015392090226825e+00,2.620627006313419827e+00,2.173109178739698777e+00,2.479933511207540242e+00,2.227765919007354878e+00,2.615451097706503081e+00,3.016688913952072504e+00,3.008872732427250174e+00,2.119387852401169337e+00,2.487078841599084100e+00
8.929925823549311303e+00,4.587351773223015350e+00,7.569396459281820810e+00,4.328829180526399867e+00,5.118268453166143317e+00,7.567689457210602377e+00,4.027087704334280538e+00,5.283263041769570734e+00,7.946989384152036706e+00,4.839536641016673357e+00
3.156018497409023738e+00,2.461281497939069585e+00,3.942316346289974405e+00,2.202161226452304277e+00,2.996773221566637169e+00,3.741842155965734662e+00,2.284108689855352203e+00,3.121149898254937494e+00,4.245143567821846986e+00,2.735901483365790199e+00
2.454182784404509987e-01,1.036715060837468450e+00,6.550608801866152353e-01,1.282904330243934465e+00,1.565123702390789351e+00,1.124345002412371786e+00,8.543999994052206004e-01,1.400271251325553301e+00,7.924675260400906307e-01,1.454373895783322768e+00
3.832713478609420577e+00,3.097014707903869901e+00,3.462769976424108442e+00,3.418133711469947933e+00,3.577237732677687188e+00,3.105344370046106750e+00,3.408873258448913202e+00,2.500525608186512372e+00,3.565923512432704445e+00,3.259479699995280200e+00
5.292640119421403000e+00,6.337305772082851618e+00,6.966751461789074895e+00,6.350276453843371804e+00,6.516872772725299079e+00,7.114062750611946484e+00,6.826990682994674486e+00,6.818877893266757084e+00,6.812869051451598601e+00,6.026926002189633813e+00
2.111782119756452580e+00,6.401716058638343698e-01,3.381808722032477732e+00,2.851106086408587981e-01,2.710620354049462222e-01,1.882855351793577103e+00,8.416600790656946218e-01,2.917214268922294629e-01,3.531136717224442112e+00,2.975614956461288263e-01
2.095967125231171568e+00,2.941488280621920026e+00,3.063854910526688791e+00,2.544083502764967086e+00,3.160517989367552794e+00,3.729314958464817753e+00,3.259661619872338711e+00,3.184060684272339792e+00,3.345606479804501987e+00,3.047064002420786899e+00
9.120549828835494921e+00,8.471539802011763598e+00,7.120915494223270414e+00,8.622712873976384529e+00,9.528555291883007428e+00,8.166627466972309790e+00,9.564455700084437240e+00,8.598160387520376702e+00,7.556314219093139606e+00,9.062949008621266955e+00
4.843633406516526740e+00,2.633068924430543856e+00,3.867329830106507771e+00,2.633129353078202950e+00,2.477979201840085022e+00,2.702790931042441169e+00,2.711305197081887997e+00,3.890152100488887044e+00,3.803602681896610882e+00,2.266966047504098469e+00
