,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
S20,5.33600876230625,1.60427294993195,2.71784454083251,1.11953595892602,2.97458999853015,1.72348009543218,4.85751074782654,4.04924334246553,4.06177498140409,2.50887453723714,3.68452780181266,8.56807801244264,6.31768970034034,10.9984338245744,1.84780969271057,1.68201796336868,5.72959770515581,0.983453693095053,4.00259992555451,3.70053511195586
S21,1.43636247021142,4.98757019715153,3.90720782646876,0.628334806138345,3.68917294223532,0.13812604932284,4.64685098603312,2.04662041465881,2.65311012679723,2.11363023652875,2.41921543790857,3.42346404107805,4.85910837484306,8.87117204123997,3.22356482689608,5.24981176349975,6.27085421077377,1.40195928012648,2.02584217808524,2.64068762717919
S22,0.263064561395843,4.57640121655847,4.02138895899095,1.22422960283673,4.00599454888363,0,3.69318266197475,3.87530245751976,4.95987222514111,4.26365093748976,3.19692507219572,4.54476460111291,5.56884223656742,7.95583962343326,5.55821156092009,4.18728375238848,6.09072287113728,1.1852105341389,2.53765343477194,2.43845681599886
S23,1.88127395319232,7.21301611802529,1.49060924764368,0.890760704413213,0.605509967770122,6.82449959937214,5.57773904419896,4.47155819322052,6.18305651564127,4.59812956556659,6.6338965389647,6.57253128012521,12.129702731582,7.58892487370686,3.48397901640457,3.25658448913206,10.2622367428549,1.81837345700964,5.326477352217,3.93696664895308
S24,3.88324810440233,3.60511630358386,3.52936483487209,0.493028985883254,2.18672790234987,4.93976394867082,3.31336318130086,5.92847367078454,5.98587579852615,4.74600890089189,4.74380168222624,8.19401001718361,9.66224638439451,5.81320084549078,2.80510629798049,1.88210885945108,5.42201053309022,1.84128904615403,4.9916040882996,5.73922775996285
S25,1.29951713909782,2.83818026689395,2.31536614258227,1.16629647531253,2.73075801817991,0.236350837011511,4.03113371142909,1.7200327261465,3.23766535165868,2.39297137939482,1.50032675084071,5.16332654777066,9.08785297048774,4.28218951727429,3.49142976508265,2.93168107977297,6.88359911608022,0.0174470088437188,4.35746036211093,3.35519772286894
S26,5.45600397731192,3.07236363654521,1.82488115840336,1.82422879110641,2.65236524992605,3.197721659916,5.68668904285851,4.31702424850127,4.12866858258015,3.09055963641544,3.23238956455491,4.3213902276044,4.58513548174975,4.18880335797711,3.41986660405574,3.65893028980718,4.15708953274688,0.331988229537493,4.32692548825173,5.36366057018561
S27,3.05841472361091,1.88827982343217,1.87043735198934,2.09758421548264,3.63874909566721,0.815556899645575,4.01861337838842,1.99106003683219,3.76514628887898,2.31402986009062,2.66828371358773,8.18279087332195,6.93096261568774,8.32191141815404,3.38361666124472,1.68495880218115,5.8385194983995,0.685817766391072,2.76772790401376,2.86646144137153
S28,2.88710569768418,4.61696704052336,1.44095518844708,1.61712532201063,4.7363543721993,0.624479533568962,1.677762554203,3.59012431600872,5.37996762636577,3.30898255942034,1.63990566645161,4.86926525470642,4.13771407725957,4.60854845127928,1.88234147019114,2.88305984186767,8.25768452829288,1.36334239896344,3.79706885678396,1.12500255357035
S29,3.61016139810968,1.56965048920308,2.5577743057312,1.87311641162946,3.84550896003664,1.82690667365336,3.52565950071297,1.58668457072257,4.05190886109599,2.4847236368456,3.35734239943236,8.90153964514423,7.76878307273113,9.19936198984476,3.067073358901,1.37332107411737,5.74106519981908,0.901739033173219,2.57375533114654,3.3990408412219
S30,2.51025916296153,5.45566458922564,3.43528795628398,0.723042374072981,5.38255944005449,0.719220451479091,3.12464533878175,2.57932598226955,3.78103350537141,3.2499647120358,1.74883021455822,4.37046044199344,3.91167966883869,7.53343666169537,2.90070910809576,4.18214742753432,6.73859168596878,1.70988418709431,2.12122138554273,1.38425510160641
S31,3.39947333846674,1.57102621340024,2.38974451904081,2.13213109290142,3.84183294139985,0.938247357138972,3.35768113575641,1.75063182737885,3.52527140635514,2.68650289397524,2.85570372662932,8.31802020169603,7.31805328405799,8.36302233907815,3.26669386476216,1.54232270512832,5.28002837172662,0.744378450568755,2.82239539718039,3.14136633916238
S32,4.89891066819658,1.53652416058206,3.13495348875866,0.665760276338257,2.87470537921117,2.18822249397421,5.57439082825548,4.50219609251861,4.48567307403146,3.39526219391979,4.97403494532155,7.45097260054399,7.01948470593535,10.9234594476617,1.89611119516554,1.76848152832467,7.35099373851889,0.684460266725467,4.23521066324488,3.61408033861662
S33,6.29720800975989,1.46035856230714,3.38029178832248,3.20182385770533,4.15555094945059,0.942504253861958,3.71394254629223,5.76449041940186,3.76643673465029,3.60088907927409,3.03086046544174,9.70758071412637,6.01943879400444,8.85870833372262,2.31750948993812,1.29784791070484,5.00946519896611,0.90619586242172,4.37872427965283,1.67317954554446
S34,1.0211228873341,2.97378298472576,3.08323768886095,0.966900867116236,1.39071458336295,0.937307947905692,3.21857284637751,2.22116025320199,2.64174480614166,2.6574256672845,1.71711235501228,5.3109594555913,8.17630334273756,6.40320912682874,4.11095257432681,4.74071191804157,5.29840731444397,0.831340181621685,2.53515946590557,3.30944877478417
S35,1.85710857124354,2.90034479107108,3.99839479977338,1.70984178009535,2.09138707352603,1.11762140286243,3.75798722183628,1.43624342751479,4.24948209017863,2.70846769812882,4.03457444604459,4.58733810029588,4.40897293624146,6.53370056172348,4.39037858508405,4.0832734619054,5.69755705556844,0.885833645702932,4.34502571126752,2.76377248981989
S36,4.60613740575841,4.78306580680144,1.82730747850836,0.865326222531029,4.41091481570727,1.38005251205555,2.68617602394908,3.14398115017687,6.47942307162274,3.35079575017853,1.28416145378933,4.20338371801796,4.40580388361771,4.07340914825023,1.77905910701749,3.16138013362793,6.68500395293734,1.94683937726058,4.79901056220484,1.35681016074397
S37,2.28920008253679,7.54177008693162,0.0536678988208947,1.39208334422541,0.813558741159368,5.38484354462468,6.89933352157125,5.10538233080336,5.06715552702865,3.15653468852883,3.89554341788129,5.78415650736429,9.29306697983855,7.30775065065104,3.28091667595732,2.67997177740205,9.3960883667964,1.63550340823931,6.73987876639165,4.6656570323677
S38,1.64933020656678,1.92796401836463,2.38490453413069,1.73428722318804,2.75192277722901,0.258103131702921,4.67562084216603,1.62624312086128,2.92909727699886,3.05303161280855,0.724446509643999,4.95335313462599,9.34431005832855,3.71901275954228,4.56492824551296,3.30272157607608,5.99605536677035,0,4.5537088963034,3.02732143197383
S39,2.4235566479124,2.93041154571267,3.96470332838907,1.69472013316181,2.12044314077677,1.15154816688569,3.77340794171495,1.38696703285001,3.82283269164161,3.10679363131871,4.0075437468376,4.82044485410072,4.2750352358365,6.3096149340303,4.12336425582127,3.77469954438499,5.24706999077091,0.943477631531311,4.17405356189791,3.54632809248269
S40,4.9007930098485,3.5067406519302,2.52270693943239,1.16836757943485,3.94583718238157,2.33401904313856,4.64737728181225,1.7392786194545,6.07723152316129,2.72289066329581,2.05803800894933,5.02031268823134,3.22970694052656,5.69598646492474,1.37428861236969,3.04022670907727,6.05719917077795,1.05455369788561,3.60636287410282,2.29900853068146
