,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
S11,0.910343345262699,4.21561569289092,3.76239137306477,0.876078381207371,2.31123028269327,4.52130967253644,5.80535080561355,4.3786331249918,3.45329621597759,4.86789946722496,2.31633425082609,4.58984016380175,10.9091512984053,2.66228326238708,4.16142059284771,1.88901100675248,2.88141425828025,1.15361279476147,1.51691000234538,4.31107417056323
S12,0.969069871885788,3.98890999539918,4.4717073301607,0.778779267258942,2.74939206780567,3.9880284687306,5.16352826600835,4.03308521188381,1.44491061395519,4.63390353053507,2.13596311178184,4.65159813361971,10.9015271576555,2.72727849114774,3.94823872827164,2.45344589234882,4.25488585957345,0.909647506815538,3.62960702672654,3.17431207104161
S13,2.59577411942967,3.55938295847474,4.75849680434187,1.20228980326983,2.69770877791161,6.0534535638121,5.83876984579524,5.14436082999041,5.35993606454413,3.42040553007506,1.71231780319342,4.25658268419093,7.64894515817844,5.42320112621844,1.33550879320399,1.46268271805892,4.77102415040124,0.784750210769921,5.21548560380239,6.39861345483611
S14,3.50146400249091,3.32534916953366,5.54608712869731,0.775898437197687,2.77717235282448,1.58242013215754,5.51532842932234,7.35286339187142,5.87220471176492,2.03564562540826,5.31491961637444,3.99150424837352,9.11346058433057,0.751192792757135,3.72823834439596,6.22733265087503,6.4296342662257,1.01520616380322,0.920688322731352,7.20154644400899
S15,3.58216829038708,7.24664301977849,3.73919472172874,0.595514868677873,1.26431950395529,2.08809474787503,2.54138821246381,4.54859412957428,1.98058371714068,2.1547329535754,2.18627639219806,3.15284285210051,9.76354028194811,4.52834797805683,0,3.77952611385128,6.02538767651919,0.101951866216287,1.07553627457865,2.6517543728932
S16,4.05118623975733,3.09385240935687,2.99646148303045,0.420799144967859,1.93056643374415,2.55877070501154,6.82473709302422,7.56033665910448,5.6692913402639,2.9610356832993,5.64070854905519,3.53027318239115,11.3777062764469,3.05281398427819,0.719119904376227,8.63465444291571,5.39127356796262,1.23388000984369,1.34772383162926,5.11683333037623
S17,0.705269105045301,3.22961295401995,6.83847366790252,0.523234868108576,2.88307853031491,3.26696506415942,8.33322103354256,5.96915841478445,4.90002074353553,2.58301212866493,3.1230210619716,5.60162801273053,9.09613028574504,0.166653384492671,1.21124011020996,5.66961589246943,3.64639274366961,0.506331559422187,2.69436521543338,6.21594899036642
S18,3.59310439622236,3.63476249795085,3.35995895374189,0.594902285986455,1.64597320265099,2.8431674269663,6.89748980967828,6.9517045566581,5.24633087152164,2.56994592389807,5.13706153857087,4.02249029214078,10.2999321390259,2.94686542382212,1.30174855393317,8.17012113258104,5.40137814150074,0.81983396132617,0.979298657405378,6.3873661623597
S19,4.4850696114398,3.0933042875445,4.36702495772548,0.738325241909897,2.10233224703662,2.08711210333846,6.53283026648622,7.38460460176597,5.59344992408264,3.3439069488294,4.22137546631387,5.59224612150514,10.362242214742,1.15405208120638,2.66926138978003,6.22175439759432,6.02374373584862,0.724482157187207,0.99054770377572,5.80285521821179
S20,2.78757408575582,5.34199091273213,3.94156687057494,0.727937886317237,2.37622518122049,3.03526858321034,4.17547639298885,3.61876698564147,3.76905195881645,2.74702112376884,1.90161684402976,2.78997435332133,8.296482077984,3.21315799147718,0.317365626520312,4.52606458259207,4.95938148253957,0.664434295305384,0.70058551592636,2.07918177072379
S21,4.36934301205407,6.81401659812612,3.48734776779117,0.786251782371113,0.818806490070747,2.50827473808121,2.77758275119826,4.84570945235562,3.13574995046085,2.35875167761322,1.96767135868853,3.52660949100983,10.0912412927509,4.34257086417096,0.604637164662291,3.69831661062939,4.81550754080845,0.327912537667588,1.41338264277734,2.87592199156202
S22,3.84441132914583,8.49554403907655,3.58833234812714,0.973216195433132,1.09750227074755,2.12029650135887,2.42343947781943,4.19606707839031,2.38496485472052,2.01069834296039,2.23625645537801,3.27534584684376,9.81785325601751,4.84396900650685,0.259662781695431,3.83440508932137,5.07562303595833,0.276363624318563,1.61753098843596,3.49600354586908
S23,4.6791899583927,3.03035511483312,4.62133084835035,1.06713763262608,2.34359720091081,2.19367783711923,6.82847567722905,7.16334590400246,5.18275255496655,3.06708853367365,4.18723768786086,5.19996283515437,9.17702466320298,0.718762611840912,2.53392176920445,6.02600577848238,6.18310535985246,0.642151870464144,1.21093304882257,6.27241401477786
S24,0.855013137195679,4.48327067796799,4.40076468049797,0.161911677225691,2.56138503697055,4.81099215439604,7.26014022672402,4.75033452118716,4.15726634028535,5.77238360539806,2.38058344728151,5.92261229010138,9.11512423357686,1.56767838495093,2.52587909530758,3.1511657496261,2.59374059350054,1.0311603000358,2.49113602246289,5.19778716565228
S25,4.13379540307454,7.51434628542248,2.91063588188365,1.16395061827641,1.62285088140013,2.64654224980572,3.56997688916338,5.72360947252244,2.97342806008424,3.23767385489728,1.85188984311194,3.34975061516239,9.34253794046356,3.38284534838101,0.527687841561914,4.64563769526443,4.60277992850025,0.402363930016771,1.22924909199381,1.98539808175222
S26,3.7850860661045,8.10986821202673,3.61379601108024,0.718931299034104,1.18457408505104,1.7349669502634,2.5577217304004,4.58061100130964,2.72364104264652,2.38379592583077,2.22589642231932,3.12196173866421,8.92997886573886,4.5826760405772,0.474510860702919,3.82921385539016,5.18549135501959,0.216479955892306,1.61176404489437,3.04198190602903
S27,1.83490747286497,4.08099557493627,2.87845030031505,0.757936835664257,2.85836296895661,5.33110945516991,7.1156120967167,4.20033873273446,4.37670401178058,3.2246259223269,1.222010424893,4.40489333636128,5.84528832928539,3.74423579222098,1.99490859638667,1.21205238169356,4.45084827279485,0.582152774681268,4.76827432865335,6.86636910322121
S28,2.91327618068138,3.21449051482141,4.91210888668136,1.3646292594826,2.76747183766226,6.04256179486224,6.04359844330053,4.5030042908458,5.39948575270886,2.70362458037541,2.05412063420522,4.2697928534576,6.97808196483702,5.41977982091463,1.40184387163071,1.26205414257199,5.32865588103893,0.738384588022248,5.54670706816782,6.82586675662442
S29,1.55815727906977,2.1888250015761,7.25281850215034,0.109376645494118,1.56915600369439,4.2012780612824,6.22419504185609,6.9629012882114,5.91932627302122,2.0985752602748,3.31662576968561,2.62489224588017,11.4479426292536,1.34806274016334,2.58602219989562,4.49972282847353,4.73786123509774,0.889060924843265,1.05893630275473,7.57366102802493
S30,3.81918595448907,3.59781600316692,5.25689958839175,0.95057351971928,2.77896505330388,2.08105042990489,6.16969667284973,6.83499984453761,4.3692465279186,2.93941249784164,4.9831127856017,4.19073074802905,9.95933917871343,0.0293187511683087,3.08014912561166,5.77593209493075,5.63900958860835,1.24331025097568,1.02002004507794,6.10004331849096
