	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
G15	0.307674836711755	0.279561314819461	0.255383294578998	0.23467556110171	0.2169929315421	0.201927569096804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G16	0.0	0.0	0.0	0.0	0.52580707072226	0.527314060511428	0.528447329771416	0.529300846478741	0.529943848492117	0.530427887889452	0.530791642102086	0.531064288712439	0.531267923483027	0.531419322028	0.53153124021592	0.531613383933533	0.531673138012655	0.53171611745162	0.531746586155903	0.531767776105833	0.53178213121014
G17	0.0	0.0	0.728489092766073	0.838023243224506	0.903367523613269	0.942349685871955	0.965605133783495	0.979478572051048	0.9877550302406	0.992692513747014	0.995638075908656	0.997395321922314	0.998443655159588	0.999069071624058	0.9994421872333	0.999664786112553	0.999797589659387	0.999876822595091	0.999924095698715	0.999952301511099	0.999969131540727
G18	0.553823418334918	0.550892472140892	0.548430382274971	0.546390454069565	0.544715548589014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G19	0.0	0.0	0.0	0.0	0.440075978817339	0.463264362659004	0.481503871374225	0.49585066715302	0.507135523665901	0.516011919221736	0.522993871141843	0.52848569680813	0.532805424536544	0.536203208755911	0.538875815375764	0.540978015877162	0.542631549773849	0.543932174350507	0.544955209863287	0.545759901286204	0.546392849209065
G20	0.0	0.0	0.0	0.0	0.0	0.353577118621767	0.382127573964637	0.405479285927836	0.424579532953127	0.440202762395219	0.452982210307152	0.463435699954342	0.471986707235011	0.478981569662849	0.484703549582242	0.489384329323739	0.493213408812847	0.496345789315734	0.498908256460142	0.501004518241807	0.502719406962786
G21	0.0	0.0	0.0	0.0	0.0	0.0	0.512261115161533	0.512978151719067	0.513584510578036	0.514097263363561	0.514530852094711	0.514897493003364	0.515207518801107	0.515469668587423	0.515691333302971	0.515878763482875	0.516037245063271	0.516171248130609	0.51628455276335	0.516380355484395	0.51646135930636
G22	0.76118521571728	0.726722075994482	0.699270079832245	0.677404888844346	0.65999063559979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G23	0.383134495211754	0.313523142337874	0.257678078740471	0.212882897057478	0.176954409524892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G24	0.0	0.0	0.0	0.0	0.0	0.964584722600908	0.97030077651688	0.974997502069722	0.978855419619389	0.982023474683272	0.984624422587996	0.986759348072534	0.988511436351616	0.989949106982642	0.991128610919172	0.992096178369096	0.992889792503203	0.993540652532004	0.994074379490907	0.994512009286162	0.994870810081563
G25	0.0	0.0	0.0	0.844435744281224	0.896250082208181	0.93080635822985	0.953852802463509	0.969223053419006	0.97947386178526	0.98631038382686	0.990869833239372	0.993910646019063	0.995938641949349	0.997291164816271	0.99819319759622	0.998794787059624	0.999196003162749	0.999463585082378	0.99964204286772	0.999761061406832	0.999840438364167
G26	0.0	0.0	0.0	0.0	0.395265304867857	0.425959667635451	0.450029471432143	0.468904450502305	0.483705769373508	0.495312618557332	0.50441443908753	0.511551874549289	0.517148885037655	0.521537930175047	0.524979717046467	0.527678686069901	0.529795154654852	0.531454839976243	0.532756326511705	0.533776921910216	0.534577249081657
G27	0.915943486364721	0.652526823909851	0.471096831915648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G28	0.0	0.0	0.0	0.0	0.0	0.91342320354658	0.926553125770133	0.9376021372281	0.946897307593232	0.954715155042966	0.961289158397072	0.966816270853336	0.971462516475477	0.975367770385238	0.978649825710047	0.981407844289525	0.983725278805782	0.985672343746484	0.987308102586474	0.988682229309116	0.989836494102028
G29	0.161884397504905	0.137008419448314	0.118586442567402	0.104972192161407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G30	0.0	0.0	0.0	0.0	0.389979440099522	0.420014324248856	0.442059314487956	0.458241229332752	0.470120261317206	0.478841100820866	0.485243712227679	0.489944533855524	0.493396011789104	0.495930257723993	0.497791071804313	0.499157436150537	0.500160753959701	0.500897501090867	0.501438512016686	0.501835796111867	0.50212754151897
G31	0.892821465652347	0.786717949167239	0.710600290973278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G32	0.0	0.0	0.0	0.0	0.0	0.419185215653293	0.444587466841744	0.465060307816112	0.481561029947776	0.49485977962313	0.50557685310053	0.514212267576785	0.521169289338503	0.526773233470451	0.531286543754277	0.534920925049257	0.537847124250127	0.540202825330367	0.542099026155062	0.543625190161989	0.54485340815048
G33	0.713859192012962	0.639977790050953	0.591182339833953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G34	0.951143814551719	0.826647329797831	0.737361270893708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G35	0.0	0.0	0.0	0.42337216337929	0.452133471920285	0.472614410341967	0.487199675747937	0.497586913977821	0.504984743697522	0.510253691805845	0.514006497238354	0.516679492755043	0.518583411596841	0.519939553223434	0.520905530344963	0.521593600755662	0.522083720817051	0.522432841133611	0.522681526620765	0.522858671322186	0.522984856468248
G36	0.451833733361752	0.453545434414683	0.453267358639897	0.451506728244719	0.448745190503852	0.445401769148081	0.441811412370026	0.438220790602286	0.434796553352859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G37	0.953054426013541	0.955974283176143	0.957048217233566	0.956705532612398	0.955374009737983	0.953437856109109	0.951207873189836	0.948912034485192	0.946702123066345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G38	0.93549353391679	0.905447662530468	0.88199466859201	0.863766729782625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G39	0.977320561929036	0.878948888811359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G40	0.0	0.0	0.0	0.0	0.852964669092539	0.883363099127076	0.906681675119957	0.92456317021136	0.938277443530585	0.948801899641721	0.956886132492699	0.963103500566838	0.967891842778998	0.971585266156905	0.97443872496051	0.976646885043012	0.978358526761528	0.979687505241465	0.980721075875157	0.981526214195891	0.982154414023165
G41	0.455541409398542	0.378074589831818	0.318679750883231	0.273320558558821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G42	0.295338317016186	0.223467261558917	0.169430650926342	0.128843008821635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G43	0.484127487158111	0.413172322673207	0.360062181653597	0.320349101343076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G44	0.0	0.0	0.0	0.0	0.392047056816916	0.412931282772943	0.429193093813359	0.441854826137902	0.451717030137727	0.459404047129926	0.465401484578428	0.470086382712612	0.473751175793544	0.476622554953365	0.47887622620491	0.480648406826149	0.482044753283989	0.483147279303303	0.484019708345417	0.484711610603464	0.485261598657583
G45	0.0	0.0	0.0	0.0	0.0	0.409192255955226	0.426239858793906	0.440093194439156	0.451350745401652	0.460498878433131	0.467932839724363	0.473973822225149	0.478882838172606	0.482871993791802	0.486113652197604	0.488747879823793	0.490888497808371	0.492627999625955	0.494041547345945	0.495190219126366	0.496123648254884
G46	0.967450513284058	0.85766513262541	0.776825862591927	0.716378813127744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G47	0.0	0.0	0.0	0.0	0.990670960548206	0.992678390846564	0.994253860638819	0.995490319541727	0.996460716214287	0.997222302126035	0.997820009349431	0.998289101436447	0.998657253898769	0.998946187008564	0.99917294725184	0.999350913037616	0.999490583997765	0.999600200444663	0.999686229533432	0.999753746811387	0.999806735668871
G48	0.0	0.0	0.0	0.0	0.0	0.808503850778464	0.839685493709011	0.86578977680856	0.887643455280878	0.905938662189593	0.92125482950013	0.934077039287363	0.944811386888456	0.953797842447452	0.961321018192719	0.967619182460334	0.972891805948734	0.977305879203918	0.9810012014178	0.984094808042562	0.98668467748927
G49	0.527121200323944	0.524094072814853	0.521684885791898	0.51975838723904	0.518214044219924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G50	0.0	0.0	0.0	0.0	0.0	0.859734722378221	0.882936240038413	0.902299955279764	0.918460685584313	0.931948242046167	0.94320479889004	0.952599389551273	0.960440005017994	0.966983690965981	0.972444974709283	0.977002898234635	0.980806887889712	0.983981653156274	0.98663127510893	0.988842618594994	0.990688180030999
G51	0.0	0.0	0.0	0.946812902261901	0.963379787328122	0.974786366826605	0.982639988918177	0.988047339997037	0.991770392749214	0.994333777126983	0.996098710343239	0.997313896518537	0.998150572618821	0.998726638172408	0.999123268985596	0.999396355965004	0.999584380938965	0.999713839292893	0.999802973544842	0.999864343975018	0.999906598566079
G52	0.808345508013321	0.560150956772782	0.400416255645236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G53	0.0	0.0	0.0	0.0	0.682584109193944	0.719665978717901	0.749091062928089	0.772376957231488	0.790764006063122	0.805256420297004	0.81666169843336	0.825625815441268	0.832663446939444	0.838183325426763	0.842509182709352	0.845896856700011	0.848548150966154	0.850621992764538	0.852243371333507	0.853510469091867	0.854500332209815
G54	0.0	0.0	0.0	0.782403367255583	0.837141177384752	0.876458474825134	0.904692280200861	0.92496283289794	0.939513608521087	0.949956978373915	0.957451365652021	0.962828832769138	0.966686898263657	0.969454571990785	0.971439827330955	0.972863717156547	0.973884884703486	0.974617169627466	0.975142251909237	0.975518730602218	0.975788641741984
G55	0.0	0.0	0.0	0.0	0.0	0.0	0.26440463833079	0.27033714708623	0.275401831181734	0.279711161567692	0.283368131925571	0.286464885025042	0.289082612871288	0.291292111833309	0.293154648462755	0.29472294321221	0.296042165125257	0.297150880118089	0.298081924332226	0.298863190842433	0.299518327673282
G56	0.0	0.0	0.0	0.0	0.0	0.737800918932921	0.75965108906496	0.777658129195884	0.792494616913677	0.804716705212423	0.814783752577432	0.823074876254207	0.829902796267064	0.835525358406198	0.840155096809193	0.843967153988132	0.847105831398048	0.849690001917428	0.851817578618679	0.85356920225085	0.855011282696544
G57	0.495198825192189	0.424500175504786	0.360959347471727	0.306038395431498	0.259369039099204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G58	0.0	0.0	0.0	0.0	0.0	0.832350076042587	0.864300674061382	0.890162150834779	0.911094966758467	0.928038422130896	0.941752806330519	0.952853513349287	0.961838655848058	0.969111416545798	0.974998139897579	0.979762975873988	0.983619732939904	0.986741472101366	0.989268272526088	0.991313517197774	0.99296898071342
G59	0.0	0.0	0.0	0.0	0.498273370642843	0.507831850105983	0.515243716301203	0.520991039696278	0.525447635978208	0.528903372947605	0.531583021858515	0.533660875741842	0.5352720853505	0.536521449504389	0.537490231411359	0.538241444235642	0.538823949662832	0.539275636024579	0.539625882688078	0.539897470997076	0.540108066073177
G60	0.911161565645885	0.776483190381852	0.66132298769934	0.563506653104148	0.480732742254099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G61	0.0	0.0	0.0	0.0	0.0	0.745279570643561	0.788876364967933	0.825011329551503	0.85496159751087	0.879785713311135	0.900361045929227	0.917414797843349	0.93154970685049	0.943265348877317	0.952975794698469	0.961024244610954	0.967695158303988	0.973224308635268	0.977807114648455	0.981605548349144	0.984753859411743
G62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406832290990924	0.436649719232463	0.466266245894772	0.495204082732434	0.523050093981752	0.549467484039046	0.574201722964387	0.597080554431175	0.618008835803096
G63	0.0	0.0	0.0	0.0	0.0	0.0	0.784387209776506	0.82293230860743	0.853063294953651	0.876318436148954	0.894135489634835	0.90773111602515	0.918086092691993	0.92596987708136	0.931976374687393	0.936559374938377	0.940063441511647	0.942749237744554	0.94481358565386	0.946405021040368	0.94763569277402
G64	0.0	0.0	0.0	0.0	0.0	0.708255973925375	0.764434899018874	0.809795876382216	0.846422036168756	0.875995375253023	0.89987400161435	0.919154502719725	0.934722304537523	0.947292333299414	0.9574418473364	0.965636946738184	0.972253978249287	0.977596818387309	0.981910828482707	0.985394122502819	0.98820666522141
G65	0.915808965844285	0.800754679444077	0.718158192079542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G66	0.0	0.0	0.0	0.0	0.982752025805883	0.987282452575435	0.99062292551775	0.99308596701115	0.994902038455102	0.996241075747951	0.997228381366983	0.997956345714747	0.998493091225715	0.998888846503528	0.999180646396158	0.999395797594401	0.999554433954659	0.999671400623308	0.999757643256371	0.999821232327682	0.999868118384955
G67	0.984842590867037	0.856191207451322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805545568742	0.810565888328449	0.814937834883023	0.818723476803579	0.821985774660362	0.824785621151158
G68	0.0	0.0	0.0	0.0	0.0	0.460659120100459	0.469932745952192	0.477383637417331	0.483370198170793	0.488180309817186	0.49204522603588	0.495150722408142	0.497646047021718	0.49965110708574	0.501262240088313	0.50255684881817	0.50359712425145	0.504433036020502	0.505104734697803	0.50564448167717	0.506078199630188
G69	0.0	0.0	0.0	0.792123430768785	0.848093407896411	0.888711566980451	0.918185847456038	0.939572026827658	0.955088613050193	0.96634596112032	0.974512834757785	0.980437413859655	0.984735179254567	0.987852724244654	0.990114078705731	0.991754333636697	0.992944045129428	0.993806944736187	0.994432791259676	0.994886696267424	0.995215890576243
G70	0.0	0.0	0.0	0.0	0.0	0.593602858312524	0.616856264686065	0.63545046137432	0.650310775647072	0.662182071321828	0.671662618033116	0.679232145159381	0.685274848507178	0.690098123476301	0.693947740169966	0.697020089935284	0.699472040806629	0.701428851971207	0.70299051933077	0.704236856924981	0.705231562264425
G71	0.332706904725482	0.254279882101534	0.196733298432062	0.154626655856255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G72	0.0	0.0	0.0	0.0	0.0	0.440581285167352	0.451760194676868	0.460750263866293	0.467972012091549	0.473769394331043	0.478421429909505	0.482153436909713	0.485146883106454	0.487547682537401	0.489473042838364	0.491017053077382	0.492255213498527	0.493248092661775	0.494044272650866	0.494682717198696	0.495194673930577
G73	0.0	0.0	0.224713836012444	0.261071310023675	0.283717266731542	0.297567066279925	0.305816309099522	0.310532044138782	0.31304695564795	0.314216592914148	0.314586682587457	0.314502037293625	0.314177544773352	0.313744468053232	0.313280627895648	0.31283004166054	0.312415657606884	0.312047567784488	0.311728263679077	0.311455962542837	0.311226680166163
G74	0.0	0.0	0.763885289981293	0.879577739600949	0.938582741316792	0.968676228926122	0.984024382472854	0.991852182970828	0.995844489479343	0.997880626476336	0.998919087291325	0.999448718090167	0.999718837847247	0.999856603028812	0.999926865365255	0.999962700224733	0.999980976547707	0.9999902977502	0.999995051705141	0.999997476294415	0.999998712873624
G75	0.930186386501947	0.844298662773261	0.786488694270616	0.738724097910969	0.699151160246223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G76	0.0	0.0	0.0	0.993128307328907	0.995151965681052	0.996579672893854	0.997586931786495	0.998297561016148	0.998798915685193	0.999152625412741	0.999402170453581	0.999578226475108	0.999702435405937	0.999790065799737	0.999851889743205	0.999895507029628	0.999926279373939	0.999947989508887	0.999963306182675	0.999974112218495	0.99998173596571
G77	0.332736114186242	0.355057602360965	0.317842488201725	0.277791824604934	0.242027191349446	0.211599315245239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78	0.0	0.0	0.0	0.0	0.102388770920269	0.103539375919207	0.104396693713638	0.105036416115388	0.105514434900882	0.105872098251867	0.106140048580318	0.106341031881653	0.106491959154912	0.106605422178179	0.10669081023341	0.106755134336583	0.106803636637908	0.106840241734307	0.10686789143945	0.10688879349022	0.106904606593794
G79	0.0	0.0	0.0	0.451807503366317	0.469239091939741	0.481300400359354	0.489645832803344	0.49542013947841	0.499415418980542	0.502179752503976	0.504092376227114	0.505415694437269	0.506331270736791	0.506964732145035	0.5074030014169	0.507706220830356	0.507916002718146	0.508061138289314	0.508161547724026	0.5082310133324	0.508279070691307
G80	0.0	0.0	0.0	0.0	0.0	0.524042620259207	0.529859661674117	0.534543503866796	0.538314900493315	0.541351601458604	0.543796730223296	0.545765529062078	0.547350790404961	0.548627230154053	0.549655009073286	0.550482568203713	0.551148911931168	0.551685446303573	0.552117459235751	0.552465312362856	0.552745400725185
G81	0.0	0.0	0.0	0.0	0.72524203248653	0.79218772559503	0.842809234175602	0.881085248863478	0.910025770490172	0.931907342191135	0.948451544855795	0.960960181553788	0.970417586508189	0.977568023099233	0.982974223844987	0.98706166132298	0.990152025302633	0.992488536358526	0.994255085970958	0.995590708364295	0.996600522619391
G82	0.0	0.0	0.0	0.747569441713881	0.793120988738025	0.825216839430634	0.847830448491664	0.863826504039459	0.875216230930243	0.883393206847359	0.889317869732496	0.893651926541321	0.896852744290418	0.899238305138386	0.901031412511066	0.902389618554883	0.903425461129987	0.904220174282344	0.904833017843498	0.90530766686458	0.905676623073911
G83	0.0	0.0	0.0	0.0	0.814279342400219	0.853298008446016	0.884119114136011	0.908464911986683	0.927695821090959	0.942886444955949	0.954885620458074	0.964363849529535	0.97185076613603	0.977764731693306	0.982436212684869	0.986126246798727	0.989041029452456	0.991343435787015	0.9931621219668	0.994598714357507	0.995733488372274
G84	0.983816135593692	0.729547621510865	0.54314300843328	0.406489780388398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G85	0.0	0.0	0.0	0.0	0.0	0.35311143699866	0.380837071416273	0.403305529856698	0.421467509092149	0.43612057118645	0.447925200883429	0.457423839548951	0.465059473997961	0.471192420887277	0.476114885860223	0.480063301987272	0.483228634262044	0.485764901829043	0.487796178369145	0.489422314140708	0.490723596000963
G86	0.0	0.0	0.0	0.0	0.701023489415548	0.765856473885898	0.816333479204612	0.855594560698929	0.886112239575459	0.909823455247496	0.928240916886539	0.942543705678174	0.953649661678747	0.962272629264521	0.968967451007688	0.974165193982815	0.978200657323945	0.981333814042161	0.983766503664757	0.985655415876603	0.987122182779862
G87	0.0	0.0	0.0	0.0	0.0	0.831471038765539	0.862410143446761	0.887669344855193	0.908291378592882	0.925127551071859	0.938872883241684	0.95009480180392	0.959256563386801	0.966736378432335	0.972843024256859	0.977828591814234	0.981898892366025	0.985221953660701	0.987934956356121	0.990149897030597	0.991958211612077
G88	0.364764824377404	0.348615011784711	0.327579084258711	0.306029080079846	0.285969087180738	0.268200955818251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G89	0.0	0.0	0.401572173456657	0.440501056432621	0.464295503415736	0.478840442987326	0.487733287951791	0.493172309700992	0.496500580246188	0.49853862802133	0.499787764909219	0.500554307371963	0.501025459957681	0.501315664373996	0.501494908057549	0.50160601440947	0.501675203931234	0.501718545831375	0.501745899834944	0.501763325095203	0.501774552777556
G90	0.999404628442633	0.923120071726092	0.858872373561335	0.804887011879099	0.759585866893823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G91	0.790009357143897	0.593283009695287	0.447864181535638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G92	0.0	0.0	0.0	0.0	0.815626980541375	0.85932896768994	0.892672253096319	0.918112162832808	0.937522037783919	0.952331179257227	0.96363010152941	0.972250833807166	0.978828189001921	0.983846509978803	0.987675335538672	0.990596612483474	0.992825457595665	0.994525998396277	0.995823459160003	0.996813382175459	0.9975686633675
G93	0.045659354450623	0.0413626476604282	0.037908539238194	0.0351491501947661	0.0329500413535785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G94	0.19184477014732	0.186078078655364	0.179935392118142	0.17405244849217	0.168689986715114	0.163934715194967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G95	0.532782159857281	0.529598577030744	0.527350306214957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.561949192929946	0.580132446830596	0.596734926993522	0.611575635835556	0.624594625914508	0.635835577210629	0.645415260414407	0.653493100681115	0.660246729384484	0.665854824038713	0.670486375436606	0.674294840189823	0.677415668165462	0.679965984621955
G97	0.0	0.0	0.0	0.0	0.447418348698191	0.462414694264447	0.474176737586184	0.483402013213901	0.490637627779299	0.496312696635852	0.500763788902121	0.504254885616409	0.506993034358245	0.509140627959184	0.510825035211469	0.512146154583385	0.51318233884431	0.513995041925323	0.514632463582069	0.515132408000759	0.515524525902263
G98	0.0	0.0	0.0	0.415144502480538	0.450929728447519	0.47492234295916	0.491008560091559	0.501792120381023	0.509018843174083	0.513859803721926	0.517100724673122	0.519268823183374	0.520717852542523	0.521685148178665	0.522329908301593	0.522758887975948	0.52304364729882	0.523232130550273	0.523356439494497	0.523438051380861	0.523491321233424
G99	0.0	0.0	0.0	0.0	0.899410846388093	0.921174626183986	0.937800517406133	0.950443289699661	0.960032279128169	0.967295636894344	0.972795169021247	0.976960262926056	0.980117132127264	0.982512650610109	0.984333194379612	0.985719265908063	0.986776713177573	0.987585269316126	0.988205018110153	0.988681271152028	0.989048237622886
G100	0.0	0.0	0.0	0.0	0.963286519561149	0.971961104304963	0.978550611367154	0.983538612685928	0.987306515320942	0.990149362338003	0.992292934982859	0.993908892866813	0.995127212304451	0.996046045016937	0.996739379978269	0.997262928197547	0.997658608825474	0.997957951988431	0.998184671099499	0.99835660268921	0.998487166811745
