"","min","max","links","MeanAUC","DyAcc","AUROC","AUPR","Acc","Recall","Pre","FPR","Fmeasure","AUROC0","AUPR0","Acc0","Recall0","Pre0","FPR0","Fmeasure0"
"23",4,35,1651,0.946131229272677,0.988,0.465823612747054,0.0292328486618771,0.7945,0.100790513833992,0.0308903694730466,0.168527491046977,0.0472878998609179,0.503790047593355,0.0550869829067864,0.799,0.174228675136116,0.0581465778316172,0.164567679119484,0.0871934604904632
"24",4,32,1535,0.961172800883327,0.985,0.46583700857588,0.0285924568641273,0.8052,0.0910891089108911,0.0299674267100977,0.156819378620326,0.0450980392156863,0.505569204357947,0.0568866557780034,0.8098,0.166969147005445,0.0599348534201954,0.152714572970685,0.0882070949185043
"25",4,42,1619,0.963090865363593,0.991,0.45736503078986,0.0292638159483707,0.7945,0.0807692307692308,0.0259419394688079,0.166350210970464,0.0392706872370266,0.483616315230547,0.0503689009156276,0.7976,0.132486388384755,0.0450895614576899,0.163615197375384,0.0672811059907834
"26",2,47,1689,0.946194444444444,0.9915,0.461762800999468,0.0298109629994837,0.7895,0.0968992248062016,0.029603315571344,0.172817376634331,0.0453514739229025,0.490071640686778,0.0516964439436118,0.793,0.15426497277677,0.0503256364712848,0.169753413059583,0.0758928571428571
"27",4,36,1645,0.940060728744939,0.9815,0.458197440258012,0.0290860125229557,0.7928,0.0854368932038835,0.0267477203647416,0.168792830785451,0.0407407407407407,0.489815897705881,0.0539360714131951,0.7964,0.14519056261343,0.0486322188449848,0.165625992168483,0.0728597449908925
"28",4,37,1649,0.936392960515767,0.9735,0.458391892450849,0.0277940626207677,0.7933,0.0885826771653543,0.0272892662219527,0.168984407922461,0.0417246175243394,0.495137810221614,0.053266051667896,0.7976,0.159709618874773,0.0533656761673742,0.165202666948883,0.08
"29",4,32,1676,0.953863952368737,0.9865,0.463910650181474,0.030617753082405,0.7918,0.0972222222222222,0.029236276849642,0.171335299073294,0.044954128440367,0.504768362931847,0.0590164235849633,0.7965,0.174228675136116,0.0572792362768496,0.167213461741983,0.0862146385271666
"30",3,29,1639,0.953078096220042,0.9785,0.466787384899374,0.032672215636552,0.7956,0.100591715976331,0.0311165344722392,0.16728115453492,0.0475302889095993,0.506010008068916,0.0644996213769984,0.8,0.172413793103448,0.0579621720561318,0.163403534765584,0.0867579908675799
"31",3,28,1672,0.950326023391813,0.9885,0.465609566898383,0.0321218066004121,0.7925,0.102564102564103,0.0311004784688995,0.170652059412198,0.0477283157411657,0.503812615975072,0.0582673314445574,0.7969,0.174228675136116,0.0574162679425837,0.166790136522383,0.0863697705802969
"32",3,28,1614,0.938896393080604,0.9805,0.465833633400498,0.0306386919514416,0.7972,0.0972762645914397,0.0309789343246592,0.164874551971326,0.0469924812030075,0.497950502833149,0.0554258494847999,0.8009,0.157894736842105,0.0539033457249071,0.161604402582284,0.0803695150115473
"33",3,44,1871,0.960956912503304,0.988,0.458517823968645,0.0299813414268619,0.7741,0.112,0.0299305184393373,0.191052631578947,0.047237452551666,0.499653503313903,0.0552924111764086,0.7792,0.194192377495463,0.0571886691608765,0.186686421843581,0.0883567299752271
"34",5,32,1568,0.992166313218945,0.9885,0.464970062072269,0.029870277996626,0.8003,0.0867052023121387,0.0286989795918367,0.160637063600886,0.0431241015812171,0.493151024345234,0.0527530140531844,0.8035,0.139745916515427,0.0491071428571429,0.157794475605884,0.0726757904672015
"35",4,38,1646,0.931065850815851,0.984,0.471150103780751,0.0312570070890028,0.7961,0.112426035502959,0.034629404617254,0.167386495312335,0.0529493729679517,0.508162935648995,0.056778354440155,0.8005,0.183303085299456,0.0613608748481166,0.163509366070484,0.0919435593991807
"36",3,30,1565,0.992720640887934,0.993,0.46916746448246,0.0317847848530912,0.8021,0.0941176470588235,0.0306709265175719,0.159852476290832,0.0462650602409639,0.504171021083863,0.0575604970781138,0.8062,0.161524500907441,0.0568690095846645,0.156207006032384,0.0841209829867675
"37",4,30,1665,0.976720382222775,0.9685,0.468825666568469,0.0314405607919963,0.7937,0.106719367588933,0.0324324324324324,0.169686117547925,0.0497466605251036,0.507095595247311,0.0577914092974097,0.7982,0.17967332123412,0.0594594594594595,0.165731823473383,0.0893501805054152
"38",5,23,1420,0.924441022894631,0.9765,0.464452675164087,0.0295353757986703,0.8131,0.0756143667296786,0.028169014084507,0.145707950585999,0.0410466906105695,0.48315409556586,0.0485858628911675,0.8153,0.112522686025408,0.0436619718309859,0.143718912054186,0.0629122272957889
"39",3,34,1757,0.986988968633705,0.9835,0.462097099413971,0.0309504859617902,0.784,0.104125736738703,0.0301650540694365,0.179538510167527,0.0467784642541924,0.497186154960463,0.0558929285339431,0.7882,0.172413793103448,0.0540694365395561,0.175891628743782,0.0823223570190641
"40",4,29,1642,0.989976383265857,0.982,0.458802041311229,0.0282245106539691,0.7934,0.0859375,0.0267965895249695,0.168423271500843,0.0408542246982358,0.492166274617063,0.054322328692701,0.7973,0.150635208711434,0.0505481120584653,0.164991004339084,0.0756953944368445
"41",4,57,1759,0.966036253220464,0.9855,0.457612492014184,0.0297269507981894,0.7828,0.0958904109589041,0.0278567367822627,0.18020866266203,0.0431718061674009,0.4918953580008,0.0532217428999786,0.7868,0.161524500907441,0.0505969300739056,0.176738279182982,0.0770562770562771
"42",4,38,1718,0.993876879699248,0.993,0.470522472632901,0.0337125985422035,0.7898,0.114457831325301,0.0331781140861467,0.174805304146495,0.0514440433212996,0.514259375818105,0.0626677047128599,0.7951,0.199637023593466,0.0640279394644936,0.170176738279183,0.0969590127809608
"43",6,32,1626,0.991930002805406,0.99,0.464829150331352,0.0319799952816238,0.7961,0.0974658869395711,0.030750307503075,0.166122061768736,0.0467508181393174,0.497163298471746,0.0558021501618011,0.7999,0.159709618874773,0.0541205412054121,0.162768546936184,0.0808451998162609
"44",4,44,1602,0.93841081871345,0.986,0.459110127487703,0.0264869999528595,0.7964,0.0778210116731518,0.0249687890137328,0.164663714948345,0.0378071833648393,0.491090579112358,0.050891687293841,0.8001,0.139745916515427,0.0480649188514357,0.161392739972484,0.0715281003251277
"45",3,28,1675,0.985257421561249,0.98,0.462516969674168,0.0322055954442539,0.7906,0.0963391136801541,0.0298507462686567,0.171395422423795,0.0455788514129444,0.490016132071322,0.0538879980232676,0.7938,0.148820326678766,0.048955223880597,0.168589268705683,0.0736747529200359
"46",5,34,1765,0.96075,0.993,0.462411860279645,0.0312065939034665,0.7837,0.10515873015873,0.030028328611898,0.180286436394271,0.0467166152490084,0.502164451860105,0.058937343003318,0.7884,0.181488203266788,0.056657223796034,0.176209122658482,0.0863557858376511
