"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.03069517655424391	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G11(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.49958473001337816	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G12(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.09782624282643204	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G13(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.4887013848013764	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G14(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.2629156414450552	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G15(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.27258889619408244	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G16(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.24331678738627263	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G17(+/-)"	0.31835099855781496	0.5022566371747794	0.5140350348961821	1.0	0.022447214436748405	0.9994891652407704	0.3740839091226548	0.4840769774267223	0.6181103022525486	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.977402769614893	0.5258312828901104	0.5451777923881649	0.48663357477254526	0.5	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G18(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.24593466166383826	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G19(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.26540792511105576	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G20(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.26658315878892536	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G21(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.2718313705782063	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G22(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.22872170296652541	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G23(+/-)"	0.31835099852701926	0.5022566371709151	0.514035029746815	1.0	0.022447214437880413	0.9994891652335659	0.3740839091721177	0.4840769774333318	0.6181102990477492	0.06139035310843858	0.9991694600268023	0.1956524856522195	0.9774027692344593	0.5258312828901104	0.5451777923864117	0.48663357503136767	1.0	0.49186932332867184	0.5308158371449536	0.5331663175784956	0.5436627411501592	0.45782719978198466	0.43015130450738054	0.6298313964658597	0.18987635840833106	0.592402184621371	0.8023074048724522	0.4749706385908152	1.0	0.6873730931668466	0.8986098810015428	0.5453065989676829	0.052582620308663626	0.48100591939633675	0.5787301235953255	0.04670875202703971	0.08778904679786856	0.526217808788812	1.0	0.9590117432729284	0.44202838130226524	0.29109194429316354	0.26845022297180043	0.23262298265139633	0.2790426897772953	1.0	1.0	0.49037188264802517	0.1978565858785927	0.9993471328789137
"G24(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.3149156982280701	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G25(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.09493817920550027	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G26(+/-)"	0.31835099852668924	0.5022566371708862	0.5140350295869058	1.0	0.022447214437883303	0.999489165233385	0.37408390917014744	0.48407697743338846	0.6181102990010839	0.06139035310843846	0.9991694600268023	0.19565248565221635	0.9774027692247317	0.5258312828901104	0.5451777923863967	0.48663357503586746	1.0	0.4918693233286803	0.5308158366533067	0.5331663175784997	0.5436627411501056	0.45744340593165683	0.8603026090148206	0.6298313964659453	0.18987635840830883	0.2962010923105841	0.8023074048747193	0.3626823104612343	1.0	0.6873730931669121	0.8986098810019479	0.5453065989676829	0.05258262025780373	0.48100591939633525	0.5787301235987813	0.046708750797108095	0.0877890467978685	0.526217808788812	1.0	0.9590117432729284	0.44202838130226524	0.29109194429249896	0.2684502229717981	0.2326229819052358	0.2790426897772953	1.0	1.0	0.4903718826479988	0.19785658587852992	0.9993471328789137
"G27(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.40115370236673253	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G28(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.23748531930112213	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G29(+/-)"	0.3183513090193779	0.5022566371708862	0.5140350295864433	1.0	0.022447214437883285	0.9994891652333848	0.37409190614676757	0.3281500087233355	0.6181102990009805	0.06139035310843846	0.9991694600268023	0.19565248565221635	0.9774027692247104	0.5258312828901104	0.5652917294766957	0.4866335750358723	1.0	0.4722982133102352	0.5308158366513734	0.5313925956606939	0.6516167643804922	0.47211874291999	0.7227935491985886	0.6066748663354423	0.2146143509178527	0.6450899529782831	0.8482717104086603	0.48212594645090817	0.5	0.6156595764773992	0.8459025055922271	0.5438284163841997	0.12812725025720492	0.4813565392150356	0.6084333024567558	0.14409802887669015	0.088433951227957	0.6076818499559492	1.0	0.9735138054571567	0.42966225573035427	0.2917742501104853	0.28400488282742303	0.2919477678748289	0.27865468002186383	1.0	1.0	0.4903729506520981	0.236564120623	0.9993471706237106
"G30(+/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.3436865465795995	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
