"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(+/-)"	0.9992530581556723	0.5473731560857447	0.5095137924380312	0.07096869247405518	1.0	0.06803136488750644	0.0767923484823274	0.786577361276791	0.6007713768651819	0.45187924426091924	0.26713449132215655	0.4095101968005982	0.2926652633411047	0.018673547248382015	0.7498132991313041	0.053109081247653595	1.0	1.0	1.0	0.2484878723192681	0.08066209242581705	0.5116793709009858	0.8752313194969772	0.5237557352912464	0.8705795881471485	0.15199322010661284	0.9999859604417887	0.4876599584249276	0.04470182170850052	0.9660444584679431	0.9806868003373385	0.9131212961140253	0.4821494905119917	0.4092288141233236	0.7776104995473336	0.0017083546356142776	0.18018686508850812	0.9328461250198667	0.4644849321894898	0.4604025460947582	0.46551437259851774	0.9996430253435881	0.9993766491197649	0.4679232177026437	0.6758966405323856	0.9602663821370305	0.44494637071726373	1.0	0.6377252444563832	0.5134981107808987
"G11(+/-)"	0.9992530581546601	0.5473731560855286	0.5095137925054025	0.07069685192879673	1.0	0.06803136488382808	0.0767923484823274	0.7865773612731327	0.6007713768585607	0.9037584885218259	0.13356724566107828	0.4095101967978584	0.29266518797119234	0.018673547235458908	0.7495356079669308	0.05310908124770458	1.0	1.0	1.0	0.24848787274287298	0.08066209242623043	0.5116793709010657	0.8752313194354143	0.5237557352911802	0.8705795774642617	0.15199322010642285	0.9999859604379518	0.4876599584246657	0.04470182170862043	0.9660444584686142	0.9806868003357941	0.91312129610857	0.48214949050514533	0.4873968605331226	0.7776104995473323	0.0017083546356190583	0.18018686543631934	0.9328461272364869	0.4644889251986186	0.46040254609475784	0.4655143701781092	0.9996430253422877	0.9993766491197649	0.4679232177028898	0.6758966409881935	0.9602663821315388	0.4449463707164678	1.0	0.6377252444563528	0.5134981107808988
"G12(+/-)"	0.9992530581559862	0.547373156085805	0.5095137924126796	0.07069685184934396	1.0	0.12214936739855853	0.0767923484823274	0.7735115257603599	0.6007713768673333	0.9037584885218409	0.2671345318550229	0.2047550984006952	0.292665188128534	0.01867354725326549	0.7498132999101271	0.053109081247638676	1.0	1.0	1.0	0.24848787202237765	0.08066209242569614	0.5116793709009639	0.8752313195155916	0.5237557352912638	0.8705746444955403	0.1519918689552724	0.9999859604430265	0.4876599584250044	0.04470182170846539	0.966044430435316	0.9806868003377982	0.9131212961157319	0.482150220742247	0.4092287994449505	0.777610499547334	0.0017083546356128799	0.18018686495198363	0.9328461241399431	0.464484932319435	0.4604025460947582	0.46551437386080086	0.999643025343965	0.9993766491197649	0.4677091433695288	0.6758966403640538	0.9602663821387852	0.44494935037274647	1.0	0.6377252481433845	0.5134981107808987
"G13(+/-)"	0.9992530581554553	0.5473731560857004	0.5095137924536851	0.0706968518847483	1.0	0.06803136488663213	0.0767923484823274	0.7865773612760137	0.6007713768637332	0.9037584885218362	0.26713449132215655	0.4095101968000275	0.1463325940316751	0.0186735472453737	0.7499215165472156	0.05310908124766428	1.0	1.0	1.0	0.2484878724283454	0.08066209242590358	0.5116793709010021	0.8752313194839013	0.5237557352912331	0.8318396364799473	0.15199322010657307	0.9999859604409516	0.4876599584248727	0.044701821708525644	0.9660444584680918	0.9806868003370128	0.91312129611285	0.4821494419116109	0.40921850463515386	0.7776104995473333	0.00170835463561528	0.18018686517071267	0.9328461255462716	0.4644833768263456	0.46040254609475817	0.4655143720050425	0.9996430253433167	0.9993766491197649	0.4679232177027157	0.6758966406375286	0.9602663821358373	0.44494637071709914	1.0	0.6377252442108982	0.5134981107808987
"G14(+/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0680313651162122	0.07679234848420866	0.7865773475683525	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119083555	0.009336767023347316	0.7498132987817409	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.5116793715092834	0.8752310790952903	0.5237557346906779	0.8705795770299107	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G15(+/-)"	0.9992530581553106	0.5473731560856699	0.5095137924636456	0.07069685189326846	1.0	0.06803136488608294	0.0767923484823274	0.7865773612754924	0.6007713768627779	0.9037584885218346	0.26713449132215655	0.40951019679964035	0.29266518804797625	0.0186735472434616	0.3749066495884554	0.053109081247671504	1.0	1.0	1.0	0.248487872482443	0.08066209242596212	0.5116793709010135	0.8752313194751291	0.5237557352912239	0.8705795774662394	0.15199322010654617	0.9999859604403986	0.4876599584248356	0.044701821708542616	0.9660444584681889	0.9806868003367935	0.9131212961120682	0.48214949050957717	0.4092288141222342	0.7776104995473331	0.001708354635615958	0.18018686522248287	0.9328461258768528	0.4838603639099565	0.4604025460947581	0.4655143716661301	0.9996430253431329	0.9993766491197649	0.467923217702756	0.6758966407047282	0.9602663821350474	0.44494637071698706	1.0	0.6377252444563728	0.5134981107808987
"G16(+/-)"	0.9992530581560979	0.5473731560858242	0.5095137924015395	0.07069685183952877	1.0	0.03600856328450334	0.0767923484823274	0.792287928457313	0.6007713768681375	0.9037584885218413	0.2671344872037916	0.8286192170908887	0.29266416882160584	0.01867354725541943	0.7498219057297169	0.02655454062381685	1.0	1.0	1.0	0.2441450225924356	0.08066209242565588	0.5128575122792163	0.9842824872022196	0.5237557352912691	0.8705885432332078	0.15199366824314997	0.9999859604434856	0.48765995842503007	0.0447018217084537	0.923243986658555	0.9806868003379541	0.9131212961163432	0.48951290910872663	0.40922881560813223	0.7776104995473341	0.0017083546356123902	0.18018686488912564	0.9328461237305004	0.46448480868221903	0.4604025460947582	0.47612461012688073	0.9996430253440888	0.9993766491197649	0.46796408284958985	0.6758966402917714	0.9602663821394289	0.46581265119933063	1.0	0.6377590483827388	0.5134981107808987
"G17(+/-)"	0.9992509673339939	0.5467611566800552	0.5095155695197604	0.07069803952952246	1.0	0.08442717242208625	0.0767923484823274	0.7830662018390162	0.6007713768682938	0.9037584885218413	0.2671344970764792	0.31992991798169634	0.292665317351342	0.01867350248509283	0.7498013522828988	0.0651488763224891	0.5	1.0	1.0	0.2571578084952046	0.08066209242564899	0.51162787151138	0.7877248286554818	0.5237557352912697	0.8705684851315956	0.15199290216416564	0.999985960443574	0.48765995842503446	0.04470182170845169	0.9719762496921257	0.9806868003379813	0.9131212961164559	0.47368508818905275	0.4092288120366314	0.7776104995473342	0.0017083546356123048	0.18018686487372743	0.9328461236292046	0.46448508208232603	0.4604025460947582	0.4457244433278859	0.9996430253441098	0.9993766491197649	0.46788226786423903	0.67589664027542	0.9602663821395516	0.42540787957289944	1.0	0.6376812950095205	0.5134981107808987
"G18(+/-)"	0.9992530581561266	0.547373156085828	0.5095137923976911	0.0706968518360533	1.0	0.09173960207598747	0.0767923484823274	0.7813751205753916	0.6007713768683575	0.9037584885218413	0.2671345009848849	0.2902969848231162	0.5349788301388438	0.018673547256166614	0.7496855365675785	0.07158154465513317	1.0	0.5	1.0	0.26536804823103066	0.08066209242564654	0.5116143332816832	0.7324543760585781	0.5237557352912697	0.8864429515231332	0.1519926935025836	0.9999859604436099	0.48765995842503573	0.044701821708451	0.9426985772938742	0.9806868003379909	0.9131212961164995	0.4666227672471561	0.40922996452170896	0.7776104995473342	0.0017083546356122781	0.18018686486587301	0.9328461235771213	0.4644867698910273	0.4604025460947582	0.4287109378081319	0.9996430253441169	0.9993766491197649	0.4678582299274109	0.6758966402677208	0.9602663821396004	0.41283392667394364	1.0	0.6376405253072055	0.5134981107808987
"G19(+/-)"	0.9992530581561275	0.547373156085828	0.5095137923974998	0.044662690303498176	1.0	0.38078827044206376	0.2757287238332095	0.7865773606445116	0.5161103991063754	0.5617955799243265	0.2647219857711231	0.4095101968017132	0.27917532398397743	0.018673547089097964	0.7498203168990633	0.05310908124763249	1.0	1.0	0.5	0.2484878717562624	0.12382508382017732	0.5116793709009557	0.8752313195236079	0.5237220668907164	0.8744311419066778	0.15199030452978662	0.9996600115758879	0.48765995842503573	0.04470182170845095	0.9660444584675969	0.9806868003379919	0.9131212961165045	0.4821510648627233	0.41010593535932965	0.7776104995473342	0.0017083546356122757	0.18018686486460184	0.9328461235686233	0.4644848315220369	0.4114805415164557	0.43890504115301765	0.9946112948857108	0.9993766491197649	0.46792321770236756	0.6758966402665935	0.960266382139606	0.44494637071758225	1.0	0.6377252524082412	0.5134981107808987
"G20(+/-)"	0.9992530581556723	0.5473731560857447	0.5095137924380312	0.07069685187130807	1.0	0.06803136488750644	0.0767923484823274	0.786577361276791	0.6007713768651819	0.9037584885218385	0.26713449132215655	0.4095101968005982	0.2926651880878863	0.018673547248382015	0.7498819397516859	0.053109081247653595	1.0	1.0	1.0	0.12424393615963406	0.08066209242581705	0.5116793709009858	0.8752313194969772	0.5237557352912464	0.8705797461711603	0.15199322010661284	0.9999859604417887	0.4876599584249276	0.04470182170850052	0.9660444584679431	0.9806868003373385	0.9131212961140253	0.48214949051198713	0.4092288141222342	0.7776104995473336	0.0017083546356142776	0.18018686508850812	0.9328461250198667	0.46448394554498396	0.4604025460947582	0.7705715540657369	0.9996430253435881	0.9993766491197649	0.4679232177026437	0.6758966405323856	0.9602663821370305	0.44494637071726373	1.0	0.6377252444563832	0.5134981107808987
"G21(+/-)"	0.9992530581374665	0.5473731560810915	0.5095137932951949	0.0706968525839527	1.0	0.06803136484708354	0.07679234848232815	0.7865773612093251	0.6007713767563871	0.9037584885213985	0.2671344913221595	0.40951019674460665	0.29266518691112864	0.018673546282759752	0.7498132991719539	0.05310908124866698	1.0	1.0	1.0	0.24848787733287558	0.0403310462170171	0.5116793709027689	0.8752313183527666	0.523559711296193	0.8705795774651162	0.15199322010282956	0.9999859603779322	0.48765995841975046	0.04470182171088265	0.9660444584788853	0.9806868003076624	0.9131212960183471	0.4821494903791055	0.4092288141222346	0.7776104995473079	0.001708354635708741	0.1801868692055328	0.9328461506361697	0.4644849279315732	0.4604025460947433	0.46551434395683305	0.9996430253173963	0.9993766491197649	0.4679232177014073	0.6758966464861308	0.9602663820439917	0.444946370700315	1.0	0.6377252444557907	0.5134981107809037
"G22(+/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0680313651162122	0.07679234848420866	0.7865773475683525	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119088078	0.018673534046694633	0.7498132987817407	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.2558396857546417	0.8752310790952903	0.5237557346906779	0.8705795770299207	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G23(+/-)"	0.9992530581560112	0.5473731560858094	0.5095137924103803	0.07069685184733188	1.0	0.06803136488909678	0.0767923484823274	0.7865773612779834	0.6007713768675103	0.903758488521841	0.26713449132215655	0.4095101968014506	0.2926651881330492	0.018673547253709438	0.7496578049375083	0.05310908124763754	1.0	1.0	1.0	0.2485175754537782	0.08066209242568687	0.5116793709009624	0.43761565975852407	0.5237557352912651	0.8703636369925148	0.15199322010667274	0.9999859604431277	0.4876599584250103	0.04470182170846271	0.9660444584676976	0.9806868003378338	0.9131212961158687	0.37974683151632427	0.4092288141222342	0.777610499547334	0.001708354635612776	0.18018686493925268	0.9328461240573486	0.4644871683833865	0.4604025460947582	0.46544341568975844	0.9996430253439936	0.9993766491197649	0.4679232177024797	0.6758966403489913	0.9602663821389278	0.4449463707175077	1.0	0.6368956073183412	0.5134981107808987
"G24(+/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0680313651162122	0.07679234848420866	0.7865773475683525	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119088078	0.018673534046694633	0.7498132987817407	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.5116793715092834	0.8752310790952903	0.26187786734533897	0.8705795770299207	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G25(+/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0680313651162122	0.07679234848420866	0.7865773475683525	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119088078	0.018673534046694633	0.7498132987817407	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.5116793715092834	0.8752310790952903	0.5237557346906779	0.43528978851496036	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G26(+/-)"	0.9992530581555744	0.547373156085725	0.5095137924452221	0.07069685187749052	1.0	0.06803136488710296	0.0767923484823274	0.786577361276441	0.6007713768645251	0.9037584885218374	0.26713449132215655	0.4095101968003423	0.29266518807655106	0.018673547246999565	0.749832497216087	0.05310908124765838	1.0	1.0	1.0	0.24848423920798896	0.0806620924258559	0.511679370900993	0.8752313194910887	0.5237557352912404	0.8723771737961137	0.07599661005329748	0.9999859604414094	0.48765995842490295	0.044701821708511794	0.9660444584680108	0.980686800337192	0.9131212961134944	0.5034868686282674	0.40921634734391515	0.7776104995473335	0.0017083546356147295	0.18018686512641377	0.9328461252628477	0.464484656351751	0.4604025460947582	0.4655230445269583	0.9996430253434663	0.9993766491197649	0.46792321770267825	0.6758966405806038	0.9602663821364904	0.44494637071719	1.0	0.6378245026060206	0.5134981107808987
"G27(+/-)"	0.9992530581407869	0.5473731560819971	0.5095137931602348	0.07069685247309851	1.0	0.06803136485286913	0.07679234848232795	0.7865773612217036	0.6007713767755134	0.9037584885214985	0.26713449132215883	0.4095101967553231	0.2926651870871859	0.018673547111077646	0.74981329917274	0.053109081248475146	1.0	1.0	1.0	0.24848787656999685	0.08066209243247989	0.5116793709024173	0.8752313185635565	0.52352458021408	0.8705795774653527	0.15199322010354605	0.4999929801946087	0.4876599584207278	0.04470182171043191	0.9660444584769453	0.9806868003132045	0.9131212960355968	0.4821494904040097	0.4092288141222345	0.7776104995473128	0.0017083546356909053	0.18018686857906246	0.9328461467889005	0.4644849285794077	0.4604025460947467	0.4655143483146625	0.9996430253223715	0.9993766491197649	0.46792321770197765	0.6758966455388196	0.9602663820605507	0.4449463707036148	1.0	0.6377252444559018	0.5134981107809027
"G28(+/-)"	0.9992530581561273	0.547373156085828	0.5095137923975441	0.07069685183591631	1.0	0.10066808114495336	0.0767923484823274	0.7792058329285712	0.6007713768683635	0.9037584885218413	0.26713449128857375	0.2599065344695298	0.29266539885253234	0.018673547256195234	0.7498203891551145	0.0813873571884082	1.0	1.0	1.0	0.3599683349800234	0.08066209242564637	0.5116021990690897	0.6464297775359175	0.5237557352912697	0.8670781900811753	0.13167003697577445	0.9999859604436133	0.24382997921251787	0.0873482085616895	0.9757934035432551	0.5000863848970923	0.5548483121425908	0.5225441319444145	0.40921989074886345	0.7716488225936695	0.021389327664438386	0.2977922965522524	0.9889739170007907	0.4128250344770517	0.4604025460947582	0.32744408756137466	0.9996430253441173	0.9993770160338732	0.4160406898875298	0.8985352910311566	0.9602664140383421	0.39288016105653045	1.0	0.6379009383801273	0.5144554836962392
"G29(+/-)"	0.999253058156074	0.5473731560858203	0.5095137924041581	0.0706968518418548	1.0	0.06803136488946762	0.0767923484823274	0.7865773612781976	0.6007713768679633	0.9037584885218413	0.26713450150180174	0.4095101968015983	0.2926651869277313	0.018673547254912333	0.7498058719557281	0.053109081247634735	1.0	1.0	1.0	0.24772234948291266	0.08066209242566409	0.5116793709009583	0.8752313195206722	0.5237557352912681	0.8708716051231359	0.16508160127452526	0.9999859604433863	0.4876599584250249	0.02235091085422804	0.9659898843152848	0.9806868003379218	0.9131212961162134	0.47442338083972047	0.40922913959405405	0.7776102305984558	0.0016846137283087939	0.1786831376238324	0.9314199827899564	0.4706521103248683	0.4604025460947582	0.4672909172413056	0.9996430253440637	0.9993766491197649	0.49400161498119205	0.6758966403103936	0.9602663821392906	0.44461237462174186	1.0	0.6376849897472684	0.5134981107808987
"G30(+/-)"	0.9992530581546601	0.5473731560855286	0.5095137925054025	0.07069685192879673	1.0	0.06803136488382808	0.0767923484823274	0.7865773612731327	0.6007713768585607	0.9037584885218259	0.26713449132215655	0.4095101967978584	0.29262482038015714	0.018673547235458908	0.7498131339897216	0.05310908124770458	1.0	1.0	1.0	0.2490484183930863	0.08066209242623043	0.5116793709010657	0.8752313194354143	0.5237557352911802	0.8705738965627217	0.1519923476390086	0.9999859604379518	0.4876599584246657	0.04470182170862043	0.4830222292343071	0.9806868003357941	0.91312129610857	0.4821774205125504	0.4092288135112071	0.7776104995473323	0.0017083546356190583	0.18018686543631934	0.9328461272364869	0.4644849341925026	0.46040254609475784	0.4641798187890999	0.9996430253422877	0.9993766491197649	0.4679232177028898	0.6758966409881935	0.9602663821315388	0.4449463707164678	1.0	0.6375268286210024	0.5134981107808988
