TF	Target	EdgeWeight
G62	G88	0.010518660768866539
G67	G80	0.010518532246351242
G93	G56	0.010518452152609825
G17	G33	0.01051808800548315
G1	G18	0.010517576709389687
G84	G7	0.01051744818687439
G93	G11	0.010517234914004803
G17	G1	0.010516990907490253
G14	G31	0.010516774840652943
G84	G13	0.010516452603042126
G14	G62	0.01051624957472086
G67	G62	0.010516063310205936
G62	G4	0.010516009293496609
G56	G19	0.010515578091144562
G93	G15	0.010515537112951279
G1	G85	0.010515445843338966
G56	G7	0.010515301488339901
G56	G71	0.010514822788536549
G67	G10	0.01051457691937685
G1	G94	0.010514123365283012
G62	G72	0.010513841174542904
G67	G85	0.010513396002352238
G44	G78	0.010512752458453178
G62	G44	0.010512404143810272
G74	G16	0.010512376204133034
G56	G24	0.010512049309909344
G17	G40	0.01051199622452259
G14	G82	0.010511881671845913
G93	G7	0.010511448606848717
G14	G37	0.010511010885238647
G44	G16	0.010510764084756374
G74	G64	0.01051059365272522
G67	G55	0.010510454885661602
G1	G99	0.010510439984500408
G67	G49	0.010510333813726902
G84	G61	0.010510072112083435
G44	G46	0.01051000040024519
G17	G41	0.010509856976568699
G84	G24	0.010509827174246311
G67	G56	0.010509515181183815
G74	G40	0.01050941739231348
G17	G26	0.01050881203263998
G67	G24	0.010508224368095398
G56	G96	0.010507968254387379
G56	G13	0.010507826693356037
G74	G57	0.01050775870680809
G84	G50	0.010507647879421711
G84	G20	0.01050705835223198
G93	G23	0.010506956838071346
G93	G45	0.010506917722523212
G84	G5	0.010506853461265564
G93	G33	0.010506655089557171
G62	G65	0.010506589896976948
G84	G54	0.010506552644073963
G62	G38	0.010506516322493553
G67	G37	0.010506238788366318
G62	G84	0.01050620712339878
G84	G15	0.010505975224077702
G67	G29	0.010505877435207367
G67	G92	0.010505855083465576
G14	G68	0.010505716316401958
G17	G80	0.010505419224500656
G56	G26	0.010505280457437038
G93	G75	0.010505149140954018
G84	G26	0.010504950769245625
G93	G55	0.010504583828151226
G62	G12	0.010504120029509068
G14	G18	0.010503893718123436
G14	G92	0.010503547266125679
G84	G65	0.01050351932644844
G17	G43	0.010503499768674374
G67	G19	0.010503427125513554
G17	G9	0.010503221303224564
G74	G48	0.0105031942948699
G14	G52	0.01050314400345087
G93	G97	0.010503046214580536
G56	G55	0.010502911172807217
G1	G15	0.010502873919904232
G56	G65	0.01050227228552103
G67	G40	0.010502112098038197
G56	G78	0.010502050630748272
G14	G13	0.010501612909138203
G14	G84	0.010501576587557793
G14	G66	0.010501420125365257
G62	G43	0.01050124317407608
G56	G6	0.010500974021852016
G14	G74	0.010500923730432987
G14	G35	0.010500921867787838
G14	G95	0.010500822216272354
G1	G72	0.010500403121113777
G44	G2	0.010500372387468815
G17	G51	0.010500224307179451
G1	G38	0.010499980300664902
G93	G37	0.01049977820366621
G14	G54	0.010499774478375912
G62	G6	0.010499771684408188
G56	G47	0.0104996832087636
G44	G36	0.010499641299247742
G44	G54	0.01049948949366808
G93	G24	0.010499347001314163
G62	G80	0.010499036870896816
G44	G21	0.010498939082026482
G62	G2	0.010498782619833946
G62	G56	0.01049819216132164
G93	G61	0.010498007759451866
G93	G3	0.01049789134413004
G14	G85	0.01049776840955019
G56	G77	0.01049748994410038
G56	G82	0.010497438721358776
G1	G57	0.010497380048036575
G84	G62	0.010497364215552807
G62	G5	0.010497364215552807
G14	G55	0.01049720961600542
G44	G92	0.010497083887457848
G74	G29	0.010496675036847591
G44	G15	0.010496516712009907
G62	G37	0.010496409609913826
G14	G4	0.010496352799236774
G74	G12	0.010496139526367188
G44	G43	0.01049607153981924
G14	G0	0.010495549067854881
G74	G22	0.010495205409824848
G84	G60	0.0104950787499547
G67	G16	0.010494873858988285
G93	G71	0.010493489913642406
G93	G95	0.010493451729416847
G84	G46	0.010493201203644276
G62	G66	0.010492987930774689
G74	G37	0.010492948815226555
G17	G96	0.010492836125195026
G44	G41	0.010492508299648762
G93	G28	0.01049233227968216
G93	G94	0.010491957888007164
G44	G57	0.010491760447621346
G74	G73	0.010491560213267803
G74	G81	0.010491454973816872
G17	G24	0.01049140002578497
G67	G5	0.010490821674466133
G56	G38	0.010490751825273037
G67	G96	0.010490658693015575
G1	G13	0.01049060933291912
G93	G73	0.01049058511853218
G14	G24	0.01049043145030737
G67	G79	0.010490222834050655
G56	G86	0.010489150881767273
G44	G47	0.010488939471542835
G56	G88	0.010488920845091343
G84	G85	0.01048878114670515
G62	G70	0.0104884197935462
G44	G24	0.010488259606063366
G62	G22	0.010488243773579597
G44	G25	0.01048801839351654
G93	G2	0.010487896390259266
G1	G96	0.010487752966582775
G17	G23	0.010487700812518597
G1	G91	0.010487684980034828
G74	G17	0.010487305000424385
G62	G16	0.010487254709005356
G1	G25	0.01048688217997551
G84	G53	0.010486590676009655
G84	G74	0.010486171580851078
G44	G80	0.010486148297786713
G74	G38	0.010485992766916752
G17	G99	0.010485970415174961
G84	G1	0.010485703125596046
G74	G84	0.01048567146062851
G56	G58	0.01048563327640295
G62	G63	0.010485535487532616
G74	G26	0.010485519655048847
G14	G53	0.010485276579856873
G67	G41	0.010484350845217705
G62	G10	0.010483845137059689
G44	G1	0.010483719408512115
G1	G39	0.01048351265490055
G74	G13	0.010483471676707268
G14	G33	0.010483312420547009
G56	G15	0.010483233258128166
G84	G89	0.010482719168066978
G67	G64	0.010482708923518658
G17	G97	0.01048256829380989
G17	G27	0.010482228361070156
G84	G21	0.010482187382876873
G62	G52	0.010481985285878181
G56	G98	0.010481825098395348
G67	G48	0.010481089353561401
G44	G6	0.010480960831046104
G14	G56	0.010480794124305248
G84	G16	0.010480319149792194
G44	G35	0.010480157099664211
G1	G40	0.01047995500266552
G17	G67	0.010479621589183807
G17	G76	0.010479509830474854
G17	G16	0.010479099117219448
G74	G96	0.01047901064157486
G44	G11	0.010478978045284748
G1	G74	0.010478914715349674
G74	G65	0.010478357784450054
G17	G32	0.010478327982127666
G56	G12	0.010478131473064423
G1	G76	0.010478117503225803
G84	G32	0.010478110052645206
G84	G10	0.010478032752871513
G93	G70	0.010477832518517971
G62	G20	0.010477682575583458
G93	G21	0.010477123782038689
G17	G92	0.01047636941075325
G17	G81	0.010476335883140564
G1	G4	0.01047633495181799
G93	G22	0.010476200841367245
G67	G52	0.010475758463144302
G84	G0	0.010475743561983109
G84	G34	0.010475730523467064
G93	G19	0.010475659742951393
G1	G10	0.01047529000788927
G74	G46	0.010475066490471363
G93	G17	0.010474948212504387
G67	G76	0.010474826209247112
G56	G9	0.010474753566086292
G44	G13	0.010474547743797302
G74	G79	0.010474455542862415
G44	G30	0.010474315844476223
G14	G63	0.010474263690412045
G1	G77	0.010474218986928463
G44	G27	0.010473977774381638
G1	G47	0.01047391165047884
G44	G94	0.010473431088030338
G62	G92	0.010472643189132214
G17	G87	0.010472476482391357
G44	G37	0.010472375899553299
G1	G33	0.010472201742231846
G62	G57	0.010472039692103863
G93	G43	0.010471833869814873
G84	G19	0.010471746325492859
G17	G88	0.010471544228494167
G67	G87	0.010471142828464508
G56	G1	0.010470956563949585
G14	G60	0.010470325127243996
G84	G97	0.01047012023627758
G74	G55	0.01046980544924736
G17	G94	0.010469614528119564
G74	G36	0.010469612665474415
G17	G52	0.010469608940184116
G62	G64	0.010469542816281319
G56	G81	0.01046948041766882
G56	G66	0.010469355620443821
G74	G21	0.01046933513134718
G74	G27	0.010468906722962856
G14	G75	0.010468637570738792
G84	G2	0.01046863291412592
G84	G14	0.010468550957739353
G67	G86	0.010468408465385437
G67	G7	0.010467993095517159
G14	G27	0.01046799123287201
G56	G64	0.01046789437532425
G93	G96	0.010467799380421638
G84	G39	0.010467647574841976
G93	G25	0.01046750508248806
G67	G6	0.01046705525368452
G56	G39	0.010467036627233028
G1	G62	0.010466677136719227
G1	G86	0.010466624051332474
G84	G48	0.010466421954333782
G1	G52	0.010465648956596851
G56	G3	0.010465159080922604
G93	G40	0.010464970022439957
G74	G6	0.010464592836797237
G44	G59	0.010464441031217575
G84	G81	0.010464410297572613
G74	G88	0.010464279912412167
G93	G91	0.010464269667863846
G14	G1	0.010464207269251347
G74	G19	0.01046399213373661
G1	G71	0.010463975369930267
G93	G63	0.010463925078511238
G74	G63	0.010463807731866837
G44	G64	0.010463411919772625
G56	G73	0.010463206097483635
G84	G37	0.01046312227845192
G84	G38	0.01046299934387207
G74	G91	0.0104628074914217
G44	G22	0.010462219826877117
G93	G35	0.010462130419909954
G67	G58	0.010461876168847084
G62	G28	0.010461701080203056
G84	G12	0.010461477562785149
G14	G42	0.010461446829140186
G17	G58	0.010461030527949333
G74	G76	0.010460548102855682
G56	G63	0.010460522025823593
G44	G70	0.010460392571985722
G74	G50	0.010460381396114826
G56	G87	0.01046032551676035
G62	G85	0.010459668934345245
G56	G52	0.010459454730153084
G84	G43	0.010459347628057003
G62	G25	0.010459322482347488
G44	G71	0.010458990931510925
G67	G36	0.010458381846547127
G93	G49	0.010458356700837612
G74	G24	0.010457935743033886
G56	G68	0.010457909666001797
G84	G79	0.010457834228873253
G1	G19	0.01045751478523016
G14	G98	0.010457457043230534
G67	G2	0.010457256808876991
G67	G95	0.010457126423716545
G62	G61	0.01045666728168726
G56	G94	0.010456429794430733
G67	G18	0.010456264950335026
G84	G3	0.010456115938723087
G74	G51	0.01045587845146656
G1	G87	0.010455762036144733
G84	G40	0.010455749928951263
G62	G19	0.010455736890435219
G84	G94	0.010455689392983913
G17	G7	0.010455519892275333
G93	G81	0.010455125011503696
G84	G31	0.010454936884343624
G62	G7	0.010454501025378704
G44	G87	0.010454217903316021
G93	G32	0.010454053059220314
G17	G10	0.01045383233577013
G17	G2	0.010453828610479832
G14	G44	0.010453651659190655
G1	G53	0.010453526861965656
G67	G9	0.01045339833945036
G74	G20	0.010453331284224987
G1	G22	0.010453314520418644
G17	G56	0.010453028604388237
G62	G69	0.010452210903167725
G44	G26	0.010452077724039555
G44	G12	0.01045205444097519
G56	G14	0.010452019050717354
G93	G79	0.010452019050717354
G93	G66	0.010451816022396088
G17	G22	0.010451641865074635
G62	G8	0.010451586917042732
G14	G11	0.01045141089707613
G67	G45	0.010451053269207478
G74	G11	0.010450940579175949
G84	G28	0.010450612753629684
G67	G35	0.010450019501149654
G84	G41	0.010449203662574291
G1	G54	0.010449175722897053
G17	G53	0.010448730550706387
G1	G69	0.010448676533997059
G67	G69	0.010448426939547062
G1	G46	0.010448149405419827
G67	G51	0.010448088869452477
G74	G44	0.010448027402162552
G17	G82	0.010447888635098934
G1	G56	0.010447539389133453
G44	G88	0.010447525419294834
G44	G95	0.010447369888424873
G56	G32	0.010446201078593731
G67	G78	0.010446170344948769
G14	G83	0.01044592633843422
G14	G87	0.010445921681821346
G44	G53	0.01044569443911314
G56	G57	0.010445638559758663
G84	G35	0.010444599203765392
G14	G20	0.01044449768960476
G17	G47	0.010444414801895618
G67	G22	0.010444233193993568
G14	G7	0.010443991981446743
G44	G72	0.010443521663546562
G17	G34	0.01044338010251522
G1	G80	0.010443102568387985
G1	G45	0.010443025268614292
G44	G39	0.010442866943776608
G67	G15	0.010442791506648064
G93	G5	0.01044278685003519
G56	G74	0.010442649014294147
G14	G48	0.010442226193845272
G1	G90	0.010441754944622517
G56	G51	0.010441088117659092
G56	G36	0.010440933518111706
G1	G81	0.010440853424370289
G56	G35	0.01044077705591917
G56	G46	0.010440750978887081
G14	G2	0.010440748184919357
G56	G45	0.010440713725984097
G74	G69	0.010439638048410416
G1	G70	0.01043954398483038
G67	G39	0.010439214296638966
G14	G12	0.010439208708703518
G62	G45	0.01043891254812479
G62	G47	0.010438885539770126
G84	G45	0.010438844561576843
G17	G13	0.010438833385705948
G67	G11	0.010438268072903156
G84	G87	0.0104381637647748
G44	G48	0.010437976568937302
G74	G15	0.010437814518809319
G17	G38	0.01043768972158432
G17	G84	0.01043711043894291
G56	G70	0.010437065735459328
G84	G57	0.010436983779072762
G1	G9	0.010436983779072762
G14	G81	0.010436879470944405
G93	G38	0.010436836630105972
G84	G47	0.010436826385557652
G67	G26	0.010436661541461945
G93	G87	0.010436582379043102
G62	G24	0.010436182841658592
G1	G50	0.010436106473207474
G17	G0	0.010436059907078743
G93	G29	0.010435703210532665
G93	G9	0.010435611009597778
G14	G99	0.01043537724763155
G44	G60	0.010435258969664574
G44	G49	0.01043512113392353
G74	G77	0.010434973984956741
G1	G37	0.010434885509312153
G93	G89	0.010434788651764393
G74	G60	0.010434689931571484
G74	G87	0.010434672236442566
G84	G70	0.010434634052217007
G93	G57	0.01043430995196104
G17	G14	0.01043422520160675
G62	G11	0.010433721356093884
G62	G75	0.010433175601065159
G93	G77	0.010433092713356018
G56	G4	0.01043292973190546
G1	G98	0.010432295501232147
G62	G34	0.01043227780610323
G14	G67	0.01043220516294241
G1	G60	0.010432085022330284
G1	G30	0.010432041250169277
G17	G37	0.010432029142975807
G56	G61	0.010431963950395584
G1	G89	0.010431945323944092
G44	G34	0.010431383736431599
G17	G91	0.010430901311337948
G84	G96	0.010430857539176941
G56	G80	0.010430777445435524
G62	G31	0.010430661030113697
G67	G27	0.01043046172708273
G17	G90	0.010430196300148964
G17	G98	0.010429675690829754
G62	G54	0.010429618880152702
G14	G40	0.010429533198475838
G1	G3	0.010429205372929573
G67	G59	0.01042917836457491
G62	G41	0.01042912807315588
G14	G28	0.010428865440189838
G84	G73	0.010428695008158684
G56	G18	0.010428537614643574
G67	G25	0.010428528301417828
G84	G51	0.010428420267999172
G56	G67	0.010428321547806263
G14	G26	0.010427488014101982
G17	G30	0.010427387431263924
G56	G84	0.010427134111523628
G56	G50	0.010427122935652733
G17	G8	0.010426877066493034
G14	G5	0.01042639184743166
G62	G40	0.01042621023952961
G62	G29	0.010426162742078304
G1	G5	0.010425959713757038
G14	G45	0.010425611399114132
G17	G75	0.010425499640405178
G67	G12	0.010425462387502193
G62	G87	0.010425427928566933
G62	G17	0.010425182990729809
G93	G76	0.010425005108118057
G17	G70	0.010424735024571419
G56	G42	0.010424653068184853
G93	G72	0.010424613952636719
G56	G79	0.01042389590293169
G44	G0	0.010423746891319752
G14	G43	0.0104234479367733
G14	G41	0.010423085652291775
G17	G29	0.010423056781291962
G62	G58	0.010423054918646812
G44	G69	0.01042295154184103
G67	G73	0.010422853752970695
G1	G83	0.010422825813293457
G62	G59	0.010422774590551853
G14	G80	0.010422407649457455
G56	G41	0.01042227353900671
G17	G15	0.01042222511023283
G93	G46	0.010422134771943092
G44	G45	0.010422010906040668
G93	G39	0.010421998798847198
G14	G94	0.010421989485621452
G14	G79	0.010421526618301868
G74	G8	0.01042141206562519
G44	G14	0.010421386919915676
G84	G33	0.010420925915241241
G17	G78	0.010420924052596092
G84	G98	0.01042063906788826
G17	G20	0.010420610196888447
G44	G90	0.010420555248856544
G74	G98	0.010420354083180428
G84	G71	0.01042034849524498
G93	G90	0.010419894009828568
G84	G27	0.01041972916573286
G14	G58	0.010419630445539951
G74	G61	0.010419574566185474
G62	G67	0.010419521480798721
G74	G70	0.0104195112362504
G62	G9	0.010419034399092197
G14	G69	0.010419020429253578
G74	G39	0.010418943129479885
G17	G85	0.010418872348964214
G17	G55	0.01041880901902914
G62	G81	0.010418799705803394
G74	G28	0.010418667457997799
G14	G29	0.01041792705655098
G44	G67	0.01041784230619669
G56	G8	0.010417747311294079
G84	G8	0.01041768491268158
G67	G34	0.010417483747005463
G1	G97	0.010417022742331028
G62	G0	0.010416284203529358
G62	G30	0.01041621807962656
G74	G86	0.010416139848530293
G14	G71	0.010416023433208466
G67	G28	0.010415757074952126
G14	G89	0.0104152150452137
G17	G59	0.010414998047053814
G84	G91	0.010414970107376575
G84	G25	0.010414494201540947
G62	G13	0.010414316318929195
G17	G64	0.010414308868348598
G17	G79	0.01041396427899599
G17	G36	0.010413742624223232
G14	G70	0.010413563810288906
G67	G4	0.010413262993097305
G14	G47	0.010413234122097492
G56	G28	0.01041322946548462
G84	G99	0.010412823408842087
G67	G94	0.010412751697003841
G56	G30	0.010412697680294514
G84	G72	0.010411916300654411
G67	G81	0.010411852970719337
G14	G21	0.010411633178591728
G56	G33	0.01041162759065628
G84	G82	0.010410447604954243
G74	G75	0.010410226881504059
G56	G20	0.010410063900053501
G1	G11	0.010409802198410034
G1	G44	0.010409780777990818
G74	G4	0.010408930480480194
G44	G40	0.010408895090222359
G14	G78	0.01040868740528822
G62	G97	0.010407540015876293
G67	G91	0.01040744036436081
G1	G14	0.010407434776425362
G67	G89	0.010407340712845325
G62	G94	0.01040712557733059
G17	G28	0.01040661707520485
G74	G89	0.01040657889097929
G44	G98	0.01040639542043209
G62	G73	0.010406388901174068
G93	G30	0.010406045243144035
G74	G72	0.01040603592991829
G74	G80	0.010405875742435455
G56	G44	0.010405713692307472
G74	G59	0.010405435226857662
G62	G77	0.010405413806438446
G56	G99	0.0104053420946002
G93	G53	0.010405254550278187
G14	G90	0.010405192151665688
G56	G60	0.010405004024505615
G74	G53	0.01040498074144125
G1	G28	0.010404537431895733
G56	G75	0.010404360480606556
G14	G61	0.01040419191122055
G56	G25	0.010403907857835293
G93	G92	0.01040390133857727
G62	G96	0.01040378212928772
G1	G48	0.010403568856418133
G14	G16	0.010403076186776161
G1	G24	0.0104027409106493
G44	G31	0.010402675718069077
G84	G18	0.01040264405310154
G74	G25	0.010402373038232327
G84	G76	0.010402313433587551
G56	G10	0.010402295738458633
G93	G50	0.010402214713394642
G1	G16	0.010402103886008263
G93	G69	0.010402055457234383
G44	G96	0.010402028448879719
G1	G66	0.010402004234492779
G84	G17	0.010401700623333454
G62	G32	0.01040167547762394
G84	G4	0.010401500388979912
G44	G99	0.01040114089846611
G93	G62	0.010400933213531971
G44	G75	0.010400619357824326
G56	G11	0.010400611907243729
G67	G66	0.010400437749922276
G84	G58	0.010400245897471905
G62	G74	0.01040008943527937
G84	G86	0.010399971157312393
G84	G90	0.010399197228252888
G84	G52	0.010399112477898598
G44	G63	0.01039908081293106
G62	G76	0.010398661717772484
G44	G81	0.010398386046290398
G67	G47	0.010398232378065586
G84	G11	0.010398208163678646
G84	G56	0.010398078709840775
G17	G71	0.01039805356413126
G74	G35	0.0103974100202322
G67	G63	0.010397275909781456
G62	G68	0.010397180914878845
G44	G62	0.010396968573331833
G93	G1	0.010396947152912617
G44	G58	0.010396674275398254
G14	G6	0.0103966249153018
G14	G50	0.010396531783044338
G14	G15	0.010396347381174564
G14	G93	0.010396339930593967
G93	G64	0.010396013967692852
G14	G86	0.010395650751888752
G93	G68	0.010395387187600136
G14	G57	0.010395130142569542
G74	G97	0.010394896380603313
G1	G79	0.010394756682217121
G93	G78	0.010394754819571972
G1	G64	0.010394115932285786
G14	G19	0.010393478907644749
G67	G71	0.010393203236162663
G74	G2	0.010393169708549976
G56	G27	0.010393103584647179
G1	G26	0.010392480529844761
G67	G97	0.010392422787845135
G17	G60	0.010392332449555397
G44	G65	0.010392313823103905
G44	G52	0.01039225235581398
G17	G6	0.010392062366008759
G44	G82	0.010391891933977604
G62	G51	0.010391667485237122
G56	G31	0.01039147563278675
G14	G76	0.010391391813755035
G62	G18	0.010391352698206902
G17	G39	0.01039126981049776
G44	G4	0.010390435345470905
G84	G66	0.010390117764472961
G93	G12	0.010389747098088264
G14	G64	0.010389735922217369
G44	G33	0.010389636270701885
G62	G55	0.010389257222414017
G1	G0	0.010389192961156368
G56	G5	0.01038878969848156
G62	G86	0.010388779453933239
G56	G53	0.010388719849288464
G44	G83	0.010388677008450031
G14	G91	0.010388527996838093
G1	G34	0.010388456284999847
G1	G95	0.010388201102614403
G93	G48	0.01038783323019743
G62	G83	0.010387701913714409
G67	G23	0.010387662798166275
G17	G93	0.010387553833425045
G1	G78	0.010387372225522995
G67	G32	0.010386882349848747
G67	G13	0.010386483743786812
G62	G21	0.010386277921497822
G84	G9	0.010385124012827873
G56	G97	0.010385037399828434
G67	G93	0.010385003872215748
G93	G83	0.010384798049926758
G44	G66	0.0103845139965415
G93	G42	0.01038399152457714
G17	G77	0.010383929125964642
G56	G0	0.010383927263319492
G74	G7	0.010383915156126022
G44	G42	0.010383292101323605
G17	G65	0.010382607579231262
G44	G77	0.010382117703557014
G56	G72	0.010381863452494144
G74	G14	0.010381821542978287
G56	G43	0.010381784290075302
G62	G53	0.010381754487752914
G74	G23	0.010381534695625305
G17	G95	0.010381443426012993
G84	G80	0.010381419211626053
G74	G85	0.01038084551692009
G84	G67	0.010380463674664497
G74	G47	0.010380424559116364
G84	G75	0.010379837825894356
G67	G98	0.010379831306636333
G74	G34	0.010379629209637642
G84	G64	0.010379607789218426
G74	G41	0.010379532352089882
G67	G61	0.010379381477832794
G62	G26	0.010378984734416008
G44	G86	0.010378791950643063
G1	G93	0.010378635488450527
G14	G77	0.010377644561231136
G62	G82	0.010377495549619198
G14	G88	0.010377127677202225
G84	G36	0.01037693303078413
G74	G95	0.01037691067904234
G44	G29	0.010376758873462677
G17	G19	0.010376593098044395
G67	G88	0.010376548394560814
G44	G5	0.010376459918916225
G56	G89	0.010376444086432457
G62	G33	0.010376306250691414
G67	G42	0.010376297868788242
G67	G20	0.01037620473653078
G17	G25	0.010376173071563244
G1	G58	0.010375816375017166
G56	G69	0.01037572231143713
G74	G68	0.010375259444117546
G67	G8	0.010375040583312511
G67	G54	0.010374195873737335
G44	G9	0.010373824276030064
G62	G36	0.010373670607805252
G74	G31	0.010373588651418686
G62	G89	0.010373407043516636
G14	G97	0.010373088531196117
G1	G29	0.010372991673648357
G14	G8	0.010372900404036045
G1	G23	0.010372758843004704
G44	G23	0.010372632183134556
G93	G59	0.010372469201683998
G62	G42	0.010372385382652283
G74	G9	0.010372374206781387
G17	G35	0.010372319258749485
G14	G72	0.01037212647497654
G56	G83	0.010372016578912735
G1	G21	0.010371820069849491
G84	G93	0.010371794924139977
G17	G12	0.01037171483039856
G14	G25	0.010371713899075985
G93	G84	0.010371626354753971
G74	G99	0.010371607728302479
G56	G22	0.010371243581175804
G62	G15	0.010371183045208454
G1	G88	0.010371017269790173
G93	G80	0.010370912030339241
G17	G50	0.01037078071385622
G84	G55	0.010370427742600441
G56	G40	0.0103702861815691
G14	G23	0.010370208881795406
G93	G54	0.010370133444666862
G93	G82	0.010370065458118916
G67	G17	0.010369198396801949
G74	G94	0.01036909595131874
G56	G2	0.01036903914064169
G1	G65	0.010368989780545235
G74	G32	0.010368934832513332
G67	G99	0.010368688963353634
G62	G49	0.01036856509745121
G17	G69	0.010368377901613712
G74	G43	0.010368326678872108
G67	G30	0.010367939248681068
G1	G75	0.010367808863520622
G44	G19	0.010367614217102528
G14	G22	0.010367357172071934
G67	G68	0.010367137379944324
G93	G20	0.010367050766944885
G74	G1	0.010366955772042274
G84	G59	0.010366920381784439
G44	G55	0.010366762988269329
G44	G20	0.010366267524659634
G1	G42	0.010366225615143776
G17	G54	0.010366115719079971
G56	G59	0.010366047732532024
G44	G51	0.010365643538534641
G44	G91	0.010365520603954792
G62	G27	0.010365468449890614
G93	G10	0.01036460604518652
G62	G79	0.01036460418254137
G62	G39	0.01036457996815443
G67	G84	0.010364222340285778
G1	G12	0.010363654233515263
G93	G51	0.010363426990807056
G44	G61	0.010362736880779266
G93	G60	0.010362706147134304
G84	G83	0.010361967608332634
G56	G21	0.01036196667701006
G84	G92	0.010361900553107262
G17	G68	0.010361826047301292
G14	G36	0.010361673310399055
G74	G3	0.010361652821302414
G14	G34	0.01036144606769085
G67	G83	0.010361403226852417
G62	G91	0.010361323133111
G93	G99	0.010361198335886002
G67	G43	0.010360880754888058
G14	G3	0.010360784828662872
G17	G11	0.010359901003539562
G1	G43	0.010359480045735836
G56	G34	0.010358927771449089
G44	G79	0.010358603671193123
G14	G96	0.010358264669775963
G17	G5	0.010358073748648167
G56	G90	0.010358006693422794
G44	G3	0.01035773754119873
G17	G73	0.010357707738876343
G84	G42	0.010357561521232128
G1	G73	0.010357518680393696
G93	G36	0.010357451625168324
G17	G74	0.010357431136071682
G62	G90	0.01035721693187952
G67	G44	0.010356705635786057
G1	G31	0.010356703773140907
G62	G35	0.010356460697948933
G74	G54	0.010356253013014793
G62	G78	0.010355823673307896
G93	G31	0.010355784557759762
G44	G38	0.010355363599956036
