TF	Target	EdgeWeight
G14	G85	0.010614643804728985
G93	G21	0.01061461865901947
G14	G75	0.01061458420008421
G17	G48	0.010614365339279175
G93	G66	0.010614108294248581
G14	G10	0.010613818652927876
G56	G77	0.010613793507218361
G74	G91	0.010613617487251759
G14	G34	0.010613460093736649
G74	G34	0.010613247752189636
G44	G60	0.010613123886287212
G14	G76	0.010612967424094677
G93	G40	0.010612390004098415
G74	G17	0.010612301528453827
G1	G10	0.010611609555780888
G93	G13	0.010611030273139477
G74	G57	0.01061063539236784
G1	G50	0.010610337369143963
G44	G40	0.01061028242111206
G14	G70	0.010610200464725494
G67	G86	0.010610022582113743
G93	G49	0.010609972290694714
G14	G4	0.010609653778374195
G56	G28	0.010609201155602932
G44	G11	0.010609174147248268
G14	G41	0.010609155520796776
G93	G15	0.010608547367155552
G14	G91	0.010608449578285217
G17	G58	0.010608247481286526
G93	G90	0.010607987642288208
G93	G44	0.010607540607452393
G67	G50	0.010607481002807617
G14	G3	0.010606871917843819
G74	G41	0.01060666423290968
G17	G83	0.010606658644974232
G17	G12	0.010606653057038784
G67	G48	0.01060584094375372
G44	G54	0.010605194605886936
G17	G87	0.01060496922582388
G44	G99	0.010604928247630596
G74	G63	0.010604838840663433
G44	G78	0.010604782029986382
G93	G79	0.010604738257825375
G74	G59	0.010604592971503735
G17	G56	0.010604029521346092
G14	G58	0.010603968985378742
G93	G38	0.010603752918541431
G74	G73	0.01060349028557539
G56	G12	0.010603469796478748
G67	G53	0.0106034055352211
G1	G76	0.010603212751448154
G44	G66	0.010603170841932297
G17	G19	0.010603083297610283
G67	G90	0.010602596215903759
G93	G12	0.010602567344903946
G17	G29	0.010602431371808052
G74	G9	0.010602407157421112
G1	G23	0.010602296330034733
G44	G47	0.010602187365293503
G56	G39	0.010601972229778767
G74	G95	0.010601859539747238
G1	G61	0.010601420886814594
G56	G16	0.010601154528558254
G44	G55	0.010600154288113117
G67	G16	0.010599484667181969
G44	G95	0.010598979890346527
G56	G58	0.01059886533766985
G67	G34	0.010598639957606792
G14	G46	0.010598602704703808
G93	G81	0.010598466731607914
G14	G7	0.010597893968224525
G93	G37	0.01059781201183796
G17	G14	0.01059765461832285
G14	G23	0.01059758011251688
G17	G31	0.01059749536216259
G17	G78	0.010597454383969307
G56	G74	0.010597391054034233
G67	G55	0.01059691235423088
G44	G89	0.01059664785861969
G56	G30	0.010596618056297302
G14	G21	0.010596527718007565
G56	G91	0.010596043430268764
G93	G99	0.010595843195915222
G74	G20	0.010595754720270634
G74	G10	0.010595600120723248
G74	G51	0.010595493018627167
G14	G22	0.010594967752695084
G17	G45	0.010594797320663929
G14	G72	0.010594027116894722
G44	G9	0.01059390977025032
G17	G38	0.010593402199447155
G1	G15	0.01059340126812458
G74	G61	0.010593150742352009
G74	G97	0.010592974722385406
G17	G20	0.010592890903353691
G74	G35	0.010592826642096043
G14	G88	0.010592769831418991
G14	G6	0.010591979138553143
G44	G4	0.010591681115329266
G74	G15	0.010591409169137478
G56	G85	0.010591238737106323
G14	G12	0.010590888559818268
G93	G27	0.0105908727273345
G93	G24	0.010590855032205582
G93	G68	0.010590825229883194
G1	G93	0.010590820573270321
G1	G30	0.010590752586722374
G56	G63	0.010590031743049622
G44	G39	0.010589899495244026
G44	G92	0.010589849203824997
G1	G48	0.010589756071567535
G93	G2	0.010589527897536755
G56	G42	0.010589301586151123
G62	G65	0.010589079931378365
G74	G84	0.010588327422738075
G44	G59	0.010588249191641808
G67	G79	0.010588246397674084
G74	G46	0.010588081553578377
G17	G1	0.010587342083454132
G14	G17	0.010587061755359173
G67	G89	0.010587038472294807
G74	G28	0.01058697048574686
G1	G85	0.010586833581328392
G17	G99	0.010586444288492203
G62	G22	0.010586339980363846
G93	G72	0.010586287826299667
G44	G46	0.010586276650428772
G17	G73	0.010586241260170937
G14	G74	0.010585793294012547
G93	G22	0.0105857253074646
G62	G32	0.01058557815849781
G62	G25	0.01058549340814352
G14	G98	0.010585153475403786
G14	G97	0.010584804229438305
G44	G38	0.010584653355181217
G56	G65	0.01058418583124876
G17	G98	0.010583892464637756
G74	G44	0.010583563707768917
G56	G19	0.010583552531898022
G14	G61	0.01058345939964056
G93	G59	0.010583404451608658
G93	G16	0.010583331808447838
G62	G28	0.010583310388028622
G67	G56	0.01058303751051426
G44	G13	0.01058296300470829
G17	G40	0.010582908056676388
G56	G44	0.010582721792161465
G1	G64	0.010582593269646168
G62	G61	0.01058235950767994
G1	G38	0.01058233343064785
G74	G93	0.01058232132345438
G67	G78	0.010582302697002888
G93	G70	0.010582266375422478
G56	G59	0.01058224681764841
G62	G6	0.010582135058939457
G93	G87	0.010581874288618565
G14	G81	0.010581817477941513
G14	G50	0.01058171596378088
G14	G37	0.010581537149846554
G44	G93	0.010581159964203835
G67	G33	0.01058101560920477
G56	G34	0.01058078370988369
G56	G67	0.010580728761851788
G93	G89	0.010580556467175484
G67	G47	0.010579654015600681
G1	G47	0.010579497553408146
G74	G90	0.0105794882401824
G44	G79	0.010579426772892475
G67	G21	0.010579242371022701
G74	G85	0.0105785196647048
G17	G13	0.010578464716672897
G56	G24	0.010578450746834278
G14	G66	0.010578347370028496
G74	G77	0.010578347370028496
G74	G52	0.010577913373708725
G84	G33	0.010577901266515255
G67	G73	0.01057790033519268
G44	G71	0.01057776715606451
G44	G29	0.010577354580163956
G67	G54	0.010577350854873657
G17	G22	0.01057701837271452
G74	G81	0.01057699415832758
G44	G23	0.010576946660876274
G1	G80	0.01057663094252348
G56	G72	0.010576355271041393
G67	G62	0.0105760358273983
G93	G80	0.010575998574495316
G62	G81	0.010575709864497185
G93	G33	0.010575509630143642
G84	G56	0.010575463064014912
G14	G99	0.010575414635241032
G67	G94	0.010575368069112301
G56	G64	0.010575353167951107
G74	G60	0.010575341992080212
G17	G18	0.010574993677437305
G62	G72	0.010574910789728165
G44	G36	0.010574526153504848
G44	G3	0.010574332438409328
G56	G38	0.010574313811957836
G67	G22	0.010573909617960453
G17	G10	0.010573841631412506
G67	G43	0.010573660023510456
G1	G8	0.010573621839284897
G14	G45	0.01057347934693098
G62	G85	0.01057336013764143
G74	G29	0.010573336854577065
G56	G51	0.010573014616966248
G17	G36	0.010572990402579308
G62	G71	0.010572828352451324
G44	G31	0.010572720319032669
G56	G50	0.01057247444987297
G62	G68	0.010572431609034538
G14	G68	0.010572301223874092
G93	G92	0.010571821592748165
G17	G75	0.010571816004812717
G67	G46	0.010571727529168129
G67	G88	0.01057162694633007
G1	G44	0.010571494698524475
G84	G36	0.01057130191475153
G74	G19	0.010571164079010487
G1	G28	0.010571024380624294
G74	G42	0.010570812970399857
G17	G79	0.010570808313786983
G17	G64	0.010570724494755268
G44	G17	0.010570656508207321
G84	G90	0.010570571757853031
G14	G53	0.010570516809821129
G74	G2	0.01057035755366087
G74	G3	0.010570280253887177
G14	G56	0.010570229962468147
G17	G26	0.010569805279374123
G74	G36	0.010569554753601551
G17	G5	0.010569215752184391
G1	G16	0.010569214820861816
G93	G51	0.010569168254733086
G14	G33	0.010569158010184765
G67	G15	0.010569099336862564
G17	G27	0.010568925179541111
G93	G36	0.010568599216639996
G93	G7	0.010568296536803246
G93	G63	0.010568208061158657
G17	G0	0.010567901656031609
G1	G78	0.010567599907517433
G84	G0	0.01056753285229206
G56	G7	0.01056721806526184
G67	G32	0.010566978715360165
G56	G9	0.010566726326942444
G44	G58	0.01056671142578125
G44	G8	0.0105665884912014
G93	G50	0.01056649535894394
G56	G95	0.01056645717471838
G67	G70	0.010565969161689281
G14	G87	0.010565911419689655
G44	G86	0.01056503877043724
G44	G19	0.010565012693405151
G93	G67	0.010564803145825863
G74	G80	0.01056477427482605
G84	G17	0.010564728640019894
G62	G58	0.010563565418124199
G67	G10	0.010563308373093605
G74	G92	0.010563131421804428
G1	G52	0.010563106276094913
G17	G16	0.010562974028289318
G1	G84	0.010562590323388577
G14	G25	0.010562524199485779
G14	G64	0.0105624720454216
G93	G82	0.010562465526163578
G17	G34	0.010561988689005375
G62	G24	0.010561926290392876
G17	G74	0.010561823844909668
G56	G81	0.010561504401266575
G56	G86	0.010561446659266949
G74	G71	0.01056128554046154
G74	G83	0.010560517199337482
G67	G97	0.010560459457337856
G62	G73	0.010560275055468082
G56	G40	0.010559906251728535
G62	G7	0.010559738613665104
G74	G33	0.010559268295764923
G84	G91	0.010558930225670338
G44	G90	0.010558570735156536
G74	G38	0.010558195412158966
G44	G98	0.010558154433965683
G74	G4	0.010558051988482475
G14	G19	0.010557936504483223
G67	G40	0.010557880625128746
G17	G52	0.010557773523032665
G84	G5	0.01055739726871252
G44	G97	0.010557262226939201
G17	G11	0.010557044297456741
G74	G24	0.01055644080042839
G74	G72	0.010556191205978394
G17	G50	0.010556111112236977
G84	G67	0.010555652901530266
G14	G11	0.010555354878306389
G84	G70	0.010555267333984375
G1	G81	0.010554707609117031
G74	G54	0.010554628446698189
G67	G5	0.010554523207247257
G67	G64	0.010554162785410881
G14	G32	0.010554136708378792
G93	G32	0.010554068721830845
G1	G54	0.010553855448961258
G84	G3	0.010553463362157345
G67	G74	0.010553337633609772
G1	G25	0.01055323239415884
G56	G73	0.010553032159805298
G56	G83	0.010552596300840378
G67	G35	0.010552394203841686
G74	G62	0.0105519974604249
G14	G55	0.010551904328167439
G44	G6	0.010551662184298038
G84	G29	0.01055146288126707
G44	G12	0.010550573468208313
G1	G92	0.010550123639404774
G56	G45	0.010550100356340408
G62	G90	0.010549671947956085
G14	G42	0.01054964680224657
G1	G51	0.010549630038440228
G74	G82	0.01054955180734396
G44	G25	0.010549360886216164
G44	G21	0.01054925937205553
G14	G57	0.010548857972025871
G74	G18	0.010548746213316917
G14	G73	0.010548684746026993
G74	G99	0.0105486074462533
G1	G65	0.010548310354351997
G44	G26	0.010548260062932968
G93	G28	0.010547859594225883
G56	G14	0.010547802783548832
G93	G4	0.010547294281423092
G62	G49	0.01054714061319828
G1	G39	0.010547040961682796
G62	G23	0.010546966455876827
G56	G18	0.010546681471168995
G74	G16	0.010546647943556309
G44	G41	0.010546560399234295
G84	G94	0.010546080768108368
G84	G68	0.01054606307297945
G56	G20	0.01054590567946434
G44	G30	0.010545630007982254
G74	G94	0.010545391589403152
G93	G98	0.01054520346224308
G56	G84	0.010544800199568272
G17	G93	0.01054470520466566
G62	G59	0.010544619522988796
G17	G66	0.010544546879827976
G62	G37	0.010544322431087494
G14	G5	0.01054408960044384
G93	G97	0.01054354663938284
G14	G90	0.01054353080689907
G62	G54	0.010543459095060825
G93	G57	0.010542692616581917
G67	G3	0.010542680509388447
G56	G89	0.010542548261582851
G74	G65	0.010542485862970352
G84	G89	0.01054245326668024
G1	G37	0.010542366653680801
G74	G1	0.010542175732553005
G84	G77	0.010542109608650208
G74	G49	0.010541170835494995
G74	G13	0.010540897026658058
G84	G55	0.010540834628045559
G62	G67	0.010540817864239216
G44	G68	0.010540526360273361
G56	G3	0.010540397837758064
G44	G43	0.010540282353758812
G44	G87	0.010540280491113663
G17	G4	0.010540180839598179
G56	G31	0.010539921931922436
G62	G45	0.010539787821471691
G17	G39	0.010539716109633446
G17	G67	0.010539552196860313
G1	G66	0.010539533570408821
G44	G80	0.010539460927248001
G93	G88	0.010539451614022255
G44	G5	0.010539323091506958
G1	G69	0.01053911354392767
G56	G99	0.0105390390381217
G74	G56	0.010538855567574501
G62	G69	0.01053880900144577
G67	G63	0.010538709349930286
G56	G32	0.010538258589804173
G67	G29	0.010538144037127495
G17	G28	0.010537954047322273
G84	G31	0.010537953115999699
G67	G81	0.010537901893258095
G56	G33	0.010537438094615936
G93	G42	0.010537154972553253
G17	G85	0.010537086986005306
G84	G13	0.010536540299654007
G1	G36	0.010536263696849346
G56	G13	0.010535928420722485
G84	G23	0.010535567067563534
G1	G27	0.010535314679145813
G84	G74	0.010535192675888538
G67	G1	0.010535136796534061
G84	G66	0.010535115376114845
G56	G55	0.010535066947340965
G67	G28	0.010534903965890408
G74	G68	0.010534814558923244
G14	G83	0.01053421851247549
G67	G85	0.010533967055380344
G17	G72	0.010533686727285385
G93	G30	0.010533548891544342
G93	G47	0.010533506982028484
G1	G2	0.010533245280385017
G93	G85	0.010533148422837257
G84	G11	0.010532842017710209
G62	G2	0.010532733984291553
G14	G47	0.010532709769904613
G74	G48	0.010532520711421967
G14	G26	0.010532237589359283
G67	G13	0.0105321379378438
G74	G5	0.010531558655202389
G67	G65	0.010531547479331493
G1	G58	0.010531222447752953
G84	G6	0.010531074367463589
G93	G6	0.010530930012464523
G44	G1	0.010530904866755009
G74	G27	0.010530664585530758
G14	G38	0.010530514642596245
G17	G97	0.010530384257435799
G44	G81	0.0105302594602108
G93	G34	0.01052992045879364
G93	G73	0.010529856197535992
G14	G67	0.010529687628149986
G67	G41	0.010529547929763794
G1	G21	0.010529004037380219
G1	G0	0.01052890345454216
G67	G20	0.0105286231264472
G14	G62	0.010528340004384518
G84	G41	0.010527276434004307
G14	G18	0.010527192614972591
G84	G73	0.010526909492909908
G14	G28	0.01052683312445879
G62	G12	0.010525420308113098
G44	G74	0.010525217279791832
G17	G24	0.010525091551244259
G84	G49	0.010525057092308998
G74	G96	0.010525018908083439
G67	G69	0.010524158366024494
G17	G89	0.01052410714328289
G62	G1	0.010523403063416481
G1	G91	0.010523381642997265
G67	G39	0.010523002594709396
G84	G96	0.010522861033678055
G67	G26	0.010522604919970036
G93	G55	0.010522549971938133
G62	G64	0.010522466152906418
G93	G94	0.01052158884704113
G74	G87	0.010521461255848408
G56	G87	0.01052136905491352
G56	G10	0.010521276853978634
G56	G49	0.010521220974624157
G84	G22	0.010521096177399158
G14	G15	0.010520829819142818
G14	G69	0.010520811192691326
G17	G30	0.01052054576575756
G93	G77	0.010520538315176964
G14	G52	0.010520302690565586
G93	G78	0.010520209558308125
G56	G29	0.010519479401409626
G1	G56	0.01051894761621952
G93	G17	0.010518145747482777
G44	G48	0.010518047958612442
G17	G42	0.010517973452806473
G84	G78	0.010517971590161324
G67	G24	0.010517939925193787
G56	G94	0.01051733735948801
G67	G51	0.01051725447177887
G84	G92	0.010517241433262825
G1	G59	0.010517127811908722
G56	G36	0.010516567155718803
G62	G27	0.010516505688428879
G74	G26	0.010516262613236904
G62	G29	0.01051617693156004
G56	G57	0.010516139678657055
G56	G25	0.01051612664014101
G1	G79	0.010515321046113968
G1	G71	0.010514787398278713
G56	G22	0.010514735244214535
G14	G63	0.010514714755117893
G67	G68	0.010514635592699051
G62	G57	0.010514368303120136
G67	G23	0.01051423978060484
G74	G58	0.010514025576412678
G17	G7	0.010513954795897007
G67	G9	0.01051383651793003
G44	G70	0.010513605549931526
G56	G17	0.01051349937915802
G14	G65	0.01051325537264347
G67	G59	0.01051323115825653
G84	G43	0.010513038374483585
G56	G43	0.010512848384678364
G84	G15	0.01051266212016344
G67	G18	0.01051255501806736
G17	G88	0.01051250472664833
G84	G69	0.010512396693229675
G93	G61	0.010512015782296658
G84	G79	0.010511456057429314
G14	G29	0.010510883294045925
G93	G43	0.010510748252272606
G84	G1	0.010510302148759365
G17	G94	0.010510274209082127
G14	G82	0.01051020435988903
G67	G92	0.010510127991437912
G44	G53	0.010510067455470562
G1	G7	0.010509965009987354
G67	G31	0.010509838350117207
G56	G78	0.010509757325053215
G1	G6	0.010509266518056393
G74	G79	0.010508963838219643
G93	G76	0.010508308187127113
G67	G82	0.010507963597774506
G1	G74	0.010507835075259209
G14	G59	0.010507754981517792
G17	G43	0.010507680475711823
G84	G98	0.010507595725357533
G56	G92	0.01050740759819746
G44	G69	0.01050720363855362
G14	G96	0.01050694938749075
G84	G51	0.010506803169846535
G1	G9	0.010506613180041313
G56	G27	0.010506439954042435
G44	G34	0.01050590816885233
G67	G8	0.010505788959562778
G14	G20	0.010505745187401772
G44	G83	0.010505301877856255
G67	G57	0.01050518173724413
G44	G64	0.010504977777600288
G17	G91	0.010504640638828278
G44	G67	0.010504589416086674
G14	G94	0.010504446923732758
G1	G11	0.010504140518605709
G44	G65	0.010503583587706089
G67	G96	0.010503494180738926
G93	G53	0.010503459721803665
G84	G38	0.010503211989998817
G93	G91	0.010503103025257587
G56	G79	0.010502705350518227
G17	G21	0.010502681136131287
G44	G28	0.010502585209906101
G84	G50	0.010502507910132408
G74	G86	0.010502464137971401
G44	G96	0.010502235032618046
G1	G4	0.010502074845135212
G1	G34	0.010502050630748272
G84	G58	0.010501386597752571
G84	G9	0.010501313954591751
G17	G33	0.010501113720238209
G74	G43	0.010501029901206493
G67	G30	0.01050094049423933
G93	G75	0.01050085574388504
G14	G89	0.010500676929950714
G74	G45	0.010500156320631504
G44	G37	0.010499848984181881
G14	G36	0.010499782860279083
G1	G98	0.010499726980924606
G56	G0	0.010499421507120132
G84	G52	0.010499310679733753
G62	G8	0.010499007068574429
G44	G91	0.010498878546059132
G84	G25	0.010498843155801296
G74	G39	0.010498479008674622
G1	G97	0.010498454794287682
G84	G81	0.0104983514174819
G44	G94	0.010497904382646084
G56	G54	0.010497882030904293
G56	G35	0.010497749783098698
G17	G47	0.010497660376131535
G56	G5	0.010497422888875008
G1	G5	0.01049731019884348
G44	G57	0.010497120209038258
G44	G32	0.010496934875845909
G44	G52	0.010496814735233784
G56	G1	0.010496813803911209
G67	G19	0.01049619261175394
G62	G70	0.010496131144464016
G62	G46	0.010495864786207676
G84	G54	0.010495570488274097
G84	G47	0.010495543479919434
G14	G27	0.010495449416339397
G17	G61	0.010495425201952457
G1	G43	0.010495425201952457
G62	G92	0.010495244525372982
G1	G13	0.010495181195437908
G56	G98	0.010495180264115334
G14	G16	0.010495119728147984
G14	G43	0.010494179092347622
G84	G24	0.010493841953575611
G62	G63	0.010493813082575798
G56	G88	0.010493634268641472
G17	G2	0.01049356535077095
G74	G22	0.010493531823158264
G1	G94	0.0104934461414814
G67	G12	0.010493263602256775
G93	G45	0.010492460802197456
G93	G25	0.010492377914488316
G67	G77	0.010492295026779175
G1	G33	0.01049220934510231
G17	G3	0.010492181405425072
G84	G7	0.010492169298231602
G62	G48	0.010491658933460712
G67	G44	0.010491653345525265
G84	G42	0.01049155555665493
G44	G82	0.010491538792848587
G67	G83	0.010491080582141876
G62	G50	0.010491028428077698
G17	G92	0.010490546934306622
G74	G66	0.010490400716662407
G1	G49	0.010490171611309052
G93	G9	0.010489939711987972
G44	G45	0.01048965472728014
G67	G36	0.01048958394676447
G17	G65	0.010489525273442268
G84	G16	0.010489325039088726
G74	G47	0.01048925518989563
G67	G17	0.010488849133253098
G17	G35	0.010488424450159073
G14	G13	0.01048789732158184
G56	G96	0.010487752966582775
G74	G31	0.010487036779522896
G67	G0	0.010486818850040436
G93	G20	0.010486721992492676
G93	G41	0.010486297309398651
G14	G8	0.010486269369721413
G17	G70	0.010486149229109287
G56	G2	0.010485930368304253
G62	G47	0.01048589963465929
G62	G76	0.01048586331307888
G17	G77	0.010485083796083927
G74	G7	0.010484503582119942
G84	G4	0.010483992286026478
G17	G8	0.010483788326382637
G1	G32	0.01048362534493208
G67	G60	0.010483382269740105
G67	G2	0.01048323791474104
G56	G93	0.010482744313776493
G44	G49	0.010482538491487503
G84	G93	0.010481198318302631
G56	G41	0.010480903089046478
G67	G38	0.010480893775820732
G93	G71	0.010480687953531742
G93	G0	0.01048067957162857
G56	G82	0.010480537079274654
G44	G73	0.010480234399437904
G44	G35	0.01048014871776104
G93	G60	0.01048006396740675
G1	G40	0.010479774326086044
G56	G90	0.010479633696377277
G74	G14	0.010479610413312912
G84	G71	0.010479336604475975
G67	G49	0.010479284450411797
G44	G84	0.010479215532541275
G84	G20	0.01047868188470602
G1	G24	0.010478605516254902
G62	G30	0.010478511452674866
G44	G72	0.010478287003934383
G67	G72	0.01047810073941946
G56	G69	0.01047804206609726
G56	G52	0.010477766394615173
G67	G27	0.010477677918970585
G67	G14	0.01047765277326107
G67	G99	0.010477510280907154
G14	G80	0.010477457195520401
G74	G89	0.01047717034816742
G17	G59	0.010477082803845406
G44	G76	0.010476971976459026
G44	G24	0.01047672051936388
G56	G62	0.010475937277078629
G84	G53	0.010475777089595795
G62	G31	0.010475628077983856
G1	G14	0.01047556009143591
G67	G7	0.010475430637598038
G1	G60	0.010475371964275837
G56	G60	0.010475046001374722
G62	G89	0.010474997572600842
G62	G55	0.010474474169313908
G93	G64	0.01047436147928238
G14	G51	0.010474340990185738
G67	G52	0.010473832488059998
G62	G20	0.010473537258803844
G62	G52	0.010473128408193588
G84	G85	0.010472746565937996
G44	G51	0.010472532361745834
G62	G79	0.01047252956777811
G17	G68	0.010472281835973263
G93	G83	0.010472262278199196
G93	G54	0.010472062043845654
G14	G84	0.010471859946846962
G14	G92	0.01047147624194622
G56	G48	0.01047107670456171
G62	G53	0.01047084666788578
G17	G55	0.010470675304532051
G67	G98	0.010470413602888584
G17	G37	0.010470131412148476
G17	G23	0.010470096953213215
G74	G55	0.010469966568052769
G67	G61	0.010469713248312473
G44	G88	0.010469659231603146
G56	G21	0.010469031520187855
G84	G10	0.010468867607414722
G14	G30	0.010468384250998497
G93	G48	0.01046800147742033
G84	G97	0.010467895306646824
G56	G61	0.01046782173216343
G62	G84	0.01046746876090765
G62	G11	0.01046745479106903
G93	G65	0.010467332787811756
G67	G93	0.010467082262039185
G84	G19	0.010466892272233963
G17	G76	0.010466531850397587
G62	G74	0.010465226136147976
G62	G33	0.010464880615472794
G1	G63	0.010464845225214958
G14	G78	0.010464826598763466
G62	G41	0.010464751161634922
G74	G11	0.010464671067893505
G14	G79	0.010464556515216827
G67	G87	0.010464504361152649
G1	G89	0.010464061982929707
G56	G6	0.010464019142091274
G62	G3	0.010463808663189411
G93	G14	0.010463696904480457
G14	G39	0.010463148355484009
G17	G6	0.010463017970323563
G14	G49	0.010462703183293343
G84	G88	0.010462678037583828
G93	G18	0.010462657548487186
G56	G76	0.010462604463100433
G17	G41	0.010462365113198757
G84	G18	0.010462195612490177
G84	G61	0.010461073368787766
G93	G23	0.01046023890376091
G14	G71	0.010458441451191902
G67	G11	0.010457439348101616
G56	G11	0.010457287542521954
G14	G48	0.010457060299813747
G62	G15	0.010456765070557594
G93	G74	0.010456736199557781
G74	G64	0.010456718504428864
G17	G86	0.010455862618982792
G84	G83	0.010454792529344559
G84	G30	0.010453938506543636
G67	G66	0.010453561320900917
G14	G1	0.010453452356159687
G84	G2	0.010453034192323685
G93	G31	0.010452836751937866
G14	G54	0.010452569462358952
G56	G47	0.010452346876263618
G84	G76	0.010452250018715858
G62	G60	0.010451551526784897
G14	G35	0.010451355949044228
G17	G60	0.010450629517436028
G14	G31	0.010450266301631927
G84	G60	0.01045005302876234
G56	G26	0.010449797846376896
G93	G5	0.01044957060366869
G14	G0	0.010449147783219814
G62	G91	0.01044874731451273
G14	G95	0.010448596440255642
G56	G71	0.010448511689901352
G62	G13	0.010447434149682522
G93	G35	0.010447059758007526
G56	G66	0.01044672541320324
G84	G99	0.010444981046020985
G93	G8	0.01044477242976427
G62	G5	0.01044431235641241
G56	G70	0.010443565435707569
G84	G26	0.010443405248224735
G14	G77	0.010443351231515408
G62	G39	0.010442739352583885
G62	G56	0.010442671366035938
G62	G43	0.010442554019391537
G84	G95	0.01044117845594883
G62	G66	0.010441168211400509
G14	G2	0.01044077705591917
G84	G34	0.010440000332891941
G93	G84	0.010439001955091953
G62	G83	0.010438633151352406
G56	G15	0.010437955148518085
G62	G17	0.010437928140163422
G62	G75	0.01043664664030075
G14	G44	0.010436495766043663
G56	G53	0.01043637190014124
G56	G68	0.010436282493174076
G62	G88	0.010434731841087341
G62	G10	0.010433142073452473
G62	G97	0.010431951843202114
G93	G86	0.010431396774947643
G14	G24	0.010431380942463875
G14	G40	0.010431007482111454
G62	G95	0.010430538095533848
G93	G11	0.010430039837956429
