TF	Target	EdgeWeight
G62	G39	0.009902626276016235
G1	G67	0.009902570396661758
G1	G66	0.009902342222630978
G1	G92	0.009902305901050568
G67	G77	0.009902168065309525
G67	G49	0.009901594370603561
G74	G40	0.0099015012383461
G1	G41	0.00990123488008976
G74	G70	0.009900879114866257
G17	G62	0.009900649078190327
G1	G48	0.009900576435029507
G62	G41	0.009900441393256187
G56	G74	0.009900185279548168
G44	G98	0.009900102391839027
G93	G38	0.009899778291583061
G67	G96	0.009899767115712166
G62	G16	0.009899605065584183
G74	G41	0.009899419732391834
G62	G91	0.009899115189909935
G84	G37	0.009899092838168144
G44	G70	0.009898741729557514
G17	G56	0.009898613207042217
G84	G78	0.009898422285914421
G1	G13	0.009898332878947258
G14	G25	0.009898236952722073
G93	G5	0.009897865355014801
G74	G69	0.009897737763822079
G62	G72	0.009897652082145214
G84	G75	0.009897150099277496
G14	G8	0.009896853938698769
G1	G70	0.009896600618958473
G74	G20	0.00989639200270176
G74	G66	0.009896339848637581
G74	G21	0.009896214120090008
G74	G13	0.009896177798509598
G1	G22	0.009896130301058292
G62	G70	0.009895914234220982
G56	G41	0.009895769879221916
G93	G85	0.009895618073642254
G84	G99	0.009895511902868748
G67	G37	0.009895501658320427
G67	G11	0.009895315393805504
G74	G59	0.009895307011902332
G17	G65	0.009895151481032372
G67	G71	0.009895053692162037
G56	G33	0.009894998744130135
G67	G70	0.009894853457808495
G67	G40	0.009894583374261856
G1	G3	0.009894546121358871
G74	G36	0.009894528426229954
G62	G8	0.009894338436424732
G93	G65	0.009894253686070442
G56	G75	0.009894168935716152
G67	G82	0.009894067421555519
G74	G27	0.009894061833620071
G17	G52	0.009893566370010376
G17	G53	0.009893560782074928
G14	G77	0.009893383830785751
G14	G30	0.009893299080431461
G74	G99	0.009893138892948627
G44	G72	0.009893118403851986
G1	G43	0.00989256240427494
G56	G3	0.009892412461340427
G44	G13	0.009892365895211697
G67	G62	0.009892166592180729
G84	G2	0.009892040863633156
G44	G23	0.009892010129988194
G84	G68	0.009892010129988194
G62	G71	0.009891441091895103
G74	G44	0.00989088136702776
G74	G22	0.009890780784189701
G84	G29	0.009889870882034302
G84	G60	0.009889824315905571
G14	G35	0.009889770299196243
G93	G55	0.009889365173876286
G67	G95	0.009888701140880585
G44	G88	0.009888499043881893
G84	G52	0.00988844409584999
G14	G94	0.00988809671252966
G62	G55	0.009888062253594398
G67	G98	0.00988776609301567
G1	G42	0.009887623600661755
G62	G30	0.009887601248919964
G14	G59	0.009887422434985638
G74	G60	0.009887275286018848
G62	G38	0.009887020103633404
G67	G83	0.009886957705020905
G17	G51	0.009886875748634338
G62	G11	0.009886088781058788
G67	G33	0.009886067360639572
G1	G7	0.009885978884994984
G17	G59	0.009885963052511215
G1	G73	0.009885568171739578
G62	G42	0.009885480627417564
G14	G58	0.009885295294225216
G56	G83	0.009884626604616642
G93	G27	0.009884494356811047
G56	G37	0.009884410537779331
G44	G32	0.00988432951271534
G1	G88	0.009883882477879524
G17	G45	0.009883278980851173
G74	G67	0.009882999584078789
G74	G71	0.009882904589176178
G62	G13	0.00988275557756424
G74	G42	0.009882526472210884
G56	G2	0.009882512502372265
G56	G69	0.009882220067083836
G14	G93	0.009882128797471523
G17	G60	0.00988176092505455
G93	G58	0.009881415404379368
G62	G35	0.009881400503218174
G93	G49	0.009880912490189075
G44	G68	0.009880856610834599
G67	G78	0.009880593046545982
G1	G23	0.009880425408482552
G1	G6	0.009880397468805313
G44	G38	0.009879671968519688
G62	G22	0.009879007935523987
G14	G90	0.009878896176815033
G67	G24	0.009877843782305717
G62	G43	0.00987672246992588
G62	G79	0.009876412339508533
G93	G30	0.009876271709799767
G67	G38	0.009876271709799767
G62	G48	0.009876074269413948
G56	G89	0.009874708950519562
G93	G33	0.0098745571449399
G17	G12	0.009873957373201847
G1	G90	0.009873611852526665
G14	G84	0.009873345494270325
G14	G67	0.0098733427003026
G74	G53	0.009873154573142529
G56	G24	0.00987306796014309
G56	G80	0.009872904047369957
G84	G48	0.009872687980532646
G14	G33	0.00987253151834011
G74	G81	0.009872415103018284
G56	G6	0.00987211987376213
G67	G65	0.009871850721538067
G56	G78	0.00987167563289404
G62	G17	0.009871598333120346
G17	G70	0.009871571324765682
G14	G36	0.009871453046798706
G56	G9	0.009871188551187515
G74	G88	0.00987101998180151
G14	G5	0.009870901703834534
G67	G45	0.009870494715869427
G67	G94	0.009870330803096294
G93	G48	0.009869852103292942
G62	G20	0.009869791567325592
G14	G42	0.009869673289358616
G93	G82	0.009869621135294437
G93	G61	0.009869568981230259
G14	G20	0.009869123809039593
G84	G66	0.009868777357041836
G56	G23	0.009868520312011242
G14	G9	0.009868425317108631
G44	G17	0.009867986664175987
G17	G9	0.009867739863693714
G93	G8	0.009867632761597633
G74	G95	0.009867632761597633
G84	G11	0.009867366403341293
G93	G22	0.009867365472018719
G44	G60	0.009867328219115734
G17	G34	0.009867270477116108
G62	G84	0.00986724067479372
G74	G24	0.009866700507700443
G62	G54	0.009866688400506973
G44	G25	0.009866680018603802
G44	G33	0.009866521693766117
G44	G84	0.009866352193057537
G44	G86	0.00986624974757433
G62	G7	0.009865853935480118
G67	G14	0.009865839965641499
G17	G92	0.00986572913825512
G44	G51	0.009865548461675644
G74	G72	0.009865459986031055
G67	G22	0.009865333326160908
G1	G14	0.009865272790193558
G17	G35	0.009865210391581059
G93	G50	0.009865127503871918
G14	G0	0.00986474473029375
G56	G91	0.009864721447229385
G62	G24	0.009864650666713715
G56	G47	0.00986454263329506
G1	G35	0.009864332154393196
G14	G1	0.00986388698220253
G44	G83	0.009863450191915035
G17	G23	0.009863446466624737
G56	G19	0.009863440878689289
G56	G76	0.00986341293901205
G93	G92	0.009863238781690598
G62	G57	0.009863235056400299
G74	G32	0.009863215498626232
G44	G47	0.009863176383078098
G93	G52	0.00986313633620739
G44	G50	0.00986291654407978
G62	G90	0.009862805716693401
G67	G69	0.009862689301371574
G74	G62	0.009862660430371761
G1	G68	0.009862604551017284
G74	G91	0.009862066246569157
G14	G79	0.009861902333796024
G93	G64	0.009861801750957966
G44	G12	0.009861452504992485
G93	G91	0.009861430153250694
G56	G58	0.009861389175057411
G93	G69	0.009861201979219913
G84	G97	0.009861188940703869
G62	G28	0.009861037135124207
G14	G98	0.00986058171838522
G44	G36	0.009860527701675892
G84	G39	0.009860506281256676
G17	G11	0.009860360063612461
G84	G61	0.009860248304903507
G44	G57	0.009860050864517689
G1	G93	0.00986000057309866
G17	G84	0.009859874844551086
G67	G87	0.009859859943389893
G67	G12	0.009859830141067505
G17	G36	0.009859827347099781
G62	G5	0.009859777987003326
G1	G20	0.009859777055680752
G56	G71	0.009859687648713589
G93	G98	0.009859585203230381
G17	G29	0.009859167970716953
G1	G38	0.009858543984591961
G67	G92	0.009858460165560246
G1	G25	0.009858052246272564
G93	G81	0.00985791627317667
G93	G47	0.009857812896370888
G14	G7	0.009857595898211002
G44	G40	0.009857355616986752
G74	G80	0.009856884367763996
G74	G45	0.009856753051280975
G93	G68	0.009856544435024261
G14	G49	0.009856436401605606
G1	G55	0.009856308810412884
G14	G66	0.009855823591351509
G84	G79	0.00985557958483696
G74	G28	0.009855560958385468
G84	G95	0.009854508563876152
G14	G26	0.009854152798652649
G17	G15	0.009853871539235115
G17	G77	0.009853778406977654
G93	G97	0.009853615425527096
G74	G35	0.009853466413915157
G62	G26	0.009853293187916279
G56	G35	0.009853282943367958
G56	G39	0.009853223338723183
G84	G71	0.009853205643594265
G93	G25	0.00985309761017561
G56	G61	0.009853077121078968
G56	G25	0.009852871298789978
G67	G79	0.009852784685790539
G67	G73	0.009852646850049496
G17	G87	0.009852389805018902
G44	G2	0.009851979091763496
G1	G86	0.009851881302893162
G1	G4	0.009851525537669659
G56	G38	0.009851481765508652
G56	G22	0.009850866161286831
G44	G9	0.009850663132965565
G17	G78	0.009850443340837955
G62	G86	0.00985019002109766
G56	G29	0.009849805384874344
G44	G85	0.00984955858439207
G17	G97	0.009848986752331257
G44	G3	0.009848536923527718
G14	G52	0.009848435409367085
G93	G71	0.009848318994045258
G56	G8	0.009848284535109997
G14	G91	0.009848203510046005
G14	G86	0.009848087094724178
G84	G67	0.009847765788435936
G56	G92	0.009847261011600494
G56	G36	0.009846842847764492
G1	G94	0.009846688248217106
G67	G19	0.009846685454249382
G1	G26	0.00984662864357233
G14	G43	0.00984661839902401
G93	G15	0.00984659232199192
G56	G5	0.009846441447734833
G44	G56	0.009846403263509274
G62	G25	0.0098463986068964
G84	G34	0.009845961816608906
G74	G34	0.009845804423093796
G44	G77	0.009845682419836521
G74	G26	0.009845620021224022
G14	G95	0.009845559485256672
G1	G21	0.00984548032283783
G44	G93	0.009845094755291939
G17	G22	0.009844842366874218
G44	G69	0.009844707325100899
G74	G68	0.009844668209552765
G17	G3	0.009844615124166012
G14	G78	0.009844393469393253
G62	G34	0.009844392538070679
G67	G17	0.009844385087490082
G67	G30	0.00984411220997572
G17	G75	0.009844042360782623
G84	G17	0.00984397903084755
G14	G29	0.009843749925494194
G93	G80	0.009843588806688786
G44	G53	0.009843466803431511
G1	G84	0.009843237698078156
G14	G74	0.009842976927757263
G62	G93	0.009842701256275177
G14	G60	0.009842580184340477
G14	G39	0.009842521511018276
G74	G65	0.009842386469244957
G56	G44	0.00984220951795578
G74	G48	0.009841850958764553
G62	G81	0.009841576218605042
G56	G34	0.009841575287282467
G1	G9	0.00984154175966978
G44	G0	0.009840371087193489
G93	G99	0.009840346872806549
G56	G52	0.00983999203890562
G93	G53	0.009839862585067749
G17	G93	0.009839599020779133
G74	G61	0.009838773868978024
G67	G54	0.009838735684752464
G74	G57	0.009838497266173363
G1	G11	0.00983844231814146
G62	G98	0.009838290512561798
G62	G29	0.009837841615080833
G44	G75	0.009837562218308449
G44	G18	0.009837362915277481
G74	G37	0.009837204590439796
G56	G96	0.009836780838668346
G93	G79	0.009836096316576004
G67	G10	0.009836046025156975
G56	G46	0.009835848584771156
G84	G31	0.009835845790803432
G62	G53	0.009835800155997276
G67	G63	0.009835378266870975
G56	G84	0.009835371747612953
G56	G15	0.009835327975451946
G17	G72	0.00983523391187191
G14	G38	0.009835193865001202
G84	G6	0.009835044853389263
G74	G63	0.009834342636168003
G1	G65	0.00983431190252304
G93	G17	0.009834306314587593
G74	G38	0.009833553805947304
G56	G68	0.009833458811044693
G1	G44	0.009833415038883686
G44	G15	0.009832831099629402
G1	G45	0.009832819923758507
G17	G47	0.009832814335823059
G74	G82	0.009832803159952164
G14	G51	0.009832293726503849
G84	G12	0.009832282550632954
G17	G0	0.009832179173827171
G44	G62	0.00983149278908968
G93	G29	0.009831378236413002
G74	G79	0.00983117800205946
G56	G26	0.009831106290221214
G1	G81	0.009831058792769909
G67	G5	0.00983105693012476
G17	G99	0.009830527007579803
G1	G33	0.009830284863710403
G84	G69	0.009829934686422348
G17	G27	0.009829699993133545
G84	G98	0.009829508140683174
G62	G67	0.009829402901232243
G93	G59	0.009829368442296982
G44	G6	0.00982876867055893
G67	G88	0.009828655980527401
G74	G77	0.009828607551753521
G62	G45	0.009828587993979454
G17	G68	0.009828523732721806
G44	G31	0.009828375652432442
G67	G23	0.00982836913317442
G44	G7	0.009828293696045876
G84	G0	0.009828065522015095
G1	G12	0.009827963076531887
G44	G8	0.009827923960983753
G67	G0	0.009827913716435432
G67	G8	0.009827861562371254
G67	G44	0.009827804751694202
G44	G5	0.009827733971178532
G14	G6	0.009827356785535812
G74	G1	0.0098272655159235
G67	G27	0.009826668538153172
G93	G70	0.009826606139540672
G17	G96	0.009826438501477242
G1	G89	0.009826235473155975
G14	G99	0.009825010783970356
G84	G59	0.00982479378581047
G67	G84	0.009824331849813461
G62	G49	0.009824185632169247
G67	G29	0.009823799133300781
G84	G73	0.009823564440011978
G1	G0	0.009823257103562355
G74	G86	0.009823236614465714
G93	G19	0.009823235683143139
G74	G90	0.009822559542953968
G74	G6	0.009822456166148186
G67	G60	0.009822336956858635
G56	G72	0.009822183288633823
G67	G55	0.009822014719247818
G67	G48	0.00982185173779726
G93	G13	0.009821411222219467
G84	G25	0.009821377694606781
G67	G35	0.009821207262575626
G56	G67	0.009819802828133106
G74	G47	0.009819799102842808
G62	G15	0.009819462895393372
G44	G80	0.00981934554874897
G84	G54	0.009818983264267445
G56	G7	0.009818912483751774
G62	G75	0.009818846359848976
G17	G89	0.009818010963499546
G62	G37	0.009818004444241524
G56	G63	0.009817796759307384
G44	G67	0.009817725978791714
G62	G69	0.009817640297114849
G17	G73	0.009817471727728844
G62	G56	0.009817381389439106
G67	G51	0.009816979989409447
G84	G49	0.009816937148571014
G84	G88	0.00981646403670311
G74	G78	0.009816332720220089
G93	G86	0.0098161855712533
G67	G42	0.009815999306738377
G14	G96	0.00981591921299696
G17	G82	0.009815385565161705
G74	G12	0.009815104305744171
G56	G70	0.009814937599003315
G14	G89	0.009814191609621048
G62	G6	0.009813652373850346
G17	G67	0.009813609533011913
G56	G0	0.009813494049012661
G14	G19	0.009813333861529827
G67	G75	0.009813223034143448
G62	G10	0.009812961332499981
G62	G12	0.009812857024371624
G84	G9	0.009812830947339535
G84	G56	0.009812670759856701
G93	G35	0.00981239601969719
G1	G19	0.00981189589947462
G44	G78	0.00981186144053936
G74	G19	0.009811212308704853
G14	G81	0.009811150841414928
G17	G74	0.009811010211706161
G17	G37	0.009810637682676315
G56	G90	0.009810516610741615
G74	G46	0.009810175746679306
G84	G8	0.009810112416744232
G44	G66	0.009809925220906734
G56	G65	0.009809906594455242
G17	G20	0.009808892384171486
G44	G20	0.00980879832059145
G84	G62	0.009808674454689026
G14	G50	0.009808248840272427
G93	G76	0.009807759895920753
G1	G95	0.009807433933019638
G44	G63	0.009807158261537552
G84	G3	0.009806972928345203
G1	G32	0.009806898422539234
G56	G14	0.009806389920413494
G17	G83	0.009806280955672264
G93	G44	0.00980590470135212
G44	G79	0.00980584230273962
G1	G59	0.009805748239159584
G93	G11	0.009805544279515743
G74	G98	0.00980544462800026
G17	G4	0.009805197827517986
G1	G96	0.00980511587113142
G62	G58	0.009804886765778065
G74	G9	0.009804820641875267
G14	G24	0.009804691188037395
G93	G14	0.009804565459489822
G17	G46	0.009804517962038517
G14	G85	0.009804395027458668
G14	G54	0.009804111905395985
G17	G43	0.009804044850170612
G74	G56	0.009803583845496178
G62	G97	0.009803460910916328
G17	G81	0.009803174063563347
G17	G76	0.00980288628488779
G56	G87	0.00980284996330738
G62	G27	0.009802695363759995
G44	G61	0.00980191770941019
G67	G4	0.009801490232348442
G1	G99	0.009801363572478294
G44	G29	0.009801125153899193
G62	G9	0.009800394997000694
G62	G92	0.009800294414162636
G44	G28	0.009800108149647713
G84	G22	0.009799815714359283
G67	G68	0.009799745865166187
G14	G73	0.009799715131521225
G17	G79	0.009799639694392681
G84	G27	0.009799505583941936
G44	G71	0.009799270890653133
G62	G83	0.009799042716622353
G74	G23	0.009798858314752579
G56	G31	0.009798840619623661
G17	G48	0.009798426181077957
G84	G89	0.009798231534659863
G84	G38	0.009798213839530945
G93	G26	0.009797828271985054
G14	G69	0.009797804057598114
G93	G24	0.009797769598662853
G62	G94	0.009797762148082256
G62	G1	0.009797167032957077
G62	G46	0.009797162376344204
G84	G10	0.009797133505344391
G14	G72	0.009797043167054653
G93	G3	0.009796997532248497
G84	G16	0.00979679822921753
G17	G6	0.009796136990189552
G17	G19	0.009795929305255413
G62	G52	0.009795823134481907
G1	G85	0.009795734658837318
G74	G55	0.00979527086019516
G17	G50	0.009795223362743855
G84	G55	0.0097950529307127
G56	G32	0.009794515557587147
G44	G96	0.009794358164072037
G56	G73	0.009794333949685097
G84	G30	0.009794188663363457
G1	G82	0.009794178418815136
G44	G90	0.009793983772397041
G67	G50	0.009793414734303951
G84	G45	0.009793313220143318
G84	G5	0.009793142788112164
G84	G74	0.009792925789952278
G44	G59	0.009792791679501534
G17	G41	0.009792747907340527
G67	G15	0.009792570024728775
G93	G73	0.009792548604309559
G14	G17	0.009792439639568329
G44	G24	0.009792294353246689
G93	G62	0.00979221984744072
G74	G15	0.00979202426970005
G67	G1	0.009791785851120949
G74	G75	0.009791770949959755
G84	G58	0.00979098491370678
G84	G15	0.009790959767997265
G1	G83	0.009790755808353424
G84	G28	0.00979034323245287
G17	G91	0.009790298528969288
G84	G14	0.009790297597646713
G44	G92	0.009790223091840744
G44	G82	0.009790045209228992
G93	G7	0.009789867326617241
G14	G31	0.009789505042135715
G1	G77	0.009789484553039074
G93	G57	0.009789181873202324
G56	G1	0.009789150208234787
G74	G84	0.009788963943719864
G74	G54	0.009787888266146183
G62	G76	0.009787768125534058
G84	G43	0.009787683375179768
G14	G2	0.009787308983504772
G67	G53	0.00978714320808649
G67	G18	0.009787089191377163
G17	G57	0.009786857292056084
G56	G85	0.009786678478121758
G14	G87	0.009786075912415981
G56	G57	0.009785833768546581
G56	G59	0.009785822592675686
G93	G40	0.009785763919353485
G67	G74	0.00978538952767849
G62	G82	0.009784976951777935
G44	G10	0.009784805588424206
G67	G57	0.009784744121134281
G17	G66	0.009784571826457977
G17	G85	0.009784365072846413
G84	G1	0.009784357622265816
G56	G16	0.009784295223653316
G14	G37	0.009784202091395855
G74	G96	0.00978391058743
G1	G8	0.00978383980691433
G74	G43	0.009783630259335041
G44	G46	0.009783226996660233
G14	G88	0.009782842360436916
G74	G64	0.009782741777598858
G84	G50	0.00978266354650259
G44	G52	0.009782562963664532
G84	G64	0.009782473556697369
G14	G47	0.009782428853213787
G67	G80	0.009782357141375542
G14	G80	0.00978234875947237
G93	G37	0.009782310575246811
G67	G13	0.009782222099602222
G62	G3	0.009782173670828342
G84	G40	0.009782119654119015
G44	G76	0.009782000444829464
G74	G5	0.00978199765086174
G84	G4	0.009781518951058388
G56	G11	0.009781498461961746
G56	G94	0.00978130754083395
G93	G45	0.009781179018318653
G84	G72	0.009781028144061565
G56	G4	0.00978014711290598
G44	G11	0.009780095890164375
G14	G61	0.009780005551874638
G1	G97	0.009779981337487698
G1	G72	0.00977996364235878
G17	G7	0.009779887273907661
G62	G4	0.009779848158359528
G17	G44	0.009779779240489006
G56	G45	0.009779730811715126
G74	G85	0.009779701940715313
G84	G21	0.00977951567620039
G44	G27	0.0097794309258461
G56	G54	0.009778997860848904
G17	G32	0.009778968058526516
G62	G36	0.009778572246432304
G44	G91	0.009778340347111225
G62	G18	0.009777732193470001
G17	G24	0.009777720086276531
G93	G16	0.009777002036571503
G14	G65	0.009776961989700794
G84	G41	0.009776134975254536
G14	G75	0.009775967337191105
G17	G8	0.009775894694030285
G62	G78	0.009775628335773945
G1	G79	0.009775534272193909
G62	G77	0.009775492362678051
G17	G71	0.009775247424840927
G67	G90	0.009775186888873577
G1	G64	0.009775139391422272
G74	G0	0.009774964302778244
G74	G7	0.009774749167263508
G14	G45	0.009774673730134964
G74	G17	0.009774552658200264
G67	G43	0.009774434380233288
G67	G58	0.00977389607578516
G17	G28	0.00977355521172285
G44	G19	0.009773483499884605
G17	G98	0.00977273192256689
G56	G86	0.00977256242185831
G44	G45	0.009772532619535923
G74	G87	0.009772511199116707
G67	G81	0.009772330522537231
G17	G55	0.009772286750376225
G84	G7	0.009772032499313354
G74	G83	0.009771439246833324
G1	G91	0.009771234355866909
G62	G50	0.00977123249322176
G1	G62	0.009771205484867096
G67	G36	0.009771060198545456
G56	G55	0.009770989418029785
G74	G89	0.009770737029612064
G17	G54	0.009770732372999191
G17	G88	0.009770719334483147
G14	G62	0.009770145639777184
G84	G81	0.009769805707037449
G74	G30	0.00976976752281189
G17	G2	0.009768376126885414
G14	G13	0.009768218733370304
G44	G95	0.009768112562596798
G17	G58	0.009768051095306873
G14	G63	0.009767607785761356
G1	G57	0.009767454117536545
G84	G83	0.009767076931893826
G84	G87	0.009766809642314911
G67	G25	0.009766804985702038
G56	G99	0.009766659699380398
G67	G6	0.009766205213963985
G93	G41	0.009766069240868092
G74	G25	0.0097659258171916
G14	G21	0.009765807539224625
G17	G5	0.009765595197677612
G74	G11	0.009765484370291233
G17	G80	0.00976511649787426
G84	G36	0.009764968417584896
G67	G28	0.00976472906768322
G67	G34	0.009764699265360832
G14	G83	0.009764585644006729
G84	G26	0.009764578193426132
G93	G12	0.00976450927555561
G93	G32	0.009764457121491432
G93	G43	0.009764331392943859
G44	G58	0.009763729758560658
G14	G70	0.009763597510755062
G67	G99	0.009763355366885662
G62	G80	0.009763147681951523
G14	G10	0.00976309459656477
G1	G39	0.009762671776115894
G67	G31	0.009762530215084553
G1	G80	0.009762495756149292
G44	G30	0.009762479923665524
G62	G63	0.009762464091181755
G44	G48	0.009762379340827465
G56	G48	0.00976201705634594
G67	G46	0.009761624038219452
G44	G81	0.009761465713381767
G84	G18	0.00976144801825285
G44	G94	0.009761239401996136
G56	G28	0.009761037304997444
G44	G55	0.009761011227965355
G67	G21	0.009760892018675804
G62	G33	0.009760847315192223
G44	G4	0.00976076815277338
G84	G19	0.009760667569935322
G17	G30	0.009760591201484203
G93	G94	0.009760315530002117
G17	G94	0.009759964421391487
G14	G3	0.009759683161973953
G84	G57	0.009759306907653809
G62	G73	0.00975893810391426
G84	G90	0.009758803993463516
G56	G98	0.00975830852985382
G44	G26	0.009758279658854008
G14	G53	0.009757760912179947
G44	G22	0.009756891056895256
G56	G12	0.00975651666522026
G44	G43	0.009755928069353104
G14	G56	0.009755074977874756
G62	G95	0.009754990227520466
G17	G33	0.009754828177392483
G62	G66	0.009754225611686707
G62	G47	0.009753874503076077
G14	G4	0.009753306396305561
G62	G68	0.00975318904966116
G67	G61	0.009753142483532429
G56	G21	0.009753051213920116
G93	G78	0.009752948768436909
G62	G31	0.009752724319696426
G56	G64	0.009752541780471802
G17	G1	0.009752437472343445
G62	G60	0.009752040728926659
G93	G39	0.009751442819833755
G17	G18	0.009751435369253159
G14	G97	0.009751355275511742
G67	G26	0.009751240722835064
G67	G39	0.009750389494001865
G56	G10	0.00975031591951847
G44	G1	0.009749894961714745
G17	G95	0.009749864228069782
G84	G80	0.009749829769134521
G14	G34	0.009749578312039375
G17	G21	0.009749517776072025
G93	G6	0.009749474003911018
G56	G20	0.009749428369104862
G44	G42	0.0097487922757864
G44	G41	0.009748751297593117
G14	G12	0.00974807795137167
G67	G56	0.009748040698468685
G93	G56	0.009747818112373352
G62	G51	0.009747576899826527
G56	G50	0.009747411124408245
G62	G19	0.009746991097927094
G62	G74	0.009746921248733997
G62	G23	0.00974670797586441
G62	G64	0.00974624790251255
G93	G4	0.00974571704864502
G93	G72	0.009744971059262753
G93	G77	0.009744718670845032
G67	G89	0.009744707494974136
G14	G27	0.009744681417942047
G56	G27	0.009743905626237392
G93	G51	0.009742929600179195
G44	G73	0.009742782451212406
G44	G87	0.009742533788084984
G44	G34	0.009742297232151031
G93	G36	0.009741668589413166
