TF	Target	EdgeWeight
G56	G84	0.010671946220099926
G56	G94	0.01067002210766077
G14	G44	0.010669385083019733
G1	G90	0.010668843053281307
G1	G64	0.010668347589671612
G67	G11	0.010667736642062664
G56	G53	0.01066687423735857
G14	G25	0.010666741989552975
G14	G74	0.010666733607649803
G67	G24	0.010666687972843647
G74	G83	0.010666580870747566
G74	G40	0.010666373185813427
G56	G44	0.010666371323168278
G67	G96	0.010665963403880596
G74	G97	0.01066562719643116
G74	G38	0.010665373876690865
G14	G5	0.01066500972956419
G56	G8	0.010664796456694603
G56	G63	0.010664601810276508
G74	G81	0.010664565488696098
G1	G50	0.010664541274309158
G14	G59	0.010664008557796478
G14	G51	0.010663285851478577
G1	G82	0.010662906803190708
G56	G83	0.010662627406418324
G56	G82	0.010662551037967205
G56	G33	0.010662498883903027
G14	G32	0.01066174078732729
G1	G12	0.010661611333489418
G67	G74	0.010660245083272457
G1	G30	0.010660169646143913
G56	G28	0.010660083033144474
G74	G93	0.01065919827669859
G67	G62	0.010657367296516895
G67	G48	0.010657079517841339
G56	G74	0.010656807571649551
G14	G30	0.010656544007360935
G74	G23	0.0106565086171031
G74	G56	0.010656407102942467
G14	G91	0.01065616961568594
G74	G90	0.010656114667654037
G1	G23	0.010656039230525494
G74	G68	0.010655838996171951
G14	G77	0.010655584745109081
G1	G53	0.010655011981725693
G67	G3	0.010654967278242111
G74	G13	0.010654727928340435
G74	G36	0.010653924196958542
G74	G16	0.010653778910636902
G1	G11	0.01065367553383112
G67	G76	0.010653598234057426
G56	G4	0.010653477162122726
G44	G28	0.010652605444192886
G93	G49	0.010652223601937294
G93	G28	0.01065175049006939
G56	G15	0.010651429183781147
G1	G54	0.010651402175426483
G74	G87	0.010651265271008015
G14	G95	0.010651093907654285
G1	G72	0.010650716722011566
G14	G93	0.010650712065398693
G67	G52	0.010650706477463245
G56	G71	0.010650595650076866
G67	G73	0.010649772360920906
G67	G36	0.010649571195244789
G93	G58	0.010649404488503933
G14	G78	0.010649173520505428
G93	G20	0.010649050585925579
G93	G26	0.010648896917700768
G1	G65	0.010648553259670734
G1	G94	0.010648193769156933
G93	G4	0.010646041482686996
G93	G82	0.010644877329468727
G56	G2	0.01064473856240511
G74	G7	0.010644732043147087
G1	G3	0.010644687339663506
G1	G34	0.010644481517374516
G67	G88	0.010644457302987576
G44	G48	0.01064434926956892
G44	G70	0.01064413134008646
G67	G51	0.010643651708960533
G74	G54	0.01064352411776781
G67	G18	0.010643471032381058
G44	G63	0.010643399320542812
G44	G9	0.010642866604030132
G74	G99	0.010642854496836662
G56	G20	0.010642538778483868
G67	G53	0.010642354376614094
G14	G96	0.010642190463840961
G93	G69	0.010642088949680328
G56	G11	0.010641386732459068
G67	G87	0.01064083632081747
G14	G81	0.010640181601047516
G74	G51	0.010639786720275879
G44	G62	0.01063957903534174
G56	G43	0.010639369487762451
G14	G4	0.010639096610248089
G93	G0	0.010638544335961342
G14	G82	0.010638521052896976
G14	G55	0.010637443512678146
G44	G88	0.010637341998517513
G93	G30	0.010637215338647366
G56	G66	0.010637139901518822
G93	G15	0.010636821389198303
G93	G85	0.010636481456458569
G1	G55	0.010636428371071815
G74	G17	0.010636081919074059
G1	G2	0.010635416954755783
G93	G90	0.010635136626660824
G44	G78	0.010633989237248898
G56	G93	0.01063376385718584
G67	G75	0.010633587837219238
G67	G19	0.010633353143930435
G1	G10	0.010633273050189018
G14	G20	0.010633133351802826
G67	G5	0.010633119381964207
G1	G86	0.010633034631609917
G1	G98	0.010633019730448723
G74	G5	0.010632851161062717
G93	G43	0.010632441379129887
G14	G8	0.01063136663287878
G14	G90	0.010631030425429344
G14	G22	0.010630776174366474
G56	G77	0.010630737990140915
G14	G2	0.010630673728883266
G1	G44	0.010630619712173939
G56	G90	0.01062991563230753
G67	G20	0.010629397816956043
G74	G34	0.010629109106957912
G56	G60	0.010628948919475079
G56	G81	0.010628669522702694
G93	G55	0.01062858197838068
G1	G71	0.010627830401062965
G56	G31	0.010627741925418377
G93	G39	0.010627683252096176
G44	G38	0.010627631098031998
G44	G94	0.01062748208642006
G56	G85	0.010627083480358124
G67	G10	0.01062652189284563
G56	G96	0.010626425966620445
G74	G27	0.010625672526657581
G74	G44	0.01062542200088501
G67	G59	0.01062480267137289
G14	G80	0.010624628514051437
G56	G72	0.010624331422150135
G1	G89	0.010623686015605927
G1	G27	0.010623462498188019
G1	G75	0.010623453184962273
G1	G38	0.010623116977512836
G67	G2	0.010622926987707615
G44	G4	0.01062280684709549
G44	G87	0.010622476227581501
G56	G80	0.010622370056807995
G14	G19	0.010622283443808556
G56	G24	0.010622081346809864
G1	G62	0.010622077621519566
G56	G16	0.010621550492942333
G14	G97	0.010621528141200542
G1	G36	0.010620955377817154
G1	G41	0.01062070019543171
G84	G37	0.010620597749948502
G67	G68	0.01062059123069048
G74	G46	0.010620500892400742
G1	G45	0.01062043011188507
G93	G48	0.010620207525789738
G74	G14	0.010619718581438065
G74	G95	0.01061925757676363
G14	G87	0.010619250126183033
G44	G10	0.010618193075060844
G74	G52	0.010618063621222973
G1	G19	0.010618031956255436
G93	G24	0.010617990046739578
G67	G41	0.010617893189191818
G14	G85	0.010617870837450027
G56	G73	0.010617673397064209
G1	G46	0.010617665946483612
G84	G87	0.010617664083838463
G74	G79	0.010617516003549099
G17	G26	0.010617461986839771
G84	G97	0.0106171490624547
G56	G48	0.01061702799052
G84	G67	0.010616891086101532
G84	G35	0.01061687059700489
G1	G83	0.010616542771458626
G56	G18	0.010616392828524113
G74	G15	0.010616254061460495
G93	G13	0.010615972802042961
G1	G22	0.010615887120366096
G1	G96	0.010615457780659199
G14	G11	0.010615445673465729
G14	G69	0.010615414939820766
G44	G32	0.010615223087370396
G14	G57	0.010615184903144836
G14	G36	0.010615169070661068
G84	G93	0.01061463262885809
G44	G77	0.010613654740154743
G74	G80	0.010613628663122654
G17	G51	0.010613086633384228
G17	G37	0.010612954385578632
G44	G64	0.010612537153065205
G74	G94	0.010612060315907001
G1	G13	0.010611839592456818
G44	G53	0.010611451230943203
G14	G21	0.010610675439238548
G14	G3	0.010610600002110004
G56	G47	0.010610563680529594
G14	G68	0.010610449127852917
G44	G19	0.01061042957007885
G74	G66	0.010610413737595081
G14	G23	0.010610292665660381
G44	G68	0.01061016321182251
G17	G39	0.010609456337988377
G84	G46	0.01060930173844099
G74	G67	0.010609189048409462
G56	G99	0.010609129443764687
G67	G12	0.010609102435410023
G67	G64	0.010608901269733906
G56	G89	0.01060822419822216
G17	G38	0.010607495903968811
G67	G22	0.010607253760099411
G56	G34	0.01060724537819624
G14	G24	0.01060707587748766
G56	G22	0.010606965981423855
G84	G72	0.010606429539620876
G56	G13	0.010606147348880768
G67	G29	0.010606017895042896
G67	G80	0.010605938732624054
G84	G4	0.010605661198496819
G67	G55	0.010605478659272194
G14	G79	0.010604924522340298
G14	G48	0.010604726150631905
G74	G82	0.010604598559439182
G67	G6	0.010604506358504295
G17	G11	0.010604489594697952
G14	G47	0.010604435577988625
G1	G20	0.010604236274957657
G56	G45	0.01060420274734497
G67	G82	0.010604146867990494
G93	G95	0.010603397153317928
G56	G30	0.01060311309993267
G84	G5	0.010603094473481178
G14	G39	0.01060306467115879
G74	G75	0.010602835565805435
G67	G60	0.010602007620036602
G44	G99	0.010601241141557693
G44	G97	0.010600960813462734
G67	G32	0.010600482113659382
G93	G27	0.01060039084404707
G93	G14	0.010600381530821323
G17	G99	0.010600279085338116
G74	G24	0.010600131005048752
G17	G86	0.010599472559988499
G74	G4	0.010599344968795776
G67	G78	0.010598978027701378
G67	G14	0.010598961263895035
G17	G3	0.010598894208669662
G44	G72	0.010598697699606419
G84	G91	0.010598685592412949
G84	G52	0.010598598048090935
G93	G33	0.01059852633625269
G67	G13	0.010598422959446907
G44	G36	0.010598386637866497
G17	G97	0.010598191991448402
G93	G98	0.0105981370434165
G84	G90	0.010597985237836838
G84	G88	0.010597804561257362
G14	G0	0.01059778407216072
G1	G61	0.010597753338515759
G84	G78	0.010597714222967625
G14	G6	0.010597496293485165
G74	G84	0.010597288608551025
G74	G70	0.010597055777907372
G17	G40	0.010597052052617073
G56	G37	0.01059699710458517
G14	G33	0.01059685554355383
G84	G45	0.010596834123134613
G17	G8	0.01059670653194189
G67	G47	0.010596648789942265
G1	G95	0.010596446692943573
G44	G12	0.010595881380140781
G1	G51	0.010595864616334438
G67	G9	0.010595784522593021
G1	G69	0.010595772415399551
G56	G27	0.010595591738820076
G14	G52	0.010595550760626793
G93	G73	0.010595133528113365
G17	G76	0.010594681836664677
G84	G83	0.010594559833407402
G44	G11	0.010594207793474197
G93	G47	0.010594064369797707
G17	G1	0.010593821294605732
G44	G20	0.010593258775770664
G56	G36	0.010592768900096416
G1	G99	0.010592435486614704
G67	G34	0.0105923842638731
G1	G97	0.010592208243906498
G93	G75	0.010592046193778515
G56	G86	0.01059179101139307
G67	G86	0.010591606609523296
G44	G1	0.010591542348265648
G67	G95	0.010591494850814342
G84	G15	0.010591477155685425
G74	G1	0.010591407306492329
G67	G85	0.010591350495815277
G44	G21	0.010591341182589531
G84	G58	0.010590987280011177
G17	G57	0.010590881109237671
G84	G48	0.01059047318994999
G1	G63	0.010590142570436
G56	G50	0.010589824058115482
G1	G17	0.010589572601020336
G14	G17	0.010589547455310822
G67	G98	0.010589429177343845
G84	G20	0.010589228011667728
G56	G61	0.010588843375444412
G1	G33	0.010588831268250942
G1	G35	0.01058831438422203
G84	G94	0.01058830227702856
G56	G7	0.010588147677481174
G17	G75	0.010588105767965317
G14	G38	0.010587826371192932
G67	G99	0.010587177239358425
G1	G15	0.010587019845843315
G93	G77	0.01058682519942522
G1	G43	0.010586577467620373
G84	G7	0.010585746727883816
G14	G10	0.010585502721369267
G67	G23	0.01058544497936964
G17	G55	0.010585383512079716
G17	G5	0.010584881529211998
G1	G7	0.010584709234535694
G93	G10	0.010583784431219101
G44	G42	0.010583690367639065
G1	G37	0.010583626106381416
G93	G99	0.01058328989893198
G1	G70	0.010583275929093361
G1	G18	0.010583211667835712
G17	G65	0.01058297697454691
G1	G47	0.0105824563652277
G74	G89	0.010582365095615387
G56	G70	0.010582211427390575
G74	G22	0.010582064278423786
G84	G10	0.010581903159618378
G67	G42	0.010581731796264648
G56	G49	0.010581380687654018
G74	G9	0.01058074738830328
G74	G71	0.010580663569271564
G74	G10	0.010580558329820633
G67	G77	0.01058038417249918
G84	G51	0.010579878464341164
G67	G72	0.010579788126051426
G14	G53	0.010579518042504787
G1	G59	0.010579129680991173
G1	G9	0.010579080320894718
G84	G76	0.010578729212284088
G93	G64	0.010578006505966187
G14	G42	0.010578000918030739
G14	G61	0.010577566921710968
G74	G21	0.010577117092907429
G67	G46	0.010576932691037655
G56	G91	0.010576833039522171
G93	G34	0.010576710104942322
G1	G28	0.010576560162007809
G67	G21	0.010575906373560429
G74	G92	0.010575695894658566
G74	G49	0.010575667023658752
G17	G20	0.010574710555374622
G56	G25	0.010574407875537872
G84	G24	0.010574384592473507
G93	G67	0.01057425793260336
G67	G16	0.010573813691735268
G14	G70	0.010573744773864746
G67	G0	0.010573282837867737
G17	G58	0.010572914965450764
G1	G8	0.010572485625743866
G14	G67	0.010572333820164204
G56	G62	0.010572181083261967
G44	G5	0.010571716353297234
G17	G72	0.010571583174169064
G14	G15	0.010571511462330818
G74	G88	0.010571104474365711
G93	G6	0.010570849291980267
G93	G8	0.01057081576436758
G93	G84	0.010570330545306206
G74	G2	0.010570207610726357
G1	G6	0.010570180602371693
G44	G0	0.010570105165243149
G74	G30	0.010570013895630836
G44	G6	0.010569961741566658
G14	G28	0.01056973822414875
G14	G7	0.010569628328084946
G44	G47	0.010569541715085506
G84	G30	0.010568998754024506
G74	G64	0.010568717494606972
G44	G17	0.010568487457931042
G14	G26	0.010568028315901756
G17	G74	0.010566997341811657
G1	G29	0.010566994547843933
G1	G60	0.01056684646755457
G44	G22	0.01056661643087864
G67	G57	0.01056651771068573
G56	G92	0.01056615635752678
G93	G66	0.01056614425033331
G14	G65	0.01056606788188219
G84	G28	0.010565975680947304
G93	G60	0.01056593842804432
G14	G76	0.01056581549346447
G17	G59	0.010565798729658127
G93	G87	0.01056548673659563
G93	G62	0.010565441101789474
G93	G78	0.010564710013568401
G56	G10	0.010564218275249004
G44	G98	0.010563523508608341
G67	G83	0.010563424788415432
G44	G33	0.010562963783740997
G93	G17	0.010562782175838947
G1	G0	0.010562339797616005
G1	G14	0.010562041774392128
G74	G65	0.010561843402683735
G56	G69	0.01056181825697422
G1	G88	0.010561294853687286
G14	G63	0.010561165399849415
G84	G31	0.010560940019786358
G44	G55	0.010560519993305206
G93	G19	0.010560260154306889
G74	G20	0.010559740476310253
G84	G44	0.010559632442891598
G56	G3	0.010559553280472755
G67	G97	0.010559499263763428
G44	G49	0.010559208691120148
G74	G58	0.01055886223912239
G67	G30	0.010558685287833214
G84	G25	0.010558679699897766
G84	G64	0.01055860798805952
G1	G48	0.010558570735156536
G14	G73	0.010558482259511948
G74	G60	0.010558221489191055
G56	G76	0.010558209381997585
G1	G32	0.010557878762483597
G14	G34	0.010557759553194046
G74	G59	0.010557609610259533
G62	G79	0.010557413101196289
G84	G23	0.01055721752345562
G93	G44	0.010557123459875584
G56	G17	0.010556824505329132
G74	G85	0.010556199587881565
G84	G75	0.010555987246334553
G14	G62	0.010555537417531013
G17	G23	0.010554681532084942
G56	G21	0.010554256848990917
G17	G61	0.010553818196058273
G44	G34	0.01055347640067339
G1	G67	0.010553456842899323
G14	G98	0.010553252883255482
G56	G57	0.010553156025707722
G17	G21	0.010553104802966118
G14	G9	0.010553010739386082
G56	G64	0.010552969761192799
G17	G93	0.010552935302257538
G74	G50	0.010552825406193733
G17	G36	0.010552804917097092
G67	G27	0.010552751831710339
G62	G2	0.010552028194069862
G44	G71	0.010551722720265388
G74	G53	0.010551530867815018
G93	G12	0.01055149920284748
G84	G17	0.010551190935075283
G17	G46	0.010550882667303085
G74	G78	0.010550758801400661
G17	G24	0.010550182312726974
G62	G89	0.010550114326179028
G44	G41	0.010550013743340969
G1	G66	0.01054998766630888
G56	G58	0.010549869388341904
G74	G18	0.010549693368375301
G93	G21	0.010549335740506649
G17	G50	0.010549335740506649
G74	G31	0.010549093596637249
G84	G1	0.01054905354976654
G62	G64	0.010548691265285015
G44	G26	0.010548443533480167
G62	G20	0.010548104532063007
G44	G39	0.010548094287514687
G67	G66	0.010548008605837822
G1	G91	0.010547982528805733
G84	G66	0.010547553189098835
G74	G73	0.010547456331551075
G93	G40	0.010547454468905926
G67	G33	0.010546965524554253
G56	G41	0.010546875186264515
G14	G12	0.010546687990427017
G14	G64	0.010546515695750713
G67	G71	0.010546395555138588
G1	G68	0.010546079836785793
G17	G53	0.010546079836785793
G74	G91	0.010545996017754078
G17	G78	0.010545906610786915
G84	G96	0.010545500554144382
G14	G54	0.010545289143919945
G62	G10	0.010545208118855953
G14	G43	0.010544735938310623
G84	G71	0.010544701479375362
G62	G74	0.010544495657086372
G93	G32	0.010544262826442719
G44	G74	0.01054411567747593
G1	G79	0.010544105432927608
G44	G8	0.010544038377702236
G84	G61	0.010543772019445896
G62	G72	0.010542875155806541
G56	G78	0.010542821139097214
G56	G1	0.010542582720518112
G62	G37	0.010542104952037334
G44	G2	0.010541625320911407
G14	G40	0.010541548952460289
G56	G67	0.010541209951043129
G44	G37	0.010540705174207687
G93	G25	0.010540683753788471
G93	G46	0.010540504939854145
G14	G45	0.010540404357016087
G84	G63	0.010540327057242393
G62	G61	0.010540217161178589
G17	G44	0.010539736598730087
G17	G0	0.010539300739765167
G17	G79	0.010538963600993156
G93	G76	0.010538802482187748
G56	G52	0.01053879875689745
G56	G95	0.010538679547607899
G93	G70	0.010538507252931595
G84	G0	0.010538196191191673
G93	G65	0.01053775753825903
G67	G90	0.010537730529904366
G93	G35	0.010537615045905113
G93	G23	0.010537589900195599
G14	G92	0.010537581518292427
G93	G91	0.010537565685808659
G44	G52	0.010537351481616497
G17	G98	0.010537134483456612
G17	G22	0.010536886751651764
G62	G73	0.01053677499294281
G14	G84	0.010536751709878445
G84	G59	0.010536648333072662
G56	G19	0.010536386631429195
G17	G96	0.01053624041378498
G84	G40	0.010535813868045807
G93	G36	0.010535016655921936
G74	G35	0.010534911416471004
G93	G2	0.010534428060054779
G84	G11	0.010534286499023438
G74	G63	0.010533111169934273
G44	G86	0.010532943531870842
G17	G83	0.010532720945775509
G62	G27	0.010532720014452934
G74	G39	0.010532582178711891
G67	G61	0.010532436892390251
G67	G45	0.010532238520681858
G17	G10	0.01053186971694231
G93	G96	0.010531825013458729
G17	G64	0.010531804524362087
G74	G43	0.010531599633395672
G17	G15	0.010531468316912651
G44	G67	0.010531453415751457
G67	G92	0.0105314115062356
G44	G95	0.010531275533139706
G84	G73	0.010531147941946983
G93	G89	0.010531002655625343
G62	G54	0.010530965402722359
G67	G7	0.010530897416174412
G74	G25	0.010530526749789715
G62	G92	0.010530499741435051
G84	G27	0.010530490428209305
G74	G45	0.010530455969274044
G14	G71	0.010530229657888412
G74	G62	0.01053009182214737
G56	G65	0.010529940947890282
G74	G11	0.01052926480770111
G84	G80	0.010528679937124252
G93	G59	0.01052859053015709
G17	G60	0.01052816491574049
G44	G80	0.010528149083256721
G17	G63	0.01052772719413042
G56	G39	0.010527384467422962
G14	G16	0.010527088306844234
G56	G98	0.010526620782911777
G62	G11	0.010526414029300213
G84	G70	0.010526074096560478
G74	G77	0.010526042431592941
G44	G89	0.010525813326239586
G44	G91	0.01052580215036869
G14	G88	0.010525744408369064
G56	G59	0.010525737889111042
G84	G85	0.010525299236178398
G56	G88	0.010524687357246876
G84	G69	0.01052327174693346
G44	G79	0.010522876866161823
G17	G35	0.010522868484258652
G93	G61	0.01052261982113123
G17	G90	0.01052258349955082
G84	G57	0.010522226803004742
G62	G83	0.010521859861910343
G93	G88	0.010521494783461094
G62	G1	0.010521378368139267
G93	G80	0.010521086864173412
G84	G99	0.01052101794630289
G44	G90	0.010520756244659424
G56	G29	0.010520459152758121
G56	G14	0.010520228184759617
G44	G69	0.010519679635763168
G93	G86	0.01051913108676672
G74	G28	0.010518888011574745
G62	G19	0.010518627241253853
G93	G22	0.010518529452383518
G93	G31	0.010517534799873829
G67	G44	0.010517454706132412
G44	G25	0.010517382994294167
G67	G8	0.010517237707972527
G67	G28	0.01051704864948988
G44	G92	0.010517017915844917
G84	G54	0.010516981594264507
G44	G82	0.010516840033233166
G44	G24	0.010516507551074028
G44	G50	0.010516385547816753
G67	G37	0.010516352951526642
G44	G23	0.010516294278204441
G67	G79	0.010516232810914516
G17	G32	0.010515310801565647
G74	G6	0.010514958761632442
G44	G59	0.010514482855796814
G62	G57	0.010514345020055771
G44	G65	0.010514338500797749
G74	G69	0.01051423791795969
G74	G19	0.010513990186154842
G93	G57	0.010513221845030785
G67	G17	0.010512853972613811
G62	G15	0.010512765496969223
G62	G91	0.010511398315429688
G56	G38	0.010511215776205063
G93	G71	0.010511036030948162
G56	G6	0.01051102951169014
G44	G13	0.010510707274079323
G67	G15	0.010510655120015144
G84	G38	0.010510632768273354
G84	G29	0.010510074906051159
G67	G63	0.010509987361729145
G84	G68	0.010509666055440903
G84	G16	0.010509240441024303
G17	G66	0.010507693514227867
G93	G3	0.010507648810744286
G74	G33	0.010507628321647644
G93	G63	0.010507466271519661
G62	G55	0.010507079772651196
G84	G50	0.010507048107683659
G17	G91	0.010506989434361458
G74	G0	0.010506970807909966
G93	G37	0.010506667196750641
G62	G38	0.010506604798138142
G17	G94	0.010506500490009785
G44	G76	0.010506205260753632
G84	G19	0.010506195947527885
G74	G37	0.010505876503884792
G84	G65	0.010505644604563713
G62	G93	0.010505415499210358
G56	G55	0.010505283251404762
G74	G55	0.010505247861146927
G74	G72	0.010504820384085178
G67	G1	0.010503590106964111
G93	G81	0.010503314435482025
G62	G6	0.010503101162612438
G44	G85	0.010502958670258522
G56	G9	0.010502285324037075
G44	G75	0.010502278804779053
G56	G35	0.010501984506845474
G74	G41	0.01050127949565649
G44	G96	0.01050088182091713
G44	G93	0.010500271804630756
G84	G47	0.010500133037567139
G44	G18	0.010500087402760983
G44	G45	0.010499988682568073
G56	G23	0.010499851778149605
G17	G27	0.0104996832087636
G56	G97	0.010499360039830208
G84	G34	0.010498308576643467
G93	G38	0.010497922077775002
G56	G46	0.010497392155230045
G84	G8	0.010497218929231167
G17	G16	0.010497030802071095
G74	G3	0.010496651753783226
G74	G86	0.010496038943529129
G62	G68	0.010495878756046295
G17	G92	0.010495013557374477
G17	G71	0.010494852438569069
G56	G0	0.010494249872863293
G74	G57	0.010494181886315346
G17	G2	0.01049388013780117
G56	G32	0.010493717156350613
G44	G3	0.01049304660409689
G84	G33	0.010492797009646893
G62	G76	0.010492558591067791
G84	G89	0.010492432862520218
G62	G95	0.010492408648133278
G84	G26	0.010492119006812572
G84	G60	0.010491865687072277
G93	G7	0.010491659864783287
G74	G26	0.010491427965462208
G74	G47	0.010491393506526947
G84	G13	0.010491169057786465
G62	G12	0.010490356013178825
G17	G62	0.01049024797976017
G62	G69	0.010489731095731258
G84	G95	0.010489694774150848
G44	G27	0.010489673353731632
G44	G43	0.010489514097571373
G62	G8	0.010489453561604023
G62	G32	0.010489074513316154
G93	G29	0.010489008389413357
G74	G42	0.010488920845091343
G62	G46	0.010488830506801605
G56	G87	0.010488267987966537
G74	G48	0.010488159954547882
G56	G51	0.010487916879355907
G44	G35	0.010487730614840984
G56	G68	0.010487232357263565
G62	G82	0.010486986488103867
G17	G25	0.01048694085329771
G74	G32	0.01048673503100872
G62	G99	0.010486171580851078
G17	G95	0.010486154817044735
G74	G12	0.010485953651368618
G17	G6	0.010485085658729076
G84	G36	0.010485013946890831
G17	G14	0.010484900325536728
G93	G51	0.010484579019248486
G93	G41	0.0104845454916358
G93	G92	0.010483944788575172
G93	G50	0.010483748279511929
G84	G14	0.010483341291546822
G84	G43	0.010483144782483578
G56	G54	0.01048258412629366
G74	G8	0.010481956414878368
G44	G29	0.010481616482138634
G44	G15	0.010481581091880798
G93	G16	0.010481311939656734
G93	G52	0.010480636730790138
G74	G76	0.010479149408638477
G44	G58	0.01047835499048233
G93	G79	0.010478213429450989
G93	G54	0.01047752145677805
G56	G12	0.010477185249328613
G84	G62	0.010476821102201939
G74	G98	0.010476600378751755
G44	G54	0.010476432740688324
G17	G52	0.010475867427885532
G17	G9	0.010475605726242065
G62	G23	0.010474927723407745
G84	G56	0.01047480758279562
G84	G98	0.010474532842636108
G93	G97	0.010474377311766148
G93	G72	0.01047429908066988
G84	G82	0.010474218055605888
G17	G54	0.010474137961864471
G17	G81	0.010473549365997314
G44	G46	0.010472956113517284
G62	G56	0.010472542606294155
G74	G61	0.01047239825129509
G62	G67	0.010472303256392479
G17	G7	0.01047203317284584
G93	G53	0.010471810586750507
G17	G80	0.010471715591847897
G17	G73	0.010470516048371792
G62	G34	0.010470375418663025
G93	G18	0.010470309294760227
G93	G11	0.010470245033502579
G17	G18	0.010469866916537285
G44	G56	0.0104691656306386
G84	G53	0.010468977503478527
G44	G84	0.010468780063092709
G17	G47	0.01046834047883749
G93	G45	0.01046832837164402
G17	G67	0.010467682965099812
G44	G51	0.010467419400811195
G44	G60	0.01046717632561922
G93	G74	0.010466686449944973
G93	G5	0.010466318577528
G93	G9	0.010466014966368675
G44	G16	0.010465853847563267
G44	G73	0.01046579610556364
G62	G98	0.010465619154274464
G44	G30	0.010465015657246113
G44	G31	0.010464995168149471
G44	G57	0.010464548133313656
G84	G32	0.010464437305927277
G17	G42	0.0104641392827034
G62	G26	0.010464102029800415
G44	G66	0.01046383660286665
G84	G81	0.010463519021868706
G17	G4	0.010463505983352661
G84	G74	0.010463229380548
G17	G56	0.010462572798132896
G17	G31	0.010462349280714989
G62	G30	0.010462341830134392
G93	G42	0.010462306439876556
G93	G83	0.010462173260748386
G93	G56	0.010461163707077503
G62	G97	0.010461121797561646
G44	G83	0.010460260324180126
G93	G1	0.010459572076797485
G44	G40	0.010458994656801224
G44	G81	0.01045884657651186
G84	G6	0.010457846336066723
G93	G94	0.01045665517449379
G84	G42	0.010456155985593796
G84	G18	0.010456029325723648
G44	G7	0.010455425828695297
G62	G17	0.010454840026795864
G62	G28	0.010454762727022171
G84	G49	0.01045414712280035
G17	G69	0.010454079136252403
G84	G77	0.01045333594083786
G84	G2	0.01045311987400055
G17	G28	0.01045299507677555
G62	G22	0.01045265607535839
G93	G68	0.010452544316649437
G44	G14	0.01045219972729683
G17	G77	0.010449395515024662
G17	G33	0.010449171997606754
G62	G39	0.010448922403156757
G62	G36	0.010448083281517029
G17	G87	0.010448036715388298
G17	G12	0.01044741552323103
G44	G61	0.010446413420140743
G84	G86	0.010445886291563511
G17	G85	0.010445155203342438
G62	G66	0.010445079766213894
G17	G48	0.010442513041198254
G84	G39	0.010442456230521202
G62	G47	0.010442357510328293
G17	G89	0.010441738180816174
G17	G70	0.010441618040204048
G84	G22	0.010440424084663391
G62	G65	0.010440308600664139
G62	G43	0.010438460856676102
G84	G41	0.010438431054353714
G17	G30	0.010438402183353901
G62	G41	0.01043724361807108
G84	G79	0.010437126271426678
G84	G3	0.010435961186885834
G62	G51	0.010435948148369789
G17	G19	0.01043515931814909
G17	G43	0.010434678755700588
G62	G14	0.010434444062411785
