5.753587337768262699e+00,9.428603622755011848e-01,6.724693788698982821e+00,1.362127039078564916e+00,1.249241485569854371e+00,1.957461280798745040e+00,4.519273966605193982e-01,3.347877658909745424e+00,2.515311031085760707e+00,3.353460955005441502e+00,1.923842598299576157e+00,4.727251939358506405e+00,3.441941493229224491e+00,1.407874522107573467e+00,2.077672880859054771e+00,2.027179085883027643e+00,8.136675899255442213e-01,1.494979565186158377e+00,5.931619630074755456e+00,7.841701668250530277e-01,4.945457253718080537e+00,1.540594258559028429e+00,3.431137011652493740e+00,2.516261537633187828e+00,3.305600207404192137e+00,7.712894692459685286e-01,1.255329393879196953e+00,4.815063848623355902e+00,5.725698946800861222e+00,9.499278984927383984e-01,6.904099047250354282e+00,3.548824376217495580e+00,3.213767982929327971e+00,3.791499894624617450e+00,9.581517885890293851e-01,3.700250644295071112e-01,2.848194547063368720e+00,1.329817539605579801e+00,3.914481111335258667e+00,8.671561509856434702e-01,1.307081931061276237e+00,5.776719756857925381e-01,9.770083392705640746e-01,2.069362609539451281e+00,1.846351388877997435e+00,2.203978719335819569e+00,3.703698002949027401e+00,1.881995043516656807e+00,5.141212672493749913e+00,2.956254258467932772e+00,6.700023680526113523e+00,3.823338152885842778e+00,5.083258851207378193e+00,2.631844401794046995e+00,1.329817539605579801e+00,3.339536175874478374e+00,5.205150482091952524e-01,5.206637176210395346e+00,5.598699691224252817e+00,2.746535624284482946e+00
3.732356259808759180e+00,3.153279308539421955e+00,4.414331183967298067e+00,1.872665296127739687e+00,1.703891078402962833e+00,2.411769147394053014e+00,1.424348248766286407e+00,5.603754604171730769e+00,6.628146060471064693e+00,4.976562836162549353e+00,1.503532789648001078e+00,6.940122004106616949e+00,5.467711312915880306e+00,6.425538132735022501e+00,6.378004187909580125e+00,6.072603810692724480e+00,5.237716156261560840e+00,5.835710541891256042e+00,9.257093344008410440e+00,5.272019571225090573e+00,8.797569059126400859e+00,1.554739167634634933e+00,7.009109583833009971e+00,6.382222435571482499e+00,5.657839282539598891e+00,3.618958885201413622e+00,1.879578086071944654e+00,8.388606318232888270e+00,8.264610722181021885e+00,2.872725653473529595e-01,6.499567993916822495e+00,5.586894317467280935e+00,6.077676020569856341e+00,3.111655583604816755e+00,5.094265408771920356e+00,6.304542470772871443e-01,5.808664072316382487e+00,4.703734488768808397e+00,7.920492004244831463e+00,2.870541249808902684e+00,4.732614267975463918e+00,4.837672926674654761e+00,5.903603572115052600e+00,1.064075730903373485e+00,2.274305874259176186e+00,3.415313247934052665e+00,8.362701108109961368e+00,2.694012988713470058e+00,7.430385823696852299e+00,6.950047075254656370e+00,4.168485530182778120e+00,6.044924736256766629e+00,7.779258769337757506e+00,6.942692079825960150e+00,4.703734488768808397e+00,7.588065377803636657e+00,5.949654235927185342e-01,7.265160323005081189e+00,4.102981276750457873e+00,4.743331422639161410e+00
2.015399939297521037e+00,3.478852536528617367e+00,2.828219365312479638e+00,7.080742197841266794e+00,2.333122403240848630e+00,2.263567692181391422e+00,3.192596867726415599e+00,4.649621232059804044e+00,5.910623543907869148e+00,4.898204258947568945e+00,5.746580793386226738e+00,4.336550732995672064e+00,3.190748779769111199e+00,4.326615324847661981e+00,5.783059416125128749e+00,3.690493646160553975e+00,4.096755532460102600e+00,3.561104819525113818e+00,5.453409519716276854e+00,3.805067413127040332e+00,4.801222568815137315e+00,2.181626149437375428e+00,3.371900877310049172e+00,4.735211612674075532e+00,4.794391874317593505e+00,3.228144712910001157e+00,5.798533511345127955e+00,3.916850692198250439e+00,5.226818764924371585e+00,3.005251529778026232e+00,3.936354190861118596e+00,4.097129984591804330e+00,3.426310615695308481e+00,3.823247726798840951e+00,4.019735444698197213e+00,3.675216460678600416e+00,4.091275201324483746e+00,4.024593640762864410e+00,4.353972838658476618e+00,2.790615885334950086e+00,4.146403562780507812e+00,4.235514147670113694e+00,3.781486778572722418e+00,3.594397600212680288e+00,2.636916853847146580e+00,2.288177744911572109e+00,3.025104963208612663e+00,2.890317398223712253e+00,3.890150663070933046e+00,3.226728830238545953e+00,2.926874268516581612e+00,2.892425522463120124e+00,3.788351727830618021e+00,4.747173506659972730e+00,4.024593640762864410e+00,3.568129541610693511e+00,5.617919235615156381e+00,4.653600160126798002e+00,1.575155989425458314e+00,4.881131871760819863e+00
4.587701828336768095e+00,4.154596941565451118e+00,4.900851311679750744e+00,1.401713618261382743e+00,2.986900126271105460e+00,2.632520154556251768e+00,2.924512420503007970e+00,4.561058089584371977e+00,3.533567185136622602e+00,1.737085072631577187e+00,1.686977591458783010e+00,2.365859504355042553e+00,8.166559518669670226e+00,3.910813554668921554e+00,3.884746054325147302e+00,3.579811812458361775e+00,4.332085837581081122e+00,4.264226515225649550e+00,4.329709752804715706e+00,4.441419563757812661e+00,2.809272452425908728e+00,3.962000546047913740e+00,6.752313819993702282e+00,2.999735733946221838e+00,1.978830120265171466e+00,5.497067231785127461e+00,1.921884169708391044e+00,2.841314172572737107e+00,3.578866075030900706e+00,3.262127337713638386e+00,5.299210651650004600e+00,4.676130880318868144e+00,7.644150647578119795e+00,3.632984797808620492e+00,4.953092829911222239e+00,1.672909497512236943e+00,2.910967681088359793e+00,5.901603566680618584e+00,2.809873171043773876e+00,3.475050385303706690e+00,5.429127725964148610e+00,4.748018134855284345e+00,4.193701557644979871e+00,2.406022897579968678e+00,3.066846761514433251e+00,2.623714978908831874e+00,4.512706313168209249e+00,2.404931331475971490e+00,4.438378611226218240e+00,2.680533018262642564e+00,5.402210873871759134e+00,6.998329644655557402e+00,4.865400066000942658e+00,2.888747313134954364e+00,5.901603566680618584e+00,2.487963053001323033e+00,1.065533133104880736e+00,3.418088111152759900e+00,4.671166919740262991e+00,1.428560158233476152e+00
3.382948150527696374e+00,4.958589024083608798e+00,4.687047151993599670e+00,3.348552343700896383e+00,2.971526811241870458e+00,1.652347681656766376e+00,2.518773307188964417e+00,6.610119444184154425e+00,5.784535045479881177e+00,1.690476616788953557e+00,3.090361727841563155e+00,2.806692013431693944e+00,4.062535986877638727e+00,6.332797092416722506e+00,4.878619252515809634e+00,4.996065813833643787e+00,5.309215030055621121e+00,5.464605271240107420e+00,4.202343803646691356e+00,5.877182729029971853e+00,3.223044578536943927e+00,1.850161401583802823e+00,3.261951107993677823e+00,1.418309927159384420e+00,1.620124536916276892e+00,5.699319219539322745e+00,3.661301145320793982e+00,2.481669953621034708e+00,3.691302624245383246e+00,3.534449021454725504e+00,5.828578282708012814e+00,6.341623845310897067e+00,3.971582292359328470e+00,2.325680676028468064e+00,6.585957166128580731e+00,2.823547203854604337e+00,2.178233276128648477e+00,7.451343128377408753e+00,2.736440663218064895e+00,3.782794837285149203e+00,7.799697393396227696e+00,4.126924596832514780e+00,5.499939788844663724e+00,3.183495232498848804e+00,1.910468462258426703e+00,1.821538272030993610e+00,4.804959854972319810e+00,1.725164032907112732e+00,4.941478605087391784e+00,1.892612329294642848e+00,5.027145802654402473e+00,5.342526047268145284e+00,5.129901367604720264e+00,1.556745991757864100e+00,7.451343128377408753e+00,2.568335061477637016e+00,2.753575519309093611e+00,2.659623807027779563e+00,4.146496787195335543e+00,1.680741895638008909e+00
3.342956799401254564e+00,5.022668491647774403e+00,3.013226213580092683e+00,8.467783817484157982e-01,1.163815981869950056e+00,2.455828045527419956e+00,6.477489616256930649e-01,4.685247780192939970e+00,3.685756150230695471e+00,3.303214696908599812e+00,1.490824269594515750e+00,2.744900143884622779e+00,3.324418574489658162e+00,3.238134846825547974e+00,4.469137051261405702e+00,3.193953366269273619e+00,3.544655414530668569e+00,3.776793146686524771e+00,3.866032801676080322e+00,4.122843068898559338e+00,3.455097026795124204e+00,2.458450021442145417e+00,3.938160470281384384e+00,4.550362345389710406e+00,3.661547633407470581e+00,5.422894783314988310e+00,1.341757663941562262e+00,3.123051020645032150e+00,4.428173385464207357e+00,1.727748875512500115e+00,2.135585643129604971e+00,4.686985677434400088e+00,3.521268293372364244e+00,2.818832900880062109e+00,2.267334438162077248e+00,1.935873917997265936e+00,3.245632253172892057e+00,2.280113168742222918e+00,2.909898882827945066e+00,1.844157136270387465e+00,2.537424473470760944e+00,5.299619030117423080e+00,2.498294403790525031e+00,2.165468287450887708e+00,2.222578433138919785e+00,2.448024081989157885e+00,3.214329848034629844e+00,2.811199709819618420e+00,3.288367088252913906e+00,3.633187035925437680e+00,2.967662747019679248e+00,2.948287882488565437e+00,3.323402218651824835e+00,4.521098038079965242e+00,2.280113168742222918e+00,2.954977905889193845e+00,1.371348702672253284e+00,3.756997954721521982e+00,3.685911287383585755e+00,2.993426610899361240e+00
8.176229923649810161e+00,1.046306649777982223e+01,8.793339682061271034e+00,4.827320082592478911e+00,2.305609037023447438e+00,3.450398213661674429e+00,7.127169326856654941e+00,1.236338376155428520e+01,1.225311584005313037e+01,5.342848071461930637e+00,3.631152352062643196e+00,7.205678864056999977e+00,7.123427904778841580e+00,7.022769207788587487e+00,1.059650649560868807e+01,8.156434695619610764e+00,1.073286685731576284e+01,6.718704110819458286e+00,7.130845682300710919e+00,1.061852424590248667e+01,7.235143746646463647e+00,3.363960765320397339e+00,6.104349540426593279e+00,3.464549462849512818e+00,5.555668100098025697e+00,1.089080808067890693e+01,4.610974635664623733e+00,7.161999813697145889e+00,8.514560813268008843e+00,5.584001563790972789e+00,1.009427635448357208e+01,1.260153422210552954e+01,7.124751053002077228e+00,5.466423781798096293e+00,8.053499883325942577e+00,8.476161193409449623e+00,5.211921036552792152e+00,7.825012221837387649e+00,7.934460883968445621e+00,6.638380680238245901e+00,7.545088725565155308e+00,1.082435079649182441e+01,1.048816727915328073e+01,2.631472934513530149e+00,3.728508269799913677e+00,4.130509987561857166e+00,6.777357549792670355e+00,3.384366965639070912e+00,7.732249726976372806e+00,4.662358551246078342e+00,9.137682740699341721e+00,7.869938757759456394e+00,7.259669874392477240e+00,3.382077146539519852e+00,7.825012221837387649e+00,7.133360408427388499e+00,6.403497617474350534e+00,7.487185985518705955e+00,7.559578898495573185e+00,5.816090390971322854e+00
4.775575412972001832e-01,3.880508376839555407e-01,1.763168398213104116e-01,7.915707975855698075e-01,0.000000000000000000e+00,6.174663112071701043e-01,1.589605412265623352e-01,1.380722207833102733e-01,1.825259575752846419e-01,1.537866504381155408e-01,4.904044448785264132e-01,9.086296113803760122e-01,1.037440768100497124e-01,1.275628768311329320e-01,6.935186371838762964e-01,3.055295590314155429e-01,1.516958955316160818e-01,0.000000000000000000e+00,5.067405344886680707e-01,2.122073710970283633e-01,1.880156898401135201e-01,7.030200738113990822e-01,1.660639576642586046e-01,2.926737011194984195e-01,1.083785142598297502e-01,1.900437673888485390e-01,6.147354577823399557e-01,5.469377946838008819e-01,4.847502692086932408e-01,1.135202536009244367e-02,1.027931271270046826e-01,2.320915959196696299e-01,2.607530953937304830e-01,1.807495452368112487e-01,3.112473697907618408e-01,1.742060782336635472e-01,1.041953556664911851e+00,2.439754690908143009e-01,1.167781293556289457e+00,7.978091395963964327e-01,7.398468404110819518e-02,1.081095456803971983e-01,4.126303532602038637e-01,4.128087098457789983e-01,1.002800771151169723e+00,5.245278433239748406e-01,8.381629490441308006e-01,7.728876807850328934e-01,8.956994818076668974e-01,6.860049510765675596e-01,1.488848081419390790e-01,1.519825940299200373e-01,8.630905938933950416e-01,4.185629434045666786e-01,2.439754690908143009e-01,1.350812597531159343e+00,5.631693899896184075e-01,5.220726913032134320e-01,4.183753657757243172e-01,1.249805681180799072e-01
3.152286080718028849e+00,2.256223846571541181e+00,4.169626417692665399e+00,1.586455016361757231e+00,2.464270186206167335e+00,1.662617582565214525e+00,2.770175646780413725e+00,3.197210513239840513e+00,3.474912135731561769e+00,3.226241005958330632e+00,1.426295398019156169e+00,5.405282772682753034e+00,1.994187816769943167e+00,5.895003259374996141e+00,2.768308294171172079e+00,5.541728669777292282e+00,4.374794272477065427e+00,4.413886988575344894e+00,4.465018651957547213e+00,4.477016362060652455e+00,3.001532111986205287e+00,2.051407302816818490e+00,1.923896230678376229e+00,3.459230616190741792e+00,3.255868569409958280e+00,2.459317287430645926e+00,1.140822257565153652e+00,4.473346644037057729e+00,3.686085948642616295e+00,2.247705150636091886e+00,2.629921650482371476e+00,2.958430840208227330e+00,1.673782311956075741e+00,3.751889759324867235e+00,3.809890126654874365e+00,3.286786893376909990e+00,4.178936913184981172e+00,4.214087516473789208e+00,5.224040444635764224e+00,1.839386426269784991e+00,4.105295530088038269e+00,2.155668507590331018e+00,5.056096671597756220e+00,1.481999953596206510e+00,2.491441563299836570e+00,2.029201642993077481e+00,1.494360750819804240e+00,1.728931970666439666e+00,2.563259044588036772e+00,3.136146975639277468e+00,3.802729391569118711e+00,2.239178531282416174e+00,2.536692711996844096e+00,3.768445090036999012e+00,4.214087516473789208e+00,5.466077475441800892e+00,1.656373762499173452e+00,4.578176717692770126e+00,3.713632024830377354e+00,3.009143198178060974e+00
3.334231403159328977e+00,3.510142129451700121e+00,4.397043253509918870e+00,5.494493148607989319e+00,5.450179968590851409e+00,5.562297389327637731e+00,3.175080739494639648e+00,3.247148138810811879e+00,3.119647831025881057e+00,6.710946721948332971e+00,4.899053468386824761e+00,3.442577897161906986e+00,1.029678972066282894e+00,1.541464196508525175e+00,2.850045841449949435e+00,2.705955874825228591e+00,3.412285095505970922e+00,1.699563109163291452e+00,2.099269221056423884e+00,3.578305396311273867e+00,1.719572251877206526e+00,4.684403574054726072e+00,1.255748487688846948e+00,6.368924361123378119e+00,6.807601582279261265e+00,3.475123621956887288e+00,5.782753799845211873e+00,3.190200523680197353e+00,2.401604428302834826e+00,2.310259501616330535e+00,5.330421169392828951e+00,3.540017307089466048e+00,7.226352803619207066e-01,4.626775408660388500e+00,1.317165904185246816e-02,2.763293171749657606e+00,5.344449381684246880e+00,7.835368442242496290e-01,3.540413756133059309e+00,3.589747975662344048e-01,6.846201018167944463e-01,4.069785993861264828e+00,2.959924580331960708e+00,6.009869328324620952e+00,5.346301915427248197e+00,6.393899379435460162e+00,1.206148846320046708e+00,5.509382456188880894e+00,1.559177897755083642e+00,5.178290342623161457e+00,4.469663477578545319e+00,9.900166088279807042e-01,1.409801777662550437e+00,6.535136415694124956e+00,7.835368442242496290e-01,3.297098791275199225e+00,4.208947990583742360e+00,2.674654029670862077e+00,3.292319758831248500e+00,6.817227789401917093e+00
