	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
G11	0.847353383158	0.710476510626676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G12	0.479532479365983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.455268853708327	0.458198087267815	0.460801659832427	0.463100261788898	0.465124272436115	0.466908020867044	0.468486082426566	0.469890933695232	0.471151561299358	0.472292766151396	0.47333497887949
G13	0.0	0.0	0.0	0.0	0.0	0.89879913145922	0.905021516728935	0.910215138117837	0.914576128695936	0.918253884542456	0.921365158112732	0.924003168199096	0.926243655687755	0.928149024905864	0.929771255049306	0.931153999855665	0.932334137801612	0.933342941777269	0.934206980822574	0.934948831211657	0.935587651005836
G14	0.471616964749905	0.457211191611015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G15	0.0	0.0	0.0	0.0	0.0	0.450208686441934	0.45994517130316	0.467908099161036	0.474420506777201	0.479746608733183	0.484102501444613	0.487664920730474	0.490578408316383	0.492961175181316	0.494909898138695	0.496503642757857	0.497807071720217	0.498873068647306	0.499744883884162	0.500457889345618	0.501041013663888
G16	0.27383217081239	0.234526713791401	0.20440692640921	0.181356105780833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G17	0.0	0.0	0.922757659110496	0.95223058671009	0.970451656813358	0.981716596230569	0.988681219925016	0.992987371912415	0.995650021383271	0.997296604098733	0.99831499118051	0.998944962583568	0.999334753655936	0.99957600872681	0.999725389716668	0.999817932110285	0.999875301488542	0.999910897451769	0.999933008779223	0.9999467639628	0.999955337091617
G18	0.0	0.0	0.0	0.0	0.0	0.456862740170904	0.468570472097605	0.478385866177006	0.486614801579605	0.493513707761297	0.499297561638982	0.504146590191333	0.508211888635222	0.511620129766141	0.514477511954522	0.516873068665801	0.518881442969775	0.520565213530279	0.521976844601806	0.523160320824152	0.524152517772618
G19	0.0	0.0	0.0	0.0	0.773522856099561	0.8246054000331	0.864166131661134	0.894803828093076	0.91853110508171	0.936906627280179	0.951137498152447	0.962158555572778	0.970693782465071	0.977303864517411	0.982423023648957	0.986387541786745	0.989457851509277	0.99183564408302	0.993677118732792	0.995103243501572	0.996207701744183
G20	0.0	0.0	0.0	0.569301991000957	0.626654399632232	0.670141556733966	0.70178957725552	0.722809473196739	0.734427127156347	0.738484065415153	0.737239670950149	0.732802862481291	0.726784066418517	0.72025526125593	0.713858763732503	0.707939853001255	0.70265484115308	0.698046978673934	0.694095995782604	0.690749026333665	0.687939239783976
G21	0.981935911159326	0.946824717556709	0.920904360498474	0.901392891810668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G22	0.475197488728797	0.308797519523975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G23	0.791683179808441	0.603268107984689	0.465875831955422	0.36611439073561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G24	0.91587824733589	0.804753104205924	0.735983004141402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G25	0.432478390899858	0.361409485154399	0.304335205672152	0.258500758802767	0.221693417446648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G26	0.0	0.0	0.0	0.544060307185995	0.606017702469866	0.646258304295363	0.669752516302731	0.68087853001066	0.683673259522196	0.68154081197093	0.676977941491633	0.671572911902563	0.666208774186242	0.661312194251904	0.657051316455052	0.65346081964788	0.650510164605824	0.648138096539558	0.646270295224427	0.644829254535275	0.643740313381736
G27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.563330857153332	0.613665305052276	0.656488624583925	0.692498605946097	0.722467624344052	0.747179356816302	0.76738606970968	0.783782506825799	0.796992292264303	0.80756304951109	0.815967259398115	0.822606675995623	0.827818744128268	0.831883930368506
G28	0.0	0.0	0.0	0.0	0.365876887925415	0.388035350220847	0.405107323798551	0.418194018149467	0.428178666694464	0.435758318855669	0.441478406598491	0.445763966613906	0.448945737083237	0.451281077749643	0.452970334783582	0.454169467014032	0.454999742942859	0.455555206464308	0.455908468795574	0.456115247387364	0.456217957781745
G29	0.869374257375182	0.830389573739974	0.798135858357033	0.770995413866101	0.748010562962582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G30	0.0	0.0	0.0	0.0	0.99117882197706	0.993281874905722	0.994883539968813	0.996103352812969	0.997032350647197	0.997739866542061	0.998278703903185	0.998689077300943	0.999001613787222	0.999239638591518	0.999420916010148	0.999558975161598	0.99966411969335	0.999744196764963	0.99980518269824	0.999851629002818	0.999887002064981
G31	0.0	0.0	0.0	0.0	0.497687067534645	0.521421018116073	0.539592311814087	0.553501745817207	0.56414735796602	0.572294225809569	0.578528488676636	0.583299006744594	0.586949409407772	0.589742708733577	0.591880183192248	0.593515851670049	0.594767562009157	0.595725482119179	0.596458600080572	0.597019698978973	0.597449163768079
G32	0.0	0.0	0.0	0.423168336793126	0.452793475331871	0.473913132636374	0.488969262145499	0.499702723908869	0.507354570963249	0.512809545682857	0.516698377817884	0.51947071240569	0.521447100134375	0.52285605975683	0.523860501918148	0.524576565038258	0.525087043782978	0.525450962173757	0.525710398223891	0.525895349197631	0.526027200036237
G33	0.305758515305616	0.226928861445883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G34	0.464514034319419	0.45336851510096	0.415727330484275	0.363986687981567	0.310992521911028	0.263062558838807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G35	0.0	0.0	0.0	0.0	0.0	0.612522060995255	0.630355455180397	0.644805294352336	0.656745234801042	0.666708455763786	0.675043085157667	0.68202058566992	0.687881046287007	0.692842543710367	0.697097690368999	0.70080836050544	0.704102470669577	0.70707387296326	0.709785351615488	0.712274108839425	0.714558680988568
G36	0.0	0.152747066371315	0.160056948266426	0.150564523380561	0.136344612248968	0.121838412042138	0.108649457772879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G37	0.0	0.0	0.0586251855740238	0.0664132641544958	0.0710746054474475	0.0737351991417056	0.0751184671397868	0.0756961260674302	0.0757782893285044	0.0755690967720199	0.075202154265527	0.074763700366725	0.0743080534067396	0.0738680599489	0.0734622305096786	0.0730996371264833	0.0727832782337734	0.0725123827081397	0.0722839749059232	0.0720939233192056	0.0719376285886757
G38	0.980273063972237	0.931762119147519	0.892900345414302	0.861775939955497	0.836862082950551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G39	0.0	0.0	0.0	0.0	0.864862671271157	0.888706035882442	0.906627370479905	0.920000654450936	0.929938876881753	0.937307506843865	0.94276467965909	0.946804375325087	0.949794480725134	0.952007732179398	0.953645845215228	0.954857877181463	0.955753993722475	0.956415690296342	0.956903335751068	0.957261720066415	0.957524127934831
G40	0.0	0.0	0.0	0.0	0.934798392088924	0.948278993812291	0.95897244612867	0.967454999414437	0.974183762784492	0.979521336857402	0.9837553536324	0.987113976446077	0.989778195346819	0.991891580057217	0.993568016979461	0.994897846205744	0.995952729779118	0.996789513428764	0.997453289881435	0.997979828825292	0.998397504472389
G41	0.347151148861127	0.324932134303119	0.308348808147021	0.296001999404079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G42	0.0	0.0	0.0	0.0	0.716400610351929	0.728736180563687	0.738250584231906	0.745604779510648	0.751301727394966	0.75572463263	0.759165934193913	0.76184923063395	0.763945845289599	0.76558734083862	0.766874981085014	0.767886892214815	0.7686834919485	0.76931161310196	0.769807642010105	0.770199912477993	0.770510536114679
G43	0.0	0.0	0.0	0.0	0.726305248851581	0.785675094648596	0.832109520249692	0.868426857978062	0.896831414720547	0.919047235472429	0.936422732848824	0.950012525471172	0.960641448677657	0.968954618347729	0.975456590046746	0.980541984520986	0.984519441001711	0.987630351467537	0.990063512961407	0.991966587338283	0.993455064055883
G44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181179457932495	0.197947200257065	0.212937990505509	0.226213820900682	0.237839110209562	0.247899091939451	0.256504970621978	0.263789539692912	0.269898330576889	0.274980174896557	0.279179336987884	0.282629990208552	0.285452983302587	0.287754467216715
G45	0.0	0.0	0.0	0.0	0.0	0.621852785094786	0.666967473762102	0.707179789770434	0.7446454130897	0.779046956355692	0.809356361350915	0.834970413399846	0.855904302693221	0.872589339324883	0.885644437870539	0.895723393947817	0.903433163644612	0.909298495990122	0.913752846725863	0.917142808282135	0.9197386340443
G46	0.0	0.0	0.0	0.0	0.718630388595819	0.760618653134902	0.792441388985404	0.816554478448174	0.834852547247058	0.848770215154981	0.859384329754676	0.867501276011108	0.873725525422471	0.878511315368238	0.882200968558312	0.885053187896451	0.887263991210483	0.888982262290967	0.890321350615915	0.891367754196872	0.892187637262102
G47	0.504108913411523	0.411311278441062	0.341085741543125	0.28799402501912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G48	0.823350738740383	0.658018838365586	0.533080665928055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.475157877494635	0.49504839428767
G49	0.0	0.0	0.0	0.0	0.495882887083168	0.558120050865725	0.606572768896923	0.644281787360727	0.673622222543248	0.696447261074629	0.714201618659856	0.728010807262217	0.738751186425134	0.747104822053287	0.75360238329508	0.758656638516553	0.762588585789673	0.765647820038825	0.768028397241855	0.769881184428754	0.771323469642652
G50	0.0	0.0	0.808319756008335	0.857907837054567	0.890337516217543	0.909825787205561	0.919889570156628	0.923583309674659	0.923425004272966	0.92128304687699	0.918386360299246	0.915446834020837	0.912817520302898	0.910630947027887	0.908898587187118	0.907574082805258	0.906589832337195	0.905876291410524	0.905370952905296	0.905021583531157	0.904786504866645
G51	0.983214107661396	0.974195144522331	0.967574784675704	0.962643562725581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G52	0.0	0.260506927171708	0.275804008816432	0.269711461486005	0.257040987809276	0.243966363501465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23882077049675	0.242059663151786	0.244993845876794
G53	0.0	0.0	0.0	0.99328827509328	0.994704072059034	0.995695882794121	0.996389093142963	0.996873295135294	0.99721165130882	0.997448372241415	0.997614281290298	0.997730824710937	0.997812912205602	0.997870909281353	0.997912026894158	0.997941287249719	0.997962193782151	0.997977195395937	0.997988008012812	0.997995837309573	0.998001533099138
G54	0.0	0.0	0.0	0.0	0.984547413970384	0.988008049601104	0.990693669390097	0.992777839589064	0.994395255962023	0.99565044890395	0.996624539031763	0.997380479848038	0.997967126325206	0.998422392217683	0.998775700455131	0.999049884646635	0.999262664771475	0.999427792386157	0.999555939360182	0.999655387577751	0.999732564179484
G55	0.0	0.0	0.0	0.0	0.750549037522864	0.816317229452148	0.864745520077009	0.900405605356039	0.926663845440502	0.945999053613398	0.960236499606987	0.970720217527568	0.978439885263443	0.984124248604266	0.988309919243992	0.991392030230537	0.99366153706732	0.995332684311755	0.996563230555246	0.997469341050544	0.998136553870892
G56	0.489699841151144	0.483119307624545	0.478385378771253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G57	0.0	0.0	0.0	0.0	0.925715272067967	0.941011016702107	0.952825615540194	0.961952733685123	0.969004660957427	0.974453934357176	0.978665328661741	0.981920480992597	0.984436867487869	0.986382437760866	0.987886906885522	0.989050469399461	0.989950525492217	0.990646873224169	0.991185716901951	0.991602761727383	0.991925603160508
G58	0.293739834171367	0.275993560075219	0.263350856939694	0.253198646491173	0.244385435993176	0.236662258605526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G59	0.24031983701265	0.217109921267224	0.197694484501223	0.181685934421443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G60	0.0	0.0	0.0	0.0	0.48574492081154	0.50493111421412	0.519458148115396	0.530418611703556	0.538657643510828	0.544827101866391	0.549428163004158	0.552844848054071	0.555370386203702	0.557227895049441	0.55858655130443	0.559574184362954	0.560287044789426	0.560797350073563	0.56115909008352	0.561412476510567	0.561587340669662
G61	0.0	0.0329575822614768	0.0398043608459302	0.0403584616989156	0.038969406721042	0.036983134523261	0.0349260185790978	0.0330223907603863	0.0313622794715841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G62	0.0	0.0	0.0	0.0	0.711220946991251	0.731243617008125	0.746224031651929	0.757706699666906	0.766718344295404	0.773948670051953	0.779865002601318	0.78478687180518	0.788935344344427	0.792465894416275	0.795490320390357	0.798091306289994	0.800332043381478	0.802262540350905	0.803923724739159	0.805350082936788	0.806571344654452
G63	0.0	0.0	0.0	0.0	0.599507088609021	0.60679190106507	0.612888065112467	0.61807185730885	0.622402044938408	0.625804217169153	0.628203250563067	0.629627805226871	0.630226633743758	0.630214496461841	0.629806784275299	0.62918000449031	0.628460706392684	0.627730794988311	0.627038354651877	0.626408236332274	0.625850410883389
G64	0.545028004545029	0.546619522177467	0.536193205617776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G65	0.0	0.0	0.0	0.0	0.83721486294394	0.853543258056613	0.866407220274177	0.876523061020154	0.884470286916333	0.890711885057377	0.895614722313405	0.899467920472938	0.902498518257308	0.904884399975154	0.906764756978528	0.908248440013976	0.909420568626453	0.910347728976667	0.911082044310664	0.911664353621379	0.912126689495094
G66	0.0	0.0	0.0	0.0	0.0	0.0	0.400883890305113	0.424872328208895	0.445705795006288	0.463787161835596	0.47946748599937	0.493053575110282	0.504814090513533	0.514984534493324	0.5237713973554	0.531355670044786	0.53789586914251	0.543530676920806	0.548381267819141	0.552553371471172	0.556139108463448
G67	0.824742724053399	0.814806478494274	0.806996563677619	0.800852289963739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G68	0.392185097493913	0.314075142651096	0.253893009462173	0.207096551276289	0.170190275306388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69	0.0	0.0	0.0	0.0	0.853719923768644	0.891470456528976	0.919481395592076	0.940264674287619	0.955684448291941	0.967124339084265	0.975611254557278	0.981907273056058	0.986577882084219	0.990042655561322	0.992612885402151	0.994519515068854	0.99593387249743	0.996983055884938	0.997761350159034	0.998338697483233	0.998766981619892
G70	0.564769006387685	0.619307836355777	0.650831485273281	0.662595781729759	0.658629475922686	0.643222268119533	0.620379293406029	0.593544789461025	0.565517680072022	0.538423730237036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G71	0.632791307117295	0.565903238336312	0.512796597373666	0.470632224700126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G72	0.0	0.0	0.0	0.0	0.0	0.973480461956275	0.978802715584956	0.983056836592273	0.986457190428732	0.989175121158309	0.991347585497628	0.99308405407435	0.994472027692599	0.995581446390717	0.996468213856287	0.997177014365353	0.997743564426286	0.998196412537197	0.998558377746799	0.998847699507905	0.99907895676476
G73	0.0	0.0	0.0	0.0	0.345289507269317	0.386836976070812	0.419103971547817	0.444171224706756	0.463650080001378	0.478788939431384	0.490555796308979	0.499701918110622	0.506810847343747	0.512336109839216	0.516630300382454	0.519967578963699	0.522561116078831	0.524576645188118	0.526143002289597	0.527360326612837	0.528306442363187
G74	0.0	0.0	0.0	0.0	0.0	0.0	0.391422762809852	0.425089083976077	0.453894979765575	0.478252220851064	0.49862847156266	0.515507927331822	0.529363352737227	0.540638129053129	0.549736057872337	0.557016739756825	0.562794734624478	0.567341153766507	0.570886711611737	0.573625558472775	0.575719431392494
G75	0.0	0.0	0.0	0.0	0.0	0.887696011557848	0.909248344115764	0.926664554305005	0.940738408099749	0.952111339322077	0.961301683805839	0.968728303212839	0.974729675299475	0.979579320085627	0.983498266321975	0.986665124984951	0.989224229699952	0.991292214930522	0.992963331742893	0.994313743418618	0.995404996693336
G76	0.946192217385493	0.945878373883949	0.945077889316391	0.94421167890774	0.943533814028029	0.943135266415326	0.94295759424425	0.942824215121488	0.942488715453125	0.941694935588624	0.940238879016185	0.938017330819314	0.93504798919287	0.931455530899129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G77	0.0	0.0	0.0	0.0	0.525515417518975	0.545631087321805	0.56155936250451	0.574178053946009	0.584180274236423	0.592113145809487	0.598408555339805	0.603407506166679	0.607379353213574	0.610536969115046	0.613048690905652	0.61504772472131	0.61663954930207	0.617907745237955	0.618918586668923	0.61972466025696	0.620367719423052
G78	0.726548948897569	0.721996759338432	0.717572147527145	0.712492215728119	0.706986315579777	0.701383593504642	0.695953068406133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G79	0.46740263209421	0.464401244465107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463831913551324	0.46419611954611	0.464509614986654	0.464773403093833	0.464991353231291	0.465168758138625	0.465311376309284	0.465424836192285	0.465514300094227	0.465584305579068	0.465638721202486
G80	0.0	0.0	0.0	0.0	0.0	0.426698806408384	0.440792827619069	0.452393344799038	0.461938665561073	0.469791607897022	0.476252129827034	0.48156776766672	0.485942401546463	0.489543678175498	0.492509293244655	0.494952274014784	0.4969653849873	0.498624774516715	0.499992975885363	0.501121367830684	0.502052187662084
G81	0.734790980329056	0.635177629925721	0.553138658663758	0.485582952246807	0.429957857418341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570409922935661	0.574607851940972	0.578424805647708	0.581886379606464	0.585011082794838	0.587815589402247	0.590317380142774	0.592535634817227	0.594491141861847	0.596205755047456	0.597701717473302	0.599001023763828
G83	0.0	0.0	0.0	0.0	0.417309043954963	0.436187516427049	0.451013842102919	0.462660315072591	0.471810107076614	0.478998714014739	0.484646235307205	0.489082508086355	0.492566681776032	0.495302475760436	0.497450091420064	0.499135528779027	0.500457888226576	0.501495103187802	0.502308447343555	0.50294608194807	0.503445849384913
G84	0.833102627035072	0.771597681092739	0.7224249649302	0.683280200393262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G85	0.830432953367013	0.768324605190991	0.717927630875707	0.677033691591652	0.643850860749988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G86	0.0	0.731400697613195	0.759587533816329	0.774622262036072	0.777975695314642	0.773252983115129	0.763579841372166	0.751368845843043	0.738323616386137	0.725535610522914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.743709638723338	0.760344175891991	0.775781539164594	0.789916376029108	0.802719621790114	0.814215317896621	0.824462469018685	0.833541466243044	0.841544254517844	0.848567406694804	0.85470738147349
G88	0.829333628252764	0.700557533645494	0.594872653051039	0.508575750672486	0.438110690417633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G89	0.863609237979789	0.784078357880415	0.72690235423189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G90	0.562052067517336	0.409301233884739	0.30097873892912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G91	0.0	0.0	0.0	0.0	0.0	0.953182237769431	0.961156790045829	0.967766227044826	0.973243760194531	0.977784683364008	0.981551753223228	0.984679147961228	0.987276653188896	0.989434228402015	0.991226104017194	0.992713910725423	0.993948966151703	0.994974019523275	0.995824660621333	0.996530494200619	0.997116128460682
G92	0.730174104040156	0.700645003274043	0.680088804662699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G93	0.286673042167029	0.258491043152606	0.238645818367244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G94	0.863560079698183	0.862455074719341	0.855354159096886	0.844764099324284	0.83251555228484	0.819860795822142	0.807599778597662	0.796200123091627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G95	0.0	0.0	0.0	0.0	0.0	0.0	0.763355057144875	0.768377589904858	0.77260410689609	0.776126028541418	0.779040088817792	0.78143834983829	0.78340391112565	0.785009496949626	0.786317494170049	0.787380688880207	0.788243298134268	0.788942080739051	0.789507414511184	0.789964285132179	0.790333164031374
G96	0.0	0.0	0.0	0.0	0.0	0.769074781423281	0.790888337591594	0.808239857559888	0.822014414569235	0.832966026911678	0.841702117750771	0.848700387656457	0.854333065111202	0.858889447963945	0.862594424134273	0.86562304141226	0.868111814666801	0.870167472651267	0.871873719261872	0.873296454830138	0.874487801614263
G97	0.41783788187199	0.406692085546235	0.398288902731224	0.391952583130928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G98	0.803741751442363	0.748232936950195	0.703409850111673	0.667215282474481	0.6379881490186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G99	0.71485285125665	0.56749898704578	0.455296205915659	0.370463831744851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G100	0.0	0.0	0.0	0.0	0.0	0.913002655052329	0.926125436553528	0.936758687496042	0.945383619121224	0.952388217841924	0.958084350645961	0.962722428146815	0.966503584687401	0.969589578182154	0.972110729257452	0.974172240157109	0.975859208554772	0.977240604218203	0.978372427286882	0.979300222394746	0.980061085618411
