"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923974767	0.1813997154084649	1.0	0.06803136488987627	0.07679234848232735	0.7865773612783686	0.600771376868369	0.0	0.26713449132215644	0.4095101968017138	0.2926726013957121	0.018673547256212997	0.7498132946814161	0.053109081247632466	1.0	1.0	1.0	0.248487872046858	0.08066209242564627	0.5116793709009555	0.8752313195236247	0.5237557352912701	0.8705806271139442	0.1519932201066914	0.9999859604436163	0.48765995842503596	0.044701821708450926	0.9660444584675963	0.9806868003379923	0.9131212961165067	0.48214949051530914	0.4092288142292726	0.7776104995473343	0.001708354635612276	0.18018686486438243	0.9328461235645414	0.46448493248497913	0.46040254609475845	0.465514374158583	0.9996430253441178	0.9993766491197649	0.4679232177023675	0.6758966402660551	0.9602663821396071	0.4449463707175825	1.0	0.637725244456398	0.5134981107808987
"G11(-/-)"	0.9992530581561203	0.5473731560858283	0.5095137924172926	0.07069685183575683	1.0	0.06803136488823341	0.07679234848232735	0.7865773612780058	0.6007713768683685	0.9037584885218417	0.0	0.40951019680154704	0.29266518813825654	0.01867354725334182	0.49987356749282946	0.053109081247639404	1.0	1.0	1.0	0.24848787227413252	0.08066209242572206	0.5116793709009554	0.8752313195214094	0.523755735291266	0.8705795774636422	0.15199322010667457	0.9999859604436163	0.4876599584249968	0.044701821708463874	0.9660444584676774	0.9806868003376833	0.9131212961164651	0.4821494905140664	0.765098138866433	0.777610499547334	0.0017083546356133534	0.18018686496696673	0.9328461238109035	0.47196426849982853	0.46040254609475845	0.4655143734185526	0.9996430253440666	0.9993766491197649	0.46792321770255924	0.6758966402956972	0.9602663821387167	0.4449463707175353	1.0	0.6377252444563865	0.5134981107808987
"G12(-/-)"	0.9992530581561279	0.5473731560858283	0.5095137923977837	0.0706968518357638	1.0	0.473130472474423	0.07679234848232735	0.5922454639721131	0.600771376868369	0.9037584885218417	0.5313794538032828	0.0	0.2926651881426528	0.0186735472561683	0.7498828177833419	0.053109081247632584	1.0	1.0	1.0	0.24848398860464613	0.08066209242564672	0.5116793709009555	0.8752313195236099	0.5237557352912701	0.8736046875058288	0.0011906423224797567	0.9999859604436163	0.48765995842503584	0.04470182170845097	0.9660437261284811	0.9806868003379903	0.9131212961165065	0.5050778858137395	0.07610215619896248	0.7776104995473343	0.0017083546356122803	0.18018686486622829	0.9328461235689752	0.4644839330498331	0.46040254609475845	0.4655236566555973	0.9996430253441178	0.9993766491197649	0.4624407936646671	0.6758966402664546	0.9602663821395998	0.4450240297874937	1.0	0.6378312671693063	0.5134981107808987
"G13(-/-)"	0.9992530581561242	0.5473731560858283	0.509513792407761	0.0706968518357602	1.0	0.06803136488900859	0.07679234848232735	0.7865773612782093	0.6007713768683689	0.9037584885218417	0.26713449132215644	0.40951019680164014	0.0	0.01867354725472115	0.7499922114653882	0.05310908124763552	1.0	1.0	1.0	0.24848787309978385	0.08066209242567962	0.5116793709009554	0.8752313195226441	0.5237557352912685	0.7874191949575264	0.15199322010668406	0.9999859604436163	0.48765995842501886	0.04470182170845661	0.9660444584676382	0.9806868003378547	0.9131212961164885	0.4821444364142933	0.13099063252427573	0.7776104995473341	0.0017083546356127604	0.18018686491909253	0.9328461236959386	0.4644823610642872	0.46040254609475845	0.4655143715370667	0.9996430253440959	0.9993766491197649	0.4679232177024774	0.6758966402810573	0.9602663821391919	0.4449463707175612	1.0	0.6377252189282363	0.5134981107808987
"G14(-/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.06803136435040484	0.07679234848234275	0.7865773583697163	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.2926651881506218	0.0	0.7498132989899691	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.5237557351996788	0.8705795773884143	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.4092288141224448	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G15(-/-)"	0.9992530581561256	0.5473731560858283	0.5095137924027928	0.07069685183576198	1.0	0.0680313648894213	0.07679234848232735	0.7865773612782991	0.600771376868369	0.9037584885218417	0.26713449132215644	0.4095101968016812	0.29266518815674797	0.018673547255441045	0.0	0.05310908124763386	1.0	1.0	1.0	0.24848787211122503	0.08066209242566093	0.5116793709009555	0.8752313195231911	0.5237557352912695	0.8705795774662581	0.15199322010668823	0.9999859604436163	0.48765995842502863	0.04470182170845341	0.966044458467618	0.9806868003379312	0.9131212961164987	0.4821494905147009	0.4092288141222342	0.7776104995473341	0.001708354635612516	0.18018686489342964	0.9328461236343076	0.9035072595884068	0.46040254609475845	0.46551437394899103	0.9996430253441083	0.9993766491197649	0.4679232177024291	0.6758966402736204	0.9602663821394141	0.44494637071757304	1.0	0.6377252444563938	0.5134981107808987
"G16(-/-)"	0.9992530581561274	0.5473731560858283	0.5095137923988537	0.07069685183576342	1.0	0.03039806513161519	0.07679234848232735	0.7931201974717663	0.600771376868369	0.9037584885218417	0.2671344869982278	0.9999999997239724	0.29266137247092827	0.018673547256012706	0.7498227136579421	0.0	1.0	1.0	1.0	0.24406123260858473	0.08066209242564903	0.9999999861756809	0.9999996779698521	0.5237557352912701	0.8705891305707647	0.15199370661889847	0.9999859604436163	0.48765995842503485	0.04470182170845137	0.8332017928509771	0.9806868003379806	0.9131212961165052	0.49036474675600994	0.40922881564313873	0.7776104995473343	0.0017083546356123106	0.1801868648722995	0.9328461235835582	0.46448479706269163	0.46040254609475845	0.47633399481793615	0.9996430253441163	0.9993766491197649	0.4679673434234215	0.675896640267924	0.9602663821395665	0.46809352733236803	1.0	0.6377558245052762	0.5134981107808987
"G17(-/-)"	0.8741676586168816	0.09512181676696624	0.5718435146111551	0.07321462295493612	1.0	0.12520923526536198	0.07679234848232735	0.7723209020202371	0.600771376868369	0.9037584885218417	0.26713457994903644	0.19586946240554767	0.29266617183831056	0.017505397869674616	0.7497632487459922	0.9999999999905441	0.0	1.0	1.0	0.5247445043916298	0.0806620924256462	0.5115825541138849	0.999999998813353	0.5237557352912701	0.8705831773431627	0.15199176511086113	0.9999859604436163	0.48765995842503596	0.044701821708450926	0.9824101460134729	0.9806868003379923	0.9131212961165067	0.49035816514374386	0.4092287820888916	0.7776104995473343	0.0017083546356122757	0.18018686486390736	0.9328461235634	0.46381356882921776	0.46040254609475845	0.29413244763270935	0.9996430253441178	0.9993766491197649	0.46768025798502155	0.6758966402659645	0.9602663821396084	0.23878323315601063	1.0	0.6377661458260253	0.5134981107808987
"G18(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923973928	0.07069685183576395	1.0	0.12647684135899454	0.07679234848232735	0.7722798931357978	0.600771376868369	0.9037584885218417	0.2671345389776081	0.19586946240553818	0.8656486600161681	0.018673547256225262	0.7216575087090469	0.9999999999977214	1.0	0.0	1.0	0.5578008990357461	0.0806620924256462	0.5115823786887929	0.011684491032675857	0.5237557352912701	0.850729085218564	0.15199113991789415	0.9999859604436163	0.48765995842503596	0.044701821708450926	0.7909026075431453	0.9806868003379923	0.9131212961165067	0.09372187390898663	0.4092301140675792	0.7776104995473343	0.0017083546356122757	0.1801868648638388	0.9328461235632354	0.46491768652400783	0.46040254609475845	0.29260113946941063	0.9996430253441178	0.9993766491197649	0.4676802579848722	0.6758966402659531	0.9602663821396084	0.2387832331366433	1.0	0.574704256881425	0.5134981107808987
"G19(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923973859	0.01822845060957876	1.0	0.47305542443148507	0.9999999999999956	0.7865773605634059	0.5125923896050183	0.5169825842390825	0.26468046128069367	0.409510196801714	0.045461582455034844	0.01569716335264097	0.7499839425982181	0.053109081247632466	1.0	1.0	0.0	0.2484839887782985	0.9999999996617742	0.5116793709009555	0.8752313195236269	0.04756687891672119	0.9274007159215524	0.0011906423224797155	2.2332849154501377E-4	0.48765995842503596	0.044701821708450926	0.9660444584675958	0.9806868003379923	0.9131212961165067	0.5050760705983356	0.132008093813222	0.7776104995473343	0.0017083546356122757	0.1801868648637897	0.9328461235631176	0.4644824799013721	0.04273087081769016	0.3115253671237654	0.0035252162131234072	0.9993766491197649	0.467923217702366	0.6758966402659455	0.9602663821396084	0.44494637071758253	1.0	0.6378312595343917	0.5134981107808987
"G20(-/-)"	0.9992530581561214	0.5473731560858283	0.5095137924143	0.07069685183575788	1.0	0.06803136488847492	0.07679234848232735	0.7865773612780731	0.6007713768683686	0.9037584885218417	0.26713449132215644	0.40951019680157785	0.29266518815674797	0.018673547253774677	0.7499922114613359	0.05310908124763814	1.0	1.0	1.0	0.0	0.08066209242570797	0.5116793709009554	0.8752313195218174	0.523755735291267	0.8735828590210364	0.15199322010667773	0.9999859604436163	0.48765995842500415	0.04470182170846146	0.966044458467665	0.9806868003377399	0.9131212961164729	0.48214949051421196	0.4092288141222342	0.777610499547334	0.0017083546356131507	0.18018686495207256	0.9328461237751376	0.46448236105269586	0.46040254609475845	0.7958780667581653	0.9996430253440763	0.9993766491197649	0.46792321770253464	0.6758966402910624	0.9602663821388712	0.4449463707175438	1.0	0.6377252444563882	0.5134981107808987
"G21(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923975347	0.07069685183576391	1.0	0.0680313648898711	0.07679234848232735	0.7865773612783684	0.600771376868369	0.9037584885218417	0.26713449132215644	0.40951019680171347	0.292665188146793	0.015697164298812332	0.7498132991773524	0.053109081247632486	1.0	1.0	1.0	0.24848787204765352	0.0	0.5116793709009555	0.8752313195236221	0.04756690818895195	0.870579577464846	0.1519932201066914	0.9999859604436163	0.48765995842503596	0.044701821708450926	0.9660444584675967	0.9806868003379919	0.9131212961165067	0.48214949051485284	0.40922881412223405	0.7776104995473343	0.0017083546356122766	0.1801868648647412	0.9328461235654033	0.46448493241986455	0.46040254609475845	0.4655143741559927	0.9996430253441178	0.9993766491197649	0.46792321770236833	0.675896640266129	0.9602663821396061	0.44494637071758236	1.0	0.6377252444563956	0.5134981107808987
"G22(-/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.06803136435040484	0.07679234848234275	0.7865773583697163	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.29266518815676124	0.018673543001902992	0.7498132989899684	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.0	0.8752312987527304	0.5237557351996788	0.8705795773885359	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881412244483	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G23(-/-)"	0.9992530581561276	0.5473731560858283	0.5095137923982858	0.07069685183576363	1.0	0.06803136488980512	0.07679234848232735	0.7865773612783621	0.600771376868369	0.9037584885218417	0.26713449132215644	0.4095101968017104	0.29266518815674797	0.01867354725609526	0.7379915951781744	0.05310908124763264	1.0	1.0	1.0	0.2510900190003091	0.08066209242564772	0.5116793709009555	0.0	0.5237557352912701	0.8231440069444738	0.15199322010669114	0.9999859604436163	0.4876599584250354	0.044701821708451134	0.9660444584675997	0.9806868003379862	0.9131212961165059	0.09364493209577422	0.4092288141222342	0.7776104995473343	0.0017083546356122929	0.1801868648691173	0.9328461235759148	0.46465966192178576	0.46040254609475845	0.45937832734422795	0.9996430253441171	0.9993766491197649	0.46792321770237855	0.6758966402671353	0.9602663821395848	0.4449463707175815	1.0	0.5746166679735992	0.5134981107808987
"G24(-/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.06803136435040484	0.07679234848234275	0.7865773583697163	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.29266518815676124	0.018673543001902992	0.7498132989899684	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.0	0.8705795773885359	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881412244483	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G25(-/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.06803136435040484	0.07679234848234275	0.7865773583697163	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.29266518815676124	0.018673543001902992	0.7498132989899684	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.5237557351996788	0.0	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881412244483	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G26(-/-)"	0.9992530581561242	0.5473731560858283	0.509513792407761	0.0706968518357602	1.0	0.06803136488900859	0.07679234848232735	0.7865773612782093	0.6007713768683689	0.9037584885218417	0.26713449132215644	0.40951019680164014	0.29266518815674797	0.01867354725472115	0.7498338134165355	0.05310908124763552	1.0	1.0	1.0	0.24848398919980658	0.08066209242567962	0.5116793709009554	0.8752313195226441	0.5237557352912685	0.8736062992396313	0.0	0.9999859604436163	0.48765995842501886	0.04470182170845661	0.9660444584676382	0.9806868003378547	0.9131212961164885	0.5050778272865551	0.13099063252427573	0.7776104995473341	0.0017083546356127604	0.18018686491909253	0.9328461236959386	0.46448463743983504	0.46040254609475845	0.4655236543912483	0.9996430253440959	0.9993766491197649	0.4679232177024774	0.6758966402810573	0.9602663821391919	0.4449463707175612	1.0	0.637831266275512	0.5134981107808987
"G27(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923975347	0.07069685183576391	1.0	0.0680313648898711	0.07679234848232735	0.7865773612783684	0.600771376868369	0.9037584885218417	0.26713449132215644	0.40951019680171347	0.29266518815674797	0.01867354725620454	0.7498132991773464	0.053109081247632486	1.0	1.0	1.0	0.24848787204765352	0.08066209242564636	0.5116793709009555	0.8752313195236221	0.04756690818895195	0.8705795774662558	0.1519932201066914	0.0	0.48765995842503596	0.044701821708450926	0.9660444584675967	0.9806868003379919	0.9131212961165067	0.48214949051485284	0.4092288141222342	0.7776104995473343	0.0017083546356122766	0.1801868648647412	0.9328461235654033	0.46448493241986466	0.46040254609475845	0.4655143741559927	0.9996430253441178	0.9993766491197649	0.46792321770236833	0.675896640266129	0.9602663821396061	0.44494637071758236	1.0	0.6377252444563956	0.5134981107808987
"G28(-/-)"	0.9992530581561281	0.5473731560858283	0.5095137923973887	0.07069685183576395	1.0	0.12646702782833458	0.07679234848232735	0.7722827142816957	0.600771376868369	0.9037584885218417	0.2646797563663265	0.1958889438038844	0.29266262541698507	0.018673547256225817	0.7488750092233145	0.7847710413495682	1.0	1.0	1.0	0.5247199501842686	0.0806620924256462	0.5115823812576448	0.012420141335792051	0.5237557352912701	0.8258598425747291	0.44790073063996555	0.9999859604436163	0.0	0.9990838611597594	0.8695453669953846	0.044390275674762225	0.022010966307029756	0.2676471829650144	0.40646036456595086	0.7164424389165117	0.9998004155454805	0.21954461160454236	0.9996410973357195	0.44138644189129733	0.46040254609475845	0.29511669321324185	0.9996430253441178	0.9994111603310158	0.8307461690320691	0.4689772732719578	0.9602693823414357	0.23669209463613558	1.0	0.634064903890919	0.9841472852380048
"G29(-/-)"	0.9992530581561272	0.5473731560858283	0.5095137923994195	0.07069685183576321	1.0	0.06803136488970721	0.07679234848232735	0.7865773612783493	0.600771376868369	0.9037584885218417	0.5313794232266027	0.40951019680170414	0.2926645852102259	0.01867354725593051	0.7497983971355914	0.0531090812476329	1.0	1.0	1.0	0.4672332930307653	0.08066209242565049	0.5116793709009555	0.8752313195234982	0.5237557352912701	0.8710591549247142	0.16629941680996885	0.9999859604436163	0.48765995842503396	0.0	0.9399093840589599	0.9806868003379746	0.9131212961165045	0.4736398300965653	0.35563585802204806	0.776770244316749	2.8689140477183237E-4	0.17859512499664634	0.9993559816838855	0.9050293842476029	0.46040254609475845	0.29865770839234634	0.9996430253441155	0.9993766491197649	0.5050347872201412	0.6758966460152542	0.9602663821395467	0.44448669227651183	1.0	0.6376794144451384	0.5134981107808987
"G30(-/-)"	0.9992530581561279	0.5473731560858283	0.5095137923977837	0.0706968518357638	1.0	0.06803136488984905	0.07679234848232735	0.7865773612783667	0.600771376868369	0.9037584885218417	0.26713449132215644	0.40951019680171236	0.27631049816568415	0.0186735472561683	0.749798767388748	0.053109081247632584	1.0	1.0	1.0	0.4683969339510327	0.08066209242564672	0.5116793709009555	0.8752313195236099	0.5237557352912701	0.871154438745118	0.0011906423224797567	0.9999859604436163	0.48765995842503584	0.04470182170845097	0.0	0.9806868003379903	0.9131212961165065	0.5052358463881017	0.13528137774167562	0.7776104995473343	0.0017083546356122803	0.18018686486622829	0.9328461235689752	0.46448514135937347	0.46040254609475845	0.2985895376198753	0.9996430253441178	0.9993766491197649	0.46792321770237183	0.6758966402664546	0.9602663821395998	0.4449463707175821	1.0	0.3903339565462663	0.5134981107808987
